"uid","laboratoryName","processedDate","batchID","lipidID","analysisStandardID","lotNumber","analyteKnownValue","analyteObservedValue","analyteUnits","extractEffStdID","extractEffStdUnits","analyteStandardQF","dataQF","publicationDate"
"d040e892-a72b-4956-9323-da563f6fe849",NA,2019-07-05,"10","C20:0","MIDI 1208","818211",11.67,11.63,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"7b790a2d-43c5-495b-a96d-27031bf81312",NA,2019-07-05,"10","C20:0","MIDI 1208","818211",11.67,11.63,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"7cfc267e-e01c-42d6-b217-ee64b831d86d",NA,2019-07-05,"10","C20:0","MIDI 1208","818211",11.67,11.57,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"e9da133d-5ec2-49d2-8420-38f629807b57",NA,2019-07-05,"10","C20:0","MIDI 1208","818211",11.67,11.57,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"df108521-f58a-49e6-bb0d-4c52928d4b66",NA,2019-07-05,"10","C20:0","MIDI 1208","818211",11.67,11.59,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"4f6029ed-3db3-47f2-af4c-d9e41a5be64a",NA,2019-07-05,"10","C20:0","MIDI 1208","818211",11.67,11.62,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"f8214f5f-3c02-4051-b90a-9d9716db3426",NA,2019-07-05,"10","C20:0","MIDI 1208","818211",11.67,11.65,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"1b66b970-7516-4fbb-9dba-f287d239d693",NA,2019-07-05,"10","C20:0","MIDI 1208","818211",11.67,11.61,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"d99de29e-755d-4036-8d28-826ff2ee0592",NA,2019-06-10,"8","C20:0","MIDI 1208","818211",11.67,11.62,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"65c17f0d-5fa9-4866-b207-3a1c55eb1204",NA,2019-06-10,"8","C20:0","MIDI 1208","818211",11.67,11.65,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"a0512465-ca7e-4cfc-b168-6cf5b7270433",NA,2019-06-10,"8","C20:0","MIDI 1208","818211",11.67,11.63,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"4bf524cf-359e-42b1-be1a-cac211a3a7c4",NA,2019-06-10,"8","C20:0","MIDI 1208","818211",11.67,11.63,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"4c6cf3c0-74c1-4473-a9d6-f8aa910e2f69",NA,2019-06-07,"5","C20:0","MIDI 1208","813240",11.67,11.63,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"572ab0a1-daf5-437e-a823-bcc5ec1c0450",NA,2019-06-07,"5","C20:0","MIDI 1208","813240",11.67,11.63,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"db1a43ae-552a-4739-b6b6-1469154bbb4a",NA,2019-06-07,"5","C20:0","MIDI 1208","818211",11.67,11.63,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"9698df27-6e1d-4897-a6a8-215b39f3686d",NA,2019-06-07,"5","C20:0","MIDI 1208","818211",11.67,11.61,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"c80beb43-2e90-43bd-b7fb-e168f76da0e2",NA,2019-06-07,"5","C20:0","MIDI 1208","818211",11.67,11.63,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"00dff2a6-9c96-429f-9190-ed3c0776398b",NA,2019-06-07,"5","C20:0","MIDI 1208","818211",11.67,11.63,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"9fd44c4d-2c86-4603-8a6d-965282b07052",NA,2019-06-07,"5","C20:0","MIDI 1208","813240",11.67,11.62,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"06374f7b-04f5-4fbf-83f5-23b29b2c6b0a",NA,2019-06-07,"5","C20:0","MIDI 1208","818211",11.67,11.67,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"71c379fa-1429-4c9b-9d73-cd04ab0deb1a",NA,2019-06-07,"5","C20:0","MIDI 1208","813240",11.67,11.61,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"ff2ca1dc-a1db-4bfb-a97e-10c24122a5ae",NA,2019-06-07,"5","C20:0","MIDI 1208","813240",11.67,11.64,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"9bfeac0e-82cd-4195-83e3-64221e295634",NA,2019-06-07,"5","C20:0","MIDI 1208","813240",11.67,11.64,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"ef8af049-33fb-4bc3-9570-827feef0cb5d",NA,2019-06-07,"5","C20:0","MIDI 1208","818211",11.67,11.64,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"79514362-84e6-45c4-93cd-216d213d08b6",NA,2019-06-07,"5","C20:0","MIDI 1208","818211",11.67,11.64,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"65c37f2d-eeab-4d6f-8d5c-0894494f9a91",NA,2019-06-07,"6","C20:0","MIDI 1208","818211",11.67,11.63,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"42189ea8-248d-4e9d-9a7d-9cdccad9ae21",NA,2019-06-07,"6","C20:0","MIDI 1208","818211",11.67,11.61,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"5408f048-cd04-4c95-9dde-4e54e5088b90",NA,2019-06-07,"6","C20:0","MIDI 1208","818211",11.67,11.63,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"a2c0bb4f-6594-42c6-a892-046d60c05fe0",NA,2019-06-07,"9","C20:0","MIDI 1208","818211",11.67,11.63,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"82121db5-cdbc-45a0-99aa-b489c7b1cc7f",NA,2019-06-07,"9","C20:0","MIDI 1208","818211",11.67,11.6,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"6841fbcb-ded1-4d37-a5c5-7f253f3dfbf7",NA,2019-06-07,"9","C20:0","MIDI 1208","818211",11.67,11.62,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"6a13f37f-18ff-496c-ac64-bfacb6d6c464",NA,2019-06-07,"9","C20:0","MIDI 1208","818211",11.67,11.63,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"151dbfef-745f-42e3-bd1a-de81cbdbfcc3",NA,2019-06-07,"7","C20:0","MIDI 1208","818211",11.67,11.63,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"02cf0a32-f479-4b34-ab9a-11f7325de620",NA,2019-06-07,"7","C20:0","MIDI 1208","818211",11.67,11.62,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"ccfcbacc-0360-49aa-ba61-7ac797a12be0",NA,2019-06-07,"7","C20:0","MIDI 1208","818211",11.67,11.6,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"f4e114c7-466d-4a91-8c52-2e9b6797dea0",NA,2019-06-07,"7","C20:0","MIDI 1208","818211",11.67,11.63,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"e98000a5-7ee8-4ed9-aced-587818cad9a2",NA,2019-05-22,"3","C20:0","MIDI 1208","813240",11.67,11.63,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"43386791-e901-4ff0-a909-91c80aaefcf7",NA,2019-05-22,"3","C20:0","MIDI 1208","813240",11.67,11.63,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"17b1590f-89f1-494d-857f-f45c79599b5d",NA,2019-05-22,"3","C20:0","MIDI 1208","813240",11.67,11.64,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"9ec2ccdc-1c9b-41b9-8811-b093166cea98",NA,2019-05-22,"3","C20:0","MIDI 1208","813240",11.67,11.65,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"bb67855e-b1bf-42c4-9aa3-5b30d1161ffd",NA,2019-05-22,"3","C20:0","MIDI 1208","813240",11.67,11.66,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"bc0204b9-b83f-4384-8e63-307507937aaa",NA,2019-05-22,"3","C20:0","MIDI 1208","813240",11.67,11.68,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"1632679d-fcc7-4fb5-a678-b95e1c6fd368",NA,2019-05-17,"4","C20:0","MIDI 1208","818211",11.67,11.64,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"87f48df4-852a-4b34-8bee-f4a16b59f5b2",NA,2019-05-17,"4","C20:0","MIDI 1208","818211",11.67,11.64,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"f073e362-9a8d-4043-9ff2-95431048af98",NA,2019-05-17,"4","C20:0","MIDI 1208","813240",11.67,11.64,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"2be04027-9d62-430c-95c7-95473bd7ef18",NA,2019-05-17,"4","C20:0","MIDI 1208","818211",11.67,11.63,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"ed4c64b6-0b6c-479d-a385-d01db7d8b9a7",NA,2019-05-17,"4","C20:0","MIDI 1208","818211",11.67,11.67,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"17f07e83-230b-4760-bbb6-f37dc7aea66e",NA,2019-05-17,"4","C20:0","MIDI 1208","813240",11.67,11.61,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"1d6f3df4-54c5-4f8a-90eb-24b34c8affba",NA,2019-05-17,"4","C20:0","MIDI 1208","813240",11.67,11.63,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"03d79dc3-2a85-481d-b22f-c382e75a1af3",NA,2019-05-17,"4","C20:0","MIDI 1208","813240",11.67,11.64,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"b2bc5bcc-4b07-4a56-be5a-f5c60270eb90",NA,2019-05-17,"4","C20:0","MIDI 1208","813240",11.67,11.63,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"99e68d9d-d475-4876-a8c4-21e6ecf5622d",NA,2019-05-17,"4","C20:0","MIDI 1208","813240",11.67,11.62,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"fe4edcd9-60c9-4b92-b7c9-b9e9154a7389",NA,2019-05-17,"2","C20:0","MIDI 1208","813240",11.67,11.68,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"b80abd53-ce81-4b7e-a31e-016f4cf97f7b",NA,2019-05-17,"2","C20:0","MIDI 1208","813240",11.67,11.66,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"8f977f91-3d8d-4f48-bd1b-3d7415ac00ae",NA,2019-05-17,"2","C20:0","MIDI 1208","813240",11.67,11.65,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"958b5ef0-e039-4cb7-b33a-1da36fde8b14",NA,2019-05-17,"2","C20:0","MIDI 1208","813240",11.67,11.63,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"2fb37621-8ff1-42e8-92f5-30da5266e6b6",NA,2019-05-17,"2","C20:0","MIDI 1208","813240",11.67,11.63,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"fbee979d-49bf-4ed8-af2e-2de7f8118d41",NA,2019-05-17,"2","C20:0","MIDI 1208","813240",11.67,11.65,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"6775b719-bd73-4df3-b076-8532eebc0099",NA,2019-05-17,"2","C20:0","MIDI 1208","813240",11.67,11.64,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"157a4991-67d2-4753-8c53-32d811bb9ee3",NA,2019-05-17,"2","C20:0","MIDI 1208","813240",11.67,11.66,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"f6c5b290-8a05-49ab-948b-04a5926ec779",NA,2019-05-17,"2","C20:0","MIDI 1208","813240",11.67,11.64,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"6b43a80c-466f-4d6f-80fc-7e561af40766",NA,2019-05-17,"2","C20:0","MIDI 1208","813240",11.67,11.66,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"2bd9042c-3a8b-42c6-8334-1ac7f22c6fba",NA,2019-05-17,"2","C20:0","MIDI 1208","813240",11.67,11.64,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"ecf39ce6-da7a-435d-bfce-f669112c4777",NA,2019-05-15,"1","C20:0","MIDI 1208","813240",11.67,11.64,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"4ccda8e8-37bf-4b16-ae50-2b3747e960ea",NA,2019-05-15,"1","C20:0","MIDI 1208","813240",11.67,11.66,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"6754f135-29ad-4018-b818-7bfb7f5204e7",NA,2019-05-15,"1","C20:0","MIDI 1208","813240",11.67,11.66,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"f0b20f1e-d748-4a12-978d-58a3f43c509a",NA,2019-05-15,"1","C20:0","MIDI 1208","813240",11.67,11.64,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
"745e579e-4543-47e3-995e-65beb4837337",NA,2019-05-15,"1","C20:0","MIDI 1208","813240",11.67,11.65,"nanomoles","C19:0","nanomoles","0",NA,"20210123T023002Z"
