"uid","namedLocation","domainID","siteID","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","plotID","collectDate","processedDate","laboratoryName","sampleID","sampleCode","biomassID","internalLabID","batchID","testProtocolVersion","freshMass","freezeDryMass","c8To0Concentration","c10To0Concentration","c11To0Concentration","lipid2OH10To0Concentration","c12To0Concentration","c13To0Concentration","lipid2OH12To0Concentration","lipid3OH12To0Concentration","c14To1Concentration","c14To0Concentration","i14To0Concentration","i15To0Concentration","aC15To0Concentration","c15To0Concentration","c15To1Concentration","lipid2OH14To0Concentration","lipid3OH14To0Concentration","i16To0Concentration","cis16To1n9Concentration","c16To1Cis11Concentration","c16To0Concentration","lipid10Methyl16To0Concentration","i17To0Concentration","c17To1Concentration","cyclo17To0Concentration","c17To0Concentration","c17To0AnteisoConcentration","lipid2OH16To0Concentration","lipid10Methyl17To0Concentration","c18To3n6Concentration","cis18To2n912Concentration","cis18To1n9Concentration","trans18To1n9Concentration","trans18To2n912Concentration","c18To3n3Concentration","c18To1n11Concentration","c18To0Concentration","lipid10Methyl18To0Concentration","cyclo19To0Concentration","c19To0Concentration","c19To1Cis10Concentration","c20To4n6Concentration","c20To5n3Concentration","c20To3n6Concentration","c20To2Concentration","c20To1Concentration","c20To3n3Concentration","c20To0Concentration","c21To0Concentration","c22To2Concentration","c22To1n9Concentration","c22To0Concentration","c22To6CisConcentration","c23To0Concentration","c24To1Concentration","c24To0Concentration","totalLipidConcentration","extractionEfficiency","extractEffStdConc","processedBy","reviewedBy","remarks","analysisResultsQF","dataQF","publicationDate","release"
"1eb1df7c-6371-46a1-9c0b-421180953ad0","CLBJ_003.basePlot.bgc","D11","CLBJ",33.403989,-97.572744,"WGS84",20.1,273.4,0.1,"CLBJ_003",2019-03-06 17:27:00,2019-05-15,"Microbial ID, Inc","CLBJ_003-M-4.5-33.5-20190306",NA,"CLBJ_003-M-4.5-33.5-20190306-BM","MI190409-0022","1","Midi_PLFA_SOP_v1",10.01,8.38,NA,0,0,0,0,0,NA,NA,0,0.35,0.31,2.99,1.81,0.27,0,NA,NA,1.65,2.37,1.21,6.67,3.99,0.94,0,0.82,0.23,0.95,0,0.21,0,1.59,2.36,NA,NA,NA,3.58,NA,0.93,2.95,NA,NA,0.24,0.12,0,0,0,NA,0.26,0,0,0,0.29,0,0,0,0.33,37.4,79.63,6.1,"X3dKIAlqROSj6yvdqziKsQ==","ujgT9aJ6r0v1tDEzqHQgRg==",NA,"0",NA,"20201218T173214Z","RELEASE-2021"
"2eba3850-cda7-4836-b6f1-1a67013f4eb6","CLBJ_003.basePlot.bgc","D11","CLBJ",33.403989,-97.572744,"WGS84",20.1,273.4,0.1,"CLBJ_003",2019-03-06 17:55:00,2019-05-15,"Microbial ID, Inc","CLBJ_003-M-3-7-20190306",NA,"CLBJ_003-M-3-7-20190306-BM","MI190409-0023","1","Midi_PLFA_SOP_v1",10.06,8.46,NA,0,0,0,0,0,NA,NA,0,0.24,0.14,1.72,1,0.17,0,NA,NA,0.8,1.34,0.72,5.64,1.77,0.46,0,0.53,0.19,0.41,0,0,0,0.82,1.31,NA,NA,NA,2,NA,0.43,1.56,NA,NA,0.15,0,0,0,0,NA,0.28,0,0,0,0.25,0,0,0,0.26,22.2,72.05,6.1,"X3dKIAlqROSj6yvdqziKsQ==","ujgT9aJ6r0v1tDEzqHQgRg==",NA,"0",NA,"20201218T173214Z","RELEASE-2021"
"68728d56-1260-403c-aaef-ffa7bdb4a724","CLBJ_031.basePlot.bgc","D11","CLBJ",33.375278,-97.595151,"WGS84",20.1,292.4,0.1,"CLBJ_031",2019-03-06 19:15:00,2019-05-15,"Microbial ID, Inc","CLBJ_031-M-4.5-4-20190306",NA,"CLBJ_031-M-4.5-4-20190306-BM","MI190409-0016","1","Midi_PLFA_SOP_v1",10,8.71,NA,0,0,0,0,0,NA,NA,0,0.24,0,1.81,0.88,0.21,0,NA,NA,1.14,0.98,0.78,4.95,1.7,0.59,0,0.47,0.16,0.67,0,0.15,0,1.33,2.36,NA,NA,NA,1.5,NA,0.57,2.02,NA,NA,0.16,0,0,0,0,NA,0.28,0,0,0,0.28,0,0,0,0.34,23.56,66.8,6.1,"X3dKIAlqROSj6yvdqziKsQ==","ujgT9aJ6r0v1tDEzqHQgRg==",NA,"0",NA,"20201218T173214Z","RELEASE-2021"
"0bc59355-56bf-4fb7-bd5b-e425103471d8","CLBJ_031.basePlot.bgc","D11","CLBJ",33.375278,-97.595151,"WGS84",20.1,292.4,0.1,"CLBJ_031",2019-03-06 19:31:00,2019-05-15,"Microbial ID, Inc","CLBJ_031-M-4.5-25-20190306",NA,"CLBJ_031-M-4.5-25-20190306-BM","MI190409-0017","1","Midi_PLFA_SOP_v1",10.06,8.71,NA,0,0,0,0,0,NA,NA,0,0.17,0,1.33,0.7,0.22,0,NA,NA,1.4,0.65,0.55,6.39,1.28,0.64,0,0.36,0.21,0.74,0,0.16,0,1.18,2.46,NA,NA,NA,1.1,NA,0.35,1.61,NA,NA,0,0,0,0,0,NA,0.38,0,0,0,0.23,0,0,0,0.28,22.4,68.26,6.1,"X3dKIAlqROSj6yvdqziKsQ==","ujgT9aJ6r0v1tDEzqHQgRg==",NA,"0",NA,"20201218T173214Z","RELEASE-2021"
"2e27d9d8-fea5-4c9b-aed6-b7c2d1e1fb66","CLBJ_031.basePlot.bgc","D11","CLBJ",33.375278,-97.595151,"WGS84",20.1,292.4,0.1,"CLBJ_031",2019-03-06 19:59:00,2019-05-15,"Microbial ID, Inc","CLBJ_031-M-36-26.5-20190306",NA,"CLBJ_031-M-36-26.5-20190306-BM","MI190409-0018","1","Midi_PLFA_SOP_v1",10,8.79,NA,0,0,0,0,0,NA,NA,0,0.16,0,1.4,0.81,0.16,0,NA,NA,1.06,0.72,0.6,5.96,1.59,0.71,0,0.39,0.2,0.73,0,0,0,1.44,2.97,NA,NA,NA,1.08,NA,0.4,1.53,NA,NA,0,0,0,0,0,NA,0.3,0,0,0,0.18,0,0,0,0.22,22.58,70.47,6.1,"X3dKIAlqROSj6yvdqziKsQ==","ujgT9aJ6r0v1tDEzqHQgRg==",NA,"0",NA,"20201218T173214Z","RELEASE-2021"
"37a3456c-00e8-48e1-868c-41b53967bf5b","CLBJ_040.basePlot.bgc","D11","CLBJ",33.378824,-97.646691,"WGS84",20.1,330.4,0.1,"CLBJ_040",2019-04-15 15:07:00,2019-06-07,"Microbial ID, Inc","CLBJ_040-M-23.5-30-20190415",NA,"CLBJ_040-M-23.5-30-20190415-BM","MI190507-0262","7","Midi_PLFA_SOP_v1",9.75,8.02,NA,0,0,0,0.85,0,NA,NA,0.27,1.19,1.08,8.53,4.23,0.91,0,NA,NA,3.73,7.04,4.03,16.29,11.03,2.42,0,2.53,0.71,2.22,0,0.6,0,4.17,6.8,NA,NA,NA,14.32,NA,2.25,9.78,NA,NA,0,0.52,0.46,0.18,0.44,NA,0.54,0,0,0,0.68,0,0.16,0,0.85,108.81,72.52,6.1,"X3dKIAlqROSj6yvdqziKsQ==","ujgT9aJ6r0v1tDEzqHQgRg==",NA,"0",NA,"20201218T173351Z","RELEASE-2021"
"44be0848-00bd-4ecc-8b77-2329b4bc765e","CLBJ_002.basePlot.bgc","D11","CLBJ",33.40398,-97.571138,"WGS84",20.1,263.1,0.1,"CLBJ_002",2019-04-15 15:26:00,2019-06-07,"Microbial ID, Inc","CLBJ_002-M-18.5-2.5-20190415",NA,"CLBJ_002-M-18.5-2.5-20190415-BM","MI190507-0238","7","Midi_PLFA_SOP_v1",9.92,8.53,NA,0,0,0,0.46,0,NA,NA,0,0.46,0.3,3.15,1.69,0.29,0,NA,NA,1.46,2.41,1.21,7.97,2.87,0.8,0,0.81,0.27,0.77,0,0.25,0,1.7,2.41,NA,NA,NA,4.57,NA,0.73,2.5,NA,NA,0.32,0,0,0,0.29,NA,0.3,0,0,0,0.28,0,0,0,0.35,38.61,57.33,6.1,"X3dKIAlqROSj6yvdqziKsQ==","ujgT9aJ6r0v1tDEzqHQgRg==",NA,"0",NA,"20201218T173351Z","RELEASE-2021"
"9ca2625d-f6ff-4449-b619-62bc73f484c8","CLBJ_040.basePlot.bgc","D11","CLBJ",33.378824,-97.646691,"WGS84",20.1,330.4,0.1,"CLBJ_040",2019-04-15 15:37:00,2019-06-07,"Microbial ID, Inc","CLBJ_040-M-9-24-20190415",NA,"CLBJ_040-M-9-24-20190415-BM","MI190507-0264","7","Midi_PLFA_SOP_v1",10.4,8.58,NA,0,0,0,0.32,0,NA,NA,0,0.67,0.59,5.12,3.17,0.44,0,NA,NA,2.48,3.63,2.36,9.28,5.84,1.47,0,1.34,0.46,1.51,0,0.38,0,2.67,4.36,NA,NA,NA,6.71,NA,1.45,5.42,NA,NA,0.67,0.19,0.31,0,0.41,NA,0.32,0,0,0,0.3,0,0,0,0.34,62.2,72.64,6.1,"X3dKIAlqROSj6yvdqziKsQ==","ujgT9aJ6r0v1tDEzqHQgRg==",NA,"0",NA,"20201218T173351Z","RELEASE-2021"
"93693000-0441-445d-a7cb-0da2b43e84df","CLBJ_002.basePlot.bgc","D11","CLBJ",33.40398,-97.571138,"WGS84",20.1,263.1,0.1,"CLBJ_002",2019-04-15 16:01:00,2019-06-07,"Microbial ID, Inc","CLBJ_002-M-38-13-20190415",NA,"CLBJ_002-M-38-13-20190415-BM","MI190507-0240","7","Midi_PLFA_SOP_v1",9.96,8.67,NA,0,0,0,0.37,0,NA,NA,0,0.63,0.5,4.41,2.52,0.4,0,NA,NA,2.08,3.89,2.07,9.54,5.31,1.24,0,1.24,0.34,1.27,0,0.29,0,3.12,3.6,NA,NA,NA,6.35,NA,1.15,4.02,NA,NA,0.3,0.16,0.25,0,0.33,NA,0.32,0,0,0,0.28,0,0,0,0.43,56.38,71.53,6.1,"X3dKIAlqROSj6yvdqziKsQ==","ujgT9aJ6r0v1tDEzqHQgRg==",NA,"0",NA,"20201218T173351Z","RELEASE-2021"
"c7d16ee9-2d88-4bce-86bc-4e6f2867dd27","CLBJ_040.basePlot.bgc","D11","CLBJ",33.378824,-97.646691,"WGS84",20.1,330.4,0.1,"CLBJ_040",2019-04-15 16:04:00,2019-06-07,"Microbial ID, Inc","CLBJ_040-M-31.5-15.5-20190415",NA,"CLBJ_040-M-31.5-15.5-20190415-BM","MI190507-0263","7","Midi_PLFA_SOP_v1",9.47,8.15,NA,0,0,0,0,0,NA,NA,0,0.64,0.53,4.98,2.37,0.56,0,NA,NA,2.09,3.69,1.64,11.11,5.03,1.18,0,1.47,0.41,1.25,0,0.32,0,3.06,3.56,NA,NA,NA,5.43,NA,1.14,4.77,NA,NA,0.41,0.12,0.23,0,0.3,NA,0.39,0,0,0,0.3,0,0,0,0.46,57.41,71.51,6.1,"X3dKIAlqROSj6yvdqziKsQ==","ujgT9aJ6r0v1tDEzqHQgRg==",NA,"0",NA,"20201218T173351Z","RELEASE-2021"
"8dc1b74a-40f2-4d57-acdb-99e5af3e7e59","CLBJ_002.basePlot.bgc","D11","CLBJ",33.40398,-97.571138,"WGS84",20.1,263.1,0.1,"CLBJ_002",2019-04-15 16:28:00,2019-06-07,"Microbial ID, Inc","CLBJ_002-M-34-35.5-20190415",NA,"CLBJ_002-M-34-35.5-20190415-BM","MI190507-0239","7","Midi_PLFA_SOP_v1",9.97,8.5,NA,0,0,0,0,0,NA,NA,0,0.62,0.56,4.19,2.02,0.41,0,NA,NA,1.66,3.49,1.79,10.16,4.48,1.1,0,1.23,0.39,1.02,0,0.24,0,2.17,3.18,NA,NA,NA,6.64,NA,0.98,3.78,NA,NA,0.4,0.09,0,0,0.3,NA,0.37,0,0,0,0.3,0,0,0,0.34,51.89,74.3,6.1,"X3dKIAlqROSj6yvdqziKsQ==","ujgT9aJ6r0v1tDEzqHQgRg==",NA,"0",NA,"20201218T173351Z","RELEASE-2021"
"5b0dc6e4-e1c9-4049-be38-f780f99958da","CLBJ_033.basePlot.bgc","D11","CLBJ",33.380971,-97.620209,"WGS84",20.1,308.6,0.1,"CLBJ_033",2019-04-15 16:50:00,2019-06-07,"Microbial ID, Inc","CLBJ_033-M-6.5-23-20190415",NA,"CLBJ_033-M-6.5-23-20190415-BM","MI190507-0255","7","Midi_PLFA_SOP_v1",9.52,8,NA,0,0,0,0,0,NA,NA,0,0.25,0,1.52,1.04,0.19,0,NA,NA,0.9,0.83,0.55,6.85,1.61,0.56,0,0.4,0.21,0.57,0,0.13,0,0.72,1.37,NA,NA,NA,1.43,NA,0.65,1.75,NA,NA,0,0,0,0,0,NA,0.33,0,0,0,0.17,0,0,0,0.19,22.21,55.29,6.1,"X3dKIAlqROSj6yvdqziKsQ==","ujgT9aJ6r0v1tDEzqHQgRg==",NA,"0",NA,"20201218T173351Z","RELEASE-2021"
"d30e3c09-c6f9-4a94-9886-56be033aa037","CLBJ_003.basePlot.bgc","D11","CLBJ",33.403989,-97.572744,"WGS84",20.1,273.4,0.1,"CLBJ_003",2019-04-15 17:01:00,2019-06-07,"Microbial ID, Inc","CLBJ_003-M-27-35.5-20190415",NA,"CLBJ_003-M-27-35.5-20190415-BM","MI190507-0241","7","Midi_PLFA_SOP_v1",10.11,8.68,NA,0,0,0,0,0,NA,NA,0,0.21,0,1.71,0.83,0.16,0,NA,NA,0.79,0.85,0.58,5.32,1.23,0.42,0,0.42,0.18,0.41,0,0,0,0.78,1.25,NA,NA,NA,1.49,NA,0.43,1.51,NA,NA,0,0,0,0,0,NA,0.25,0,0,0,0.19,0,0,0,0.28,19.28,51.39,6.1,"X3dKIAlqROSj6yvdqziKsQ==","ujgT9aJ6r0v1tDEzqHQgRg==",NA,"0",NA,"20201218T173351Z","RELEASE-2021"
"9f30675d-4b5e-4347-a0d5-222e25d84d93","CLBJ_033.basePlot.bgc","D11","CLBJ",33.380971,-97.620209,"WGS84",20.1,308.6,0.1,"CLBJ_033",2019-04-15 17:21:00,2019-06-07,"Microbial ID, Inc","CLBJ_033-M-21-0.5-20190415",NA,"CLBJ_033-M-21-0.5-20190415-BM","MI190507-0254","7","Midi_PLFA_SOP_v1",9.55,8.18,NA,0,0,0,1.28,0,NA,NA,0.26,0.5,0.22,2.78,1.37,0.33,0,NA,NA,1.25,1.77,1,7.76,2.8,0.73,0,0.75,0.3,0.76,0,0.18,0,1.12,2.03,NA,NA,NA,2.95,NA,0.65,2.07,NA,NA,0,0,0,0,0,NA,0.33,0,0,0,0.29,0,0,0,0.47,33.95,78.21,6.1,"X3dKIAlqROSj6yvdqziKsQ==","ujgT9aJ6r0v1tDEzqHQgRg==",NA,"0",NA,"20201218T173351Z","RELEASE-2021"
"afb5a519-fa38-4a2a-ae62-1a7e98111f13","CLBJ_003.basePlot.bgc","D11","CLBJ",33.403989,-97.572744,"WGS84",20.1,273.4,0.1,"CLBJ_003",2019-04-15 17:28:00,2019-06-07,"Microbial ID, Inc","CLBJ_003-M-29-3.5-20190415",NA,"CLBJ_003-M-29-3.5-20190415-BM","MI190507-0242","7","Midi_PLFA_SOP_v1",10.09,8.53,NA,0,0,0,0,0,NA,NA,0,0.31,0,2.15,0.81,0.22,0,NA,NA,0.99,0.95,0.74,7.4,1.55,0.53,0,0.5,0.26,0.39,0,0.17,0,1.92,2.09,NA,NA,NA,1.42,NA,0.57,1.9,NA,NA,0.16,0,0,0,0,NA,0.35,0,0,0,0.26,0,0,0,0.37,25.99,64.63,6.1,"X3dKIAlqROSj6yvdqziKsQ==","ujgT9aJ6r0v1tDEzqHQgRg==",NA,"0",NA,"20201218T173351Z","RELEASE-2021"
"c1b91cf6-7611-4d26-8460-b8902b3bc6a7","CLBJ_033.basePlot.bgc","D11","CLBJ",33.380971,-97.620209,"WGS84",20.1,308.6,0.1,"CLBJ_033",2019-04-15 17:50:00,2019-06-07,"Microbial ID, Inc","CLBJ_033-M-0.5-3-20190415",NA,"CLBJ_033-M-0.5-3-20190415-BM","MI190507-0253","7","Midi_PLFA_SOP_v1",9.07,7.58,NA,0,0,0,0.32,0,NA,NA,0,0.83,0.5,5.97,2.28,0.6,0,NA,NA,1.91,4.8,2.9,11.55,4.85,1.3,0,1.75,0.5,1.08,0,0.28,0,4.41,4.72,NA,NA,NA,10.92,NA,1.05,5.01,NA,NA,0.83,0.36,0.11,0,0.52,NA,0.43,0,0,0,0.58,0,0.17,0,1.2,71.72,73.99,6.1,"X3dKIAlqROSj6yvdqziKsQ==","ujgT9aJ6r0v1tDEzqHQgRg==",NA,"0",NA,"20201218T173351Z","RELEASE-2021"
"0dd040ea-6565-4f40-9f7a-4f1b9e61f9ff","CLBJ_003.basePlot.bgc","D11","CLBJ",33.403989,-97.572744,"WGS84",20.1,273.4,0.1,"CLBJ_003",2019-04-15 18:21:00,2019-06-07,"Microbial ID, Inc","CLBJ_003-M-9-26-20190415",NA,"CLBJ_003-M-9-26-20190415-BM","MI190507-0243","7","Midi_PLFA_SOP_v1",10.39,8.54,NA,0,0,0,0,0,NA,NA,0,0.45,0.29,2.78,1.72,0.28,0,NA,NA,1.27,2.15,1.07,8.01,3.52,0.87,0,0.87,0.28,0.9,0,0.18,0,1.09,2.12,NA,NA,NA,3.4,NA,0.77,2.53,NA,NA,0.28,0.1,0,0,0,NA,0.3,0,0,0,0.21,0,0,0,0.28,35.72,65.45,6.1,"X3dKIAlqROSj6yvdqziKsQ==","ujgT9aJ6r0v1tDEzqHQgRg==",NA,"0",NA,"20201218T173351Z","RELEASE-2021"
"d0506292-e44c-4998-8152-ffbeeec33b1d","CLBJ_032.basePlot.bgc","D11","CLBJ",33.406134,-97.593996,"WGS84",20.1,289.9,0.1,"CLBJ_032",2019-04-15 18:51:00,2019-06-07,"Microbial ID, Inc","CLBJ_032-M-29.5-38-20190415",NA,"CLBJ_032-M-29.5-38-20190415-BM","MI190507-0250","7","Midi_PLFA_SOP_v1",9.97,8.49,NA,0,0,0,0,0,NA,NA,0,0.3,0.12,1.94,1.23,0.26,0,NA,NA,1.22,1.02,0.74,6.66,1.66,0.74,0,0.6,0.35,0.79,0,0.19,0,1.97,2.39,NA,NA,NA,1.57,NA,0.75,2.33,NA,NA,0.15,0,0,0,0,NA,0.42,0,0,0,0.21,0,0,0,0.27,27.87,66.2,6.1,"X3dKIAlqROSj6yvdqziKsQ==","ujgT9aJ6r0v1tDEzqHQgRg==",NA,"0",NA,"20201218T173351Z","RELEASE-2021"
"23f8875e-3de7-4196-a0f8-ca9158ea9505","CLBJ_032.basePlot.bgc","D11","CLBJ",33.406134,-97.593996,"WGS84",20.1,289.9,0.1,"CLBJ_032",2019-04-15 19:16:00,2019-06-07,"Microbial ID, Inc","CLBJ_032-M-8-16-20190415",NA,"CLBJ_032-M-8-16-20190415-BM","MI190507-0252","7","Midi_PLFA_SOP_v1",10.85,9.22,NA,0,0,0,0,0,NA,NA,0,0.3,0.16,2.25,1.26,0.27,0,NA,NA,1.27,1.17,0.88,5.89,2.03,0.81,0,0.6,0.28,0.9,0,0.2,0,1.67,3.54,NA,NA,NA,1.93,NA,0.6,2.57,NA,NA,0.37,0.19,0.11,0,0.26,NA,0.34,0,0,0,0.2,0,0,0,0.27,30.34,58.27,6.1,"X3dKIAlqROSj6yvdqziKsQ==","ujgT9aJ6r0v1tDEzqHQgRg==",NA,"0",NA,"20201218T173351Z","RELEASE-2021"
"ee5be071-68c4-462d-b683-3c050f05b5fc","CLBJ_032.basePlot.bgc","D11","CLBJ",33.406134,-97.593996,"WGS84",20.1,289.9,0.1,"CLBJ_032",2019-04-15 19:40:00,2019-06-07,"Microbial ID, Inc","CLBJ_032-M-31-6-20190415",NA,"CLBJ_032-M-31-6-20190415-BM","MI190507-0251","7","Midi_PLFA_SOP_v1",10.56,9.14,NA,0,0,0,0,0,NA,NA,0,0.27,0.13,2.21,1.39,0.25,0,NA,NA,1.3,0.95,0.78,6.76,1.91,0.75,0,0.5,0.23,0.79,0,0.22,0,1.13,2.37,NA,NA,NA,1.38,NA,0.76,2.47,NA,NA,0,0,0,0,0,NA,0.49,0,0,0,0.22,0,0,0,0.3,27.53,62.72,6.1,"X3dKIAlqROSj6yvdqziKsQ==","ujgT9aJ6r0v1tDEzqHQgRg==",NA,"0",NA,"20201218T173351Z","RELEASE-2021"
"aedefffd-48e6-4900-9dc9-fdd1f68346b7","CLBJ_001.basePlot.bgc","D11","CLBJ",33.397987,-97.568339,"WGS84",20.1,278.1,0.1,"CLBJ_001",2019-04-16 14:02:00,2019-06-07,"Microbial ID, Inc","CLBJ_001-M-14-4-20190416",NA,"CLBJ_001-M-14-4-20190416-BM","MI190507-0235","7","Midi_PLFA_SOP_v1",11.42,9.8,NA,0,0,0,0,0,NA,NA,0,0.29,0.13,1.98,1.14,0.21,0,NA,NA,1.13,1.07,0.76,5.84,2.01,0.66,0,0.55,0.22,0.72,0,0.15,0,1.01,1.94,NA,NA,NA,1.78,NA,0.73,1.81,NA,NA,0,0,0,0,0,NA,0.26,0,0,0,0.15,0,0,0,0.18,24.73,52.67,6.1,"X3dKIAlqROSj6yvdqziKsQ==","ujgT9aJ6r0v1tDEzqHQgRg==",NA,"0",NA,"20201218T173351Z","RELEASE-2021"
"abf6e445-6092-426b-8d88-e360d5136355","CLBJ_001.basePlot.bgc","D11","CLBJ",33.397987,-97.568339,"WGS84",20.1,278.1,0.1,"CLBJ_001",2019-04-16 14:24:00,2019-06-07,"Microbial ID, Inc","CLBJ_001-M-30.5-14.5-20190416",NA,"CLBJ_001-M-30.5-14.5-20190416-BM","MI190507-0237","7","Midi_PLFA_SOP_v1",11.57,9.94,NA,0,0,0,0,0,NA,NA,0,0.23,0,1.5,0.87,0.18,0,NA,NA,0.94,0.74,0.55,6.08,1.59,0.55,0,0.41,0.2,0.63,0,0.13,0,1.04,2.01,NA,NA,NA,1.18,NA,0.58,1.64,NA,NA,0.14,0,0,0,0,NA,0.32,0,0,0,0.17,0,0,0,0.2,21.86,61.57,6.1,"X3dKIAlqROSj6yvdqziKsQ==","ujgT9aJ6r0v1tDEzqHQgRg==",NA,"0",NA,"20201218T173351Z","RELEASE-2021"
"7f690953-d770-4e52-bff6-f0521b362178","CLBJ_001.basePlot.bgc","D11","CLBJ",33.397987,-97.568339,"WGS84",20.1,278.1,0.1,"CLBJ_001",2019-04-16 14:47:00,2019-06-07,"Microbial ID, Inc","CLBJ_001-M-20-39-20190416",NA,"CLBJ_001-M-20-39-20190416-BM","MI190507-0236","7","Midi_PLFA_SOP_v1",11.08,9.47,NA,0,0,0,0,0,NA,NA,0,0.23,0.12,1.55,0.95,0.21,0,NA,NA,1.08,0.84,0.62,6.49,1.61,0.62,0,0.45,0.22,0.66,0,0.14,0,1.39,1.95,NA,NA,NA,1.63,NA,0.69,1.43,NA,NA,0.2,0,0,0,0,NA,0.29,0,0,0,0.16,0,0,0,0.19,23.72,59.4,6.1,"X3dKIAlqROSj6yvdqziKsQ==","ujgT9aJ6r0v1tDEzqHQgRg==",NA,"0",NA,"20201218T173351Z","RELEASE-2021"
"431f1c62-f4f4-419c-935b-d91163308594","CLBJ_006.basePlot.bgc","D11","CLBJ",33.398235,-97.566725,"WGS84",20.1,275.8,0.1,"CLBJ_006",2019-04-16 15:26:00,2019-06-07,"Microbial ID, Inc","CLBJ_006-M-23.5-5-20190416",NA,"CLBJ_006-M-23.5-5-20190416-BM","MI190507-0246","7","Midi_PLFA_SOP_v1",9.47,7.96,NA,0,0,0,0,0,NA,NA,0,0.33,0.17,2.61,1.4,0.33,0,NA,NA,1.79,1.48,0.81,7.85,2.14,0.99,0,0.88,0.3,1.21,0,0.25,0,1.46,4.43,NA,NA,NA,2.46,NA,1.05,3.27,NA,NA,0,0,0,0,0.13,NA,0.35,0,0,0,0.2,0,0,0,0.38,36.27,59.86,6.1,"X3dKIAlqROSj6yvdqziKsQ==","ujgT9aJ6r0v1tDEzqHQgRg==",NA,"0",NA,"20201218T173351Z","RELEASE-2021"
"dc42520b-3a02-4673-bcb1-a15c4a2b718e","CLBJ_038.basePlot.bgc","D11","CLBJ",33.414259,-97.597098,"WGS84",20.1,281,0.1,"CLBJ_038",2019-04-16 15:32:00,2019-06-07,"Microbial ID, Inc","CLBJ_038-M-26.5-4-20190416",NA,"CLBJ_038-M-26.5-4-20190416-BM","MI190507-0259","7","Midi_PLFA_SOP_v1",9.32,7.6,NA,0,0,0,0.71,0,NA,NA,0.19,0.38,0.21,2.62,2.04,0.28,0,NA,NA,1.55,1.56,1.01,7.04,2.29,0.89,0,0.72,0.3,0.94,0,0.21,0,2.04,2.39,NA,NA,NA,3.38,NA,0.8,3.25,NA,NA,0,0,0,0,0,NA,0.31,0,0,0,0.25,0,0,0,0.38,35.75,62.26,6.1,"X3dKIAlqROSj6yvdqziKsQ==","ujgT9aJ6r0v1tDEzqHQgRg==",NA,"0",NA,"20201218T173351Z","RELEASE-2021"
"0f29f054-4e2a-42ab-a8b9-29d823e2e6a3","CLBJ_006.basePlot.bgc","D11","CLBJ",33.398235,-97.566725,"WGS84",20.1,275.8,0.1,"CLBJ_006",2019-04-16 15:53:00,2019-06-07,"Microbial ID, Inc","CLBJ_006-M-15.5-8.5-20190416",NA,"CLBJ_006-M-15.5-8.5-20190416-BM","MI190507-0244","7","Midi_PLFA_SOP_v1",10.5,8.97,NA,0,0,0,0.74,0,NA,NA,0.2,0.38,0.16,2.7,1.16,0.35,0,NA,NA,1.44,1.29,0.69,7.06,1.9,0.76,0,0.84,0.3,0.96,0,0.25,0,1.51,2.42,NA,NA,NA,1.98,NA,0.8,3.74,NA,NA,0,0,0,0,0,NA,0.37,0,0,0,0.24,0,0,0,0,32.21,64.02,6.1,"X3dKIAlqROSj6yvdqziKsQ==","ujgT9aJ6r0v1tDEzqHQgRg==",NA,"0",NA,"20201218T173351Z","RELEASE-2021"
"0b29821b-b839-4f8c-b2b3-eee67fac348d","CLBJ_038.basePlot.bgc","D11","CLBJ",33.414259,-97.597098,"WGS84",20.1,281,0.1,"CLBJ_038",2019-04-16 16:04:00,2019-06-07,"Microbial ID, Inc","CLBJ_038-M-7-11.5-20190416",NA,"CLBJ_038-M-7-11.5-20190416-BM","MI190507-0261","7","Midi_PLFA_SOP_v1",10.25,8.12,NA,0,0,0,0.58,0,NA,NA,0,0.65,0.43,4.33,2.98,0.46,0,NA,NA,2.51,2.78,1.65,9.2,4.1,1.34,0,1.13,0.46,1.37,0,0.31,0.14,2.37,3.06,NA,NA,NA,5.8,NA,1.21,5.86,NA,NA,0.44,0.12,0,0,0.11,NA,0.38,0,0,0,0.38,0,0,0,0.48,54.59,79.88,6.1,"X3dKIAlqROSj6yvdqziKsQ==","ujgT9aJ6r0v1tDEzqHQgRg==",NA,"0",NA,"20201218T173351Z","RELEASE-2021"
"21735fd6-ec0d-4a6b-9650-702f87b4cd56","CLBJ_038.basePlot.bgc","D11","CLBJ",33.414259,-97.597098,"WGS84",20.1,281,0.1,"CLBJ_038",2019-04-16 16:27:00,2019-06-07,"Microbial ID, Inc","CLBJ_038-M-3.5-36-20190416",NA,"CLBJ_038-M-3.5-36-20190416-BM","MI190507-0260","7","Midi_PLFA_SOP_v1",11.18,9.38,NA,0,0,0,0.78,0,NA,NA,0.22,0.39,0.2,2.57,1.5,0.32,0,NA,NA,1.45,1.39,0.81,6.64,2.09,0.82,0,0.71,0.29,0.77,0,0.23,0,1.59,1.82,NA,NA,NA,2.71,NA,0.74,2.99,NA,NA,0.35,0.13,0,0,0,NA,0.27,0,0,0,0,0,0,0,0,31.79,66.12,6.1,"X3dKIAlqROSj6yvdqziKsQ==","ujgT9aJ6r0v1tDEzqHQgRg==",NA,"0",NA,"20201218T173351Z","RELEASE-2021"
