"uid","domainID","siteID","pitNamedLocation","pitID","horizonID","bulkDensID","horizonName","setDate","collectDate","laboratoryName","labProjID","bulkDensCenterDepth","bulkDensTopDepth","bulkDensBottomDepth","bulkDensHorizonProportion","bulkDensSampleType","bulkDensExclCoarseFrag","remarks","publicationDate","release"
"17852e99-08ba-48bb-89a1-35148b57c7f0","D17","SJER","MEGAPT100994","D17_SJER_PIT1","D17_SJER_PIT1_C","D17_SJER_PIT1_BULKD_83-88_C","C",2016-11-15,2016-11-15,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2017USCA032",85.5,83,88,1,"Regular",1.6782,NA,"20201217T173509Z","RELEASE-2021"
"dd3ad82a-3c30-4f4b-a0dc-d2904f50a4d4","D17","SJER","MEGAPT100994","D17_SJER_PIT1","D17_SJER_PIT1_BW","D17_SJER_PIT1_BULKD_58-63_BW","Bw",2016-11-15,2016-11-15,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2017USCA032",60.5,58,63,1,"Regular",1.5518,NA,"20201217T173509Z","RELEASE-2021"
"1bc2eac8-55a8-4b9c-a9fe-653db9b80ed3","D17","SJER","MEGAPT100994","D17_SJER_PIT1","D17_SJER_PIT1_A2","D17_SJER_PIT1_BULKD_17-22_A2","A2",2016-11-15,2016-11-15,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2017USCA032",19.5,17,22,1,"Regular",1.4523,NA,"20201217T173509Z","RELEASE-2021"
"a77f1baa-01b4-4c88-85b1-f4041e09865b","D17","SOAP","MEGAPT111415","D17_SOAP_PIT1","17_SOAP_PIT1_BT3","D17_SOAP_PIT1_BULKD_102-107_BT3","Bt2",2016-08-15,2016-08-15,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2016USCA139",104.5,102,107,1,"Regular",1.3528,NA,"20201217T152845Z","RELEASE-2021"
"bc49784f-96f6-4f10-b0f6-de4e62dde8a0","D17","SOAP","MEGAPT111415","D17_SOAP_PIT1","17_SOAP_PIT1_A1","D17_SOAP_PIT1_BULKD_9-14_A1","A1",2016-08-15,2016-08-15,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2016USCA139",11.5,9,14,1,"Regular",0.7281,NA,"20201217T152845Z","RELEASE-2021"
"9e336d21-e9c0-4de3-8f1b-6d46d0ddeb6e","D17","SOAP","MEGAPT111415","D17_SOAP_PIT1","17_SOAP_PIT1_BT2","D17_SOAP_PIT1_BULKD_64-69_BT2","Bt1",2016-08-15,2016-08-15,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2016USCA139",66.5,64,69,1,"Regular",1.1897,NA,"20201217T152845Z","RELEASE-2021"
"ccf4b4db-4b21-42ee-9f35-d54c7add679c","D17","SOAP","MEGAPT111415","D17_SOAP_PIT1","17_SOAP_PIT1_2BT","D17_SOAP_PIT1_BULKD_167-172_2BT","2Bt3",2016-08-15,2016-08-15,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2016USCA139",169.5,167,172,1,"Regular",1.6433,NA,"20201217T152845Z","RELEASE-2021"
"9b7b2656-71c3-45eb-8c32-8fc054df770c","D17","SOAP","MEGAPT111415","D17_SOAP_PIT1","17_SOAP_PIT1_2C",NA,"2C",2016-08-15,2016-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201217T152845Z","RELEASE-2021"
"0298e3a2-5c92-487c-99df-d6095236f72c","D17","SOAP","MEGAPT111415","D17_SOAP_PIT1","17_SOAP_PIT1_BT1","D17_SOAP_PIT1_BULKD_38-43_BT1","AB",2016-08-15,2016-08-15,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2016USCA139",40.5,38,43,1,"Regular",1.0146,NA,"20201217T152845Z","RELEASE-2021"
"3ee48a09-13d3-454b-a7bf-347b850b312d","D17","SOAP","MEGAPT111415","D17_SOAP_PIT1","17_SOAP_PIT1_OI/OE","D17_SOAP_PIT1_BULKD_0-4_OI/OE","Oi",2016-08-15,2016-08-15,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2016USCA139",2,0,4,1,"Regular",0.0753,NA,"20201217T152845Z","RELEASE-2021"
"ed9a6d95-9f06-41ad-8964-b1f1f363fc58","D17","SOAP","MEGAPT111415","D17_SOAP_PIT1","17_SOAP_PIT1_A2","D17_SOAP_PIT1_BULKD_23-28_A2","A2",2016-08-15,2016-08-15,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2016USCA139",25.5,23,28,1,"Regular",1.0902,NA,"20201217T152845Z","RELEASE-2021"
"e6e7f60c-5790-4a9f-b617-1ecaa0ab5a06","D17","TEAK","MEGAPT112298","D17_TEAK_PIT1","17_TEAK_PIT1_A","D17_TEAK_PIT1_BULKD_BULKD2","A1",2016-08-09,2016-08-09,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","C2016USCA138",12.5,10,15,1,"Audit",1.0504,NA,"20201217T162251Z","RELEASE-2021"
"c2e583cc-b489-43e6-a14b-5b33a5e3721e","D17","TEAK","MEGAPT112298","D17_TEAK_PIT1","17_TEAK_PIT1_3C5","D17_TEAK_PIT1_BULKD_165-170_3C5","3C2",2016-08-09,2016-08-09,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","C2016USCA138",167.5,165,170,1,"Regular",1.3981,NA,"20201217T162251Z","RELEASE-2021"
"6955a8e7-8030-46c1-a56f-dfc884b16090","D17","TEAK","MEGAPT112298","D17_TEAK_PIT1","17_TEAK_PIT1_C1","D17_TEAK_PIT1_BULKD_45-50_C1(43-67INCREMENT)","A2",2016-08-09,2016-08-09,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","C2016USCA138",47.5,45,50,0.5,"Regular",1.1081,NA,"20201217T162251Z","RELEASE-2021"
"51e984e2-0ff8-41c9-8f63-afaf4d4cecb3","D17","TEAK","MEGAPT112298","D17_TEAK_PIT1","17_TEAK_PIT1_A","D17_TEAK_PIT1_BULKD_BULKD3","A1",2016-08-09,2016-08-09,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","C2016USCA138",12.5,10,15,1,"Audit",1.0544,NA,"20201217T162251Z","RELEASE-2021"
"2bded1c8-4c86-42e7-b691-868fa6a52c4f","D17","TEAK","MEGAPT112298","D17_TEAK_PIT1","17_TEAK_PIT1_3CR",NA,"R",2016-08-09,2016-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20201217T162251Z","RELEASE-2021"
"3348516d-faf3-43e6-9652-89abf1f39e4d","D17","TEAK","MEGAPT112298","D17_TEAK_PIT1","17_TEAK_PIT1_C1","D17_TEAK_PIT1_BULKD_20-25_C1(19-43INCREMENT)","A2",2016-08-09,2016-08-09,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","C2016USCA138",22.5,20,25,0.5,"Regular",1.0799,NA,"20201217T162251Z","RELEASE-2021"
"fbdf3b90-2f68-4258-bc49-c6c1d460074c","D17","TEAK","MEGAPT112298","D17_TEAK_PIT1","17_TEAK_PIT1_2C3","D17_TEAK_PIT1_BULKD_115-120_2C3","2AC",2016-08-09,2016-08-09,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","C2016USCA138",117.5,115,120,1,"Regular",1.0355,NA,"20201217T162251Z","RELEASE-2021"
"3e816cf2-6a91-4633-b68c-c9f40334c79a","D17","TEAK","MEGAPT112298","D17_TEAK_PIT1","17_TEAK_PIT1_A","D17_TEAK_PIT1_BULKD_10-15_A","A1",2016-08-09,2016-08-09,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","C2016USCA138",12.5,10,15,1,"Regular",1.027,NA,"20201217T162251Z","RELEASE-2021"
"456c57b5-bd34-4037-828f-2a46a1e71e63","D17","TEAK","MEGAPT112298","D17_TEAK_PIT1","17_TEAK_PIT1_3C7","D17_TEAK_PIT1_BULKD_185-190_3C7","3C4",2016-08-09,2016-08-09,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","C2016USCA138",187.5,185,190,1,"Regular",1.5722,NA,"20201217T162251Z","RELEASE-2021"
"de854c90-a405-4958-b1d9-de3502115433","D17","TEAK","MEGAPT112298","D17_TEAK_PIT1","17_TEAK_PIT1_A","D17_TEAK_PIT1_BULKD_BULKD4","A1",2016-08-09,2016-08-09,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","C2016USCA138",12.5,10,15,1,"Audit",1,NA,"20201217T162251Z","RELEASE-2021"
"07c3e070-4f17-4f9b-a332-cc2e7bf90899","D17","TEAK","MEGAPT112298","D17_TEAK_PIT1","17_TEAK_PIT1_A","D17_TEAK_PIT1_BULKD_BULKD1","A1",2016-08-09,2016-08-09,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","C2016USCA138",12.5,10,15,1,"Audit",0.5055,NA,"20201217T162251Z","RELEASE-2021"
"2723abb2-0a18-4bcb-8890-15ac235435e8","D17","TEAK","MEGAPT112298","D17_TEAK_PIT1","17_TEAK_PIT1_C2","D17_TEAK_PIT1_BULKD_80-85_C2","A3",2016-08-09,2016-08-09,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","C2016USCA138",82.5,80,85,1,"Regular",1.2312,NA,"20201217T162251Z","RELEASE-2021"
"75a612de-48c4-4f3d-8b75-bb03b05ec5b2","D17","TEAK","MEGAPT112298","D17_TEAK_PIT1","17_TEAK_PIT1_3C6","D17_TEAK_PIT1_BULKD_175-180_3C6","3C3",2016-08-09,2016-08-09,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","C2016USCA138",177.5,175,180,1,"Regular",1.23,NA,"20201217T162251Z","RELEASE-2021"
"3bd5edc3-2b53-479f-8df0-e6744484d496","D17","TEAK","MEGAPT112298","D17_TEAK_PIT1","17_TEAK_PIT1_2C4","D17_TEAK_PIT1_BULKD_140-145_2C4","2C1",2016-08-09,2016-08-09,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","C2016USCA138",142.5,140,145,1,"Regular",1.1426,NA,"20201217T162251Z","RELEASE-2021"
"e8c0c535-705b-4b11-8970-cb2dcb3f3e1b","D18","BARR","MEGAPT100964","D18_BARR_PIT1","D18_BARR_PIT1_CGJJF2/OAJJF2","D18_BARR_PIT1_BULKD_CGJJF2/OAJJF2","Cgjff/Oajjf",2016-05-14,2016-05-14,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2016USAK117",145,110,180,1,"Regular",1.0714,"Depth of bulk density sample not recorded; top/bottom depths are min/max possible depths","20201217T145323Z","RELEASE-2021"
"1325f7db-7618-442b-ba00-57bc446b4925","D18","BARR","MEGAPT100964","D18_BARR_PIT1","D18_BARR_PIT1_OA","D18_BARR_PIT1_BULKD_OA","Oa",2016-05-14,2016-05-14,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2016USAK117",19.5,7,32,1,"Regular",0.305,"Depth of bulk density sample not recorded; top/bottom depths are min/max possible depths","20201217T145323Z","RELEASE-2021"
"f40a69dd-59dc-4e71-ac09-9ae97f0f9072","D18","BARR","MEGAPT100964","D18_BARR_PIT1","D18_BARR_PIT1_CGJJ/OAJJ","D18_BARR_PIT1_BULKD_CGJJ/OAJJ","Cgjj/Oajj",2016-05-14,2016-05-14,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2016USAK117",38.5,32,45,1,"Regular",0.1523,"Depth of bulk density sample not recorded; top/bottom depths are min/max possible depths","20201217T145323Z","RELEASE-2021"
"5b661c2b-c207-45ef-9433-dd80bd1986c7","D18","BARR","MEGAPT100964","D18_BARR_PIT1","D18_BARR_PIT1_WF",NA,"Wf",2016-05-14,2016-05-14,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2016USAK117",NA,NA,NA,NA,NA,NA,NA,"20201217T145323Z","RELEASE-2021"
"cd95298b-f7a6-4c8e-9777-290536bbd737","D18","BARR","MEGAPT100964","D18_BARR_PIT1","D18_BARR_PIT1_OAJJF1/CGJJF1","D18_BARR_PIT1_BULKD_OAJJF1/CGJJF1","Oaf/Cgjjf",2016-05-14,2016-05-14,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2016USAK117",84,58,110,1,"Regular",0.3525,"Depth of bulk density sample not recorded; top/bottom depths are min/max possible depths","20201217T145323Z","RELEASE-2021"
"d6ba495f-ff2a-4590-bc6f-5405f5590922","D18","BARR","MEGAPT100964","D18_BARR_PIT1","D18_BARR_PIT1_OE",NA,"Oe",2016-05-14,2016-05-14,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2016USAK117",NA,NA,NA,NA,NA,NA,NA,"20201217T145323Z","RELEASE-2021"
"ea78b2ab-20eb-4ef0-ab23-131b3178deef","D18","TOOL","MEGAPT106787","D18_TOOL_PIT1","D18_TOOL_PIT1_BG","D18_TOOL_PIT1_BULKD_21-45_BG","Bg",2016-04-20,2016-04-20,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2016USAK117",33,21,45,1,"Regular",1.2293,"Depth of bulk density sample not recorded; top/bottom depths are min/max possible depths","20201217T164542Z","RELEASE-2021"
"323acdc6-8c4c-47ce-bbcf-acf289df2606","D18","TOOL","MEGAPT106787","D18_TOOL_PIT1","D18_TOOL_PIT1_OE",NA,"Oe",2016-04-20,2016-04-20,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2016USAK117",NA,NA,NA,NA,NA,NA,"Insufficient material collected for a bulk density sample due to difficulty collecting frozen cores","20201217T164542Z","RELEASE-2021"
"6aa61fc1-196e-4666-9000-8d990c6589d4","D18","TOOL","MEGAPT106787","D18_TOOL_PIT1","D18_TOOL_PIT1_OI",NA,"Oi",2016-04-20,2016-04-20,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2016USAK117",NA,NA,NA,NA,NA,NA,"Insufficient material collected for a bulk density sample due to difficulty collecting frozen cores","20201217T164542Z","RELEASE-2021"
"a12d23c1-ea3d-4a77-91b3-21bc91ed39a3","D18","TOOL","MEGAPT106787","D18_TOOL_PIT1","D18_TOOL_PIT1_OA",NA,"Oa",2016-04-20,2016-04-20,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2016USAK117",NA,NA,NA,NA,NA,NA,"Insufficient material collected for a bulk density sample due to difficulty collecting frozen cores","20201217T164542Z","RELEASE-2021"
"61d41e0a-8038-4b00-a8d5-04546ea8f5c2","D18","TOOL","MEGAPT106787","D18_TOOL_PIT1","D18_TOOL_PIT1_CG","D18_TOOL_PIT1_BULKD_45-73_CG","Cg",2016-04-20,2016-04-20,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2016USAK117",59,45,73,1,"Regular",1.93,"Depth of bulk density sample not recorded; top/bottom depths are min/max possible depths","20201217T164542Z","RELEASE-2021"
"d941962d-9581-4eec-a935-550f4c604d8a","D19","BONA","MEGAPT112075","D19_BONA_PIT1","D19_BONA_PIT1_BG/OAJJ","D19_BONA_PIT1_BULKD_BG/OAJJ","Bg/Oajj",2017-03-20,2017-03-20,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2017USAK081",30,22,38,1,"Regular",0.8706,"Exact depths unknown (top/bottom depths are min/max possible depths).","20201217T225450Z","RELEASE-2021"
"969b6823-be8b-49fc-9474-1f6ccb434206","D19","BONA","MEGAPT112075","D19_BONA_PIT1","D19_BONA_PIT1_CGF1","D19_BONA_PIT1_BULKD_CGF1","Cgf1",2017-03-20,2017-03-20,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2017USAK081",72,56,88,1,"Regular",0.4116,"Exact depths unknown (top/bottom depths are min/max possible depths).","20201217T225450Z","RELEASE-2021"
"35ec4cad-6471-4895-8c04-c0e1337f662e","D19","BONA","MEGAPT112075","D19_BONA_PIT1","D19_BONA_PIT1_CGF2","D19_BONA_PIT1_BULKD_CGF2","Cgf2",2017-03-20,2017-03-20,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2017USAK081",109.5,88,131,1,"Regular",0.8396,"Exact depths unknown (top/bottom depths are min/max possible depths).","20201217T225450Z","RELEASE-2021"
"1fdc4f94-992d-48ea-b245-88d18dc124c1","D19","BONA","MEGAPT112075","D19_BONA_PIT1","D19_BONA_PIT1_CG","D19_BONA_PIT1_BULKD_CG","Cg",2017-03-20,2017-03-20,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2017USAK081",47,38,56,1,"Regular",1.1482,"Exact depths unknown (top/bottom depths are min/max possible depths).","20201217T225450Z","RELEASE-2021"
"aa053a99-1da5-4057-bbce-7c1a6a7b6cae","D19","BONA","MEGAPT112075","D19_BONA_PIT1","D19_BONA_PIT1_OE","D19_BONA_PIT1_BULKD_OE","Oe",2017-03-20,2017-03-20,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2017USAK081",5,0,10,1,"Regular",0.0617,"Exact depths unknown (top/bottom depths are min/max possible depths).","20201217T225450Z","RELEASE-2021"
"62976f1e-1ba4-4d6b-b71e-2cb90a37a864","D19","BONA","MEGAPT112075","D19_BONA_PIT1","D19_BONA_PIT1_OA","D19_BONA_PIT1_BULKD_OA","Oa",2017-03-20,2017-03-20,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2017USAK081",16,10,22,1,"Regular",0.3893,"Exact depths unknown (top/bottom depths are min/max possible depths).","20201217T225450Z","RELEASE-2021"
"6297c649-3ef1-4305-ac36-cd0f1f65aee5","D19","BONA","MEGAPT112075","D19_BONA_PIT1","D19_BONA_PIT1_CGF3","D19_BONA_PIT1_BULKD_CGF3","Cgf3",2017-03-20,2017-03-20,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2017USAK081",162,131,193,1,"Regular",1.1182,"Exact depths unknown (top/bottom depths are min/max possible depths).","20201217T225450Z","RELEASE-2021"
"4160280b-e857-4287-a9dc-945424e8cb77","D19","DEJU","MEGAPT103797","D19_DEJU_PIT1","19_DEJU_PIT1_A","D19_DEJU_PIT1_BULKD_9-14_A","A",2015-07-28,2015-07-28,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2015USAK080",11.5,9,14,1,"Regular",1.0982,NA,"20201217T053202Z","RELEASE-2021"
"12f549b6-da75-4dfc-9058-cf96b041dffe","D19","DEJU","MEGAPT103797","D19_DEJU_PIT1","19_DEJU_PIT1_2BC2","D19_DEJU_PIT1_BULKD_220-223_2BC2","2BC2",2015-07-28,2015-07-28,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2015USAK080",221.5,220,223,1,"Regular",1.6113,NA,"20201217T053202Z","RELEASE-2021"
"41937a89-66c7-4c88-a460-defb363a9690","D19","DEJU","MEGAPT103797","D19_DEJU_PIT1","19_DEJU_PIT1_C","D19_DEJU_PIT1_BULKD_85-90_C","C",2015-07-28,2015-07-28,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2015USAK080",87.5,84,90,1,"Regular",1.2382,NA,"20201217T053202Z","RELEASE-2021"
"2ebb79c6-70e7-4f6c-809a-07bb2279a287","D19","DEJU","MEGAPT103797","D19_DEJU_PIT1","19_DEJU_PIT1_BW","D19_DEJU_PIT1_BULKD_20-25_BW","Bw",2015-07-28,2015-07-28,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2015USAK080",22.5,20,25,1,"Regular",1.2322,NA,"20201217T053202Z","RELEASE-2021"
"07a0ebbb-eebe-45f0-9229-6438e85636d0","D19","DEJU","MEGAPT103797","D19_DEJU_PIT1","19_DEJU_PIT1_BC","D19_DEJU_PIT1_BULKD_40-45_BC","BC",2015-07-28,2015-07-28,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2015USAK080",42.5,40,45,1,"Regular",1.2264,NA,"20201217T053202Z","RELEASE-2021"
"a0b994bd-a1c5-4320-878a-4ea4eea61154","D19","DEJU","MEGAPT103797","D19_DEJU_PIT1","19_DEJU_PIT1_2BC1","D19_DEJU_PIT1_BULKD_140-145_2BC1","2BC1",2015-07-28,2015-07-28,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2015USAK080",142.5,140,145,1,"Regular",1.623,NA,"20201217T053202Z","RELEASE-2021"
"7e21e335-b048-4acb-b057-73a02b7ca46f","D19","DEJU","MEGAPT103797","D19_DEJU_PIT1","19_DEJU_PIT1_OE","D19_DEJU_PIT1_BULKD_0-5_OE","Oe",2015-07-28,2015-07-28,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2015USAK080",2.5,0,5,1,"Regular",0.569,NA,"20201217T053202Z","RELEASE-2021"
"64d51985-f094-4f63-b7f9-4f2993f75ea5","D19","HEAL","MEGAPT100974","D19_HEAL_PIT1","D19_HEAL_PIT1_CJJF","D19_HEAL_PIT1_BULKD_CFJJ","Cjjf",2015-11-04,2015-11-04,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2017USAK080",67,50,84,1,"Regular",0.4663,"Exact depths unknown (top/bottom depths are min/max possible depths).","20201217T054241Z","RELEASE-2021"
"d575c41a-b90d-47da-b3d6-bb5b8f12b283","D19","HEAL","MEGAPT100974","D19_HEAL_PIT1","D19_HEAL_PIT1_OE","D19_HEAL_PIT1_BULKD_OE","Oe",2015-11-04,2015-11-04,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2017USAK080",15.5,9,22,1,"Regular",0.0317,"Exact depths unknown (top/bottom depths are min/max possible depths).","20201217T054241Z","RELEASE-2021"
"77ccac61-3f71-475e-bc7a-21edf14873fe","D19","HEAL","MEGAPT100974","D19_HEAL_PIT1","D19_HEAL_PIT1_A/CJJ","D19_HEAL_PIT1_BULKD_A/CJJ","A/Cjj",2015-11-04,2015-11-04,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2017USAK080",40.5,31,50,1,"Regular",1.4034,"Exact depths unknown (top/bottom depths are min/max possible depths).","20201217T054241Z","RELEASE-2021"
"59fe77f0-038d-4b8d-bd4f-5863869a685b","D19","HEAL","MEGAPT100974","D19_HEAL_PIT1","D19_HEAL_PIT1_OI","D19_HEAL_PIT1_BULKD_OI","Oi",2015-11-04,2015-11-04,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2017USAK080",4.5,0,9,1,"Regular",0.0226,"Exact depths unknown (top/bottom depths are min/max possible depths).","20201217T054241Z","RELEASE-2021"
"97c685b0-8599-4296-9736-15a81608c38b","D19","HEAL","MEGAPT100974","D19_HEAL_PIT1","D19_HEAL_PIT1_OA","D19_HEAL_PIT1_BULKD_OA","Oa",2015-11-04,2015-11-04,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2017USAK080",26.5,22,31,1,"Regular",0.3531,"Exact depths unknown (top/bottom depths are min/max possible depths).","20201217T054241Z","RELEASE-2021"
"9eca2b0b-9856-41c8-a245-ec53fe72964f","D20","PUUM","MEGAPT113656","D20_PUUM_PIT1","D20_PUUM_PIT1_A","D20_PUUM_PIT1_BULKD_2-7_O","A",2018-06-25,2018-06-25,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","S2018HI001100",4.5,2,7,1,"Regular",0.3892,NA,"20201218T041158Z","RELEASE-2021"
"685826c6-435f-45bb-a153-09abae685e47","D20","PUUM","MEGAPT113656","D20_PUUM_PIT1","D20_PUUM_PIT1_2BW2","D20_PUUM_PIT1_BULKD_65-70_2BW2","2Bw2",2018-06-25,2018-06-25,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","S2018HI001100",67.5,65,70,1,"Regular",0.2507,NA,"20201218T041158Z","RELEASE-2021"
"ab7582a0-65c2-4da4-ba42-8b11cc7dc004","D20","PUUM","MEGAPT113656","D20_PUUM_PIT1","D20_PUUM_PIT1_OE",NA,"Oe",2018-06-25,2018-06-25,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","S2018HI001100",NA,NA,NA,NA,NA,NA,"Field profile description included a single horizon from 0-17 cm so no sample collected from 0-2 cm horizon","20201218T041158Z","RELEASE-2021"
"cf74321f-56d3-4837-9f4c-a19d9bb4e1b2","D20","PUUM","MEGAPT113656","D20_PUUM_PIT1","D20_PUUM_PIT1_2BW1","D20_PUUM_PIT1_BULKD_40-45_BW1","2Bw1",2018-06-25,2018-06-25,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","S2018HI001100",42.5,40,45,1,"Regular",0.2706,NA,"20201218T041158Z","RELEASE-2021"
"f88d0748-c132-484f-85a3-086f7df4cad2","D20","PUUM","MEGAPT113656","D20_PUUM_PIT1","D20_PUUM_PIT1_3C",NA,"3C",2018-06-25,2018-06-25,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE",NA,NA,NA,NA,NA,NA,NA,"Horizon below 90 cm initially classified as R so no sample collected","20201218T041158Z","RELEASE-2021"
