"uid","analysisDate","namedLocation","domainID","siteID","plotID","plotType","collectDate","sampleID","sampleCode","cnSampleID","cnSampleCode","sampleType","acidTreatment","d15N","organicd13C","nitrogenPercent","organicCPercent","CNratio","cnIsotopeQF","cnPercentQF","isotopeAccuracyQF","percentAccuracyQF","analyticalRepNumber","remarks","laboratoryName","testMethod","instrument","analyzedBy","reviewedBy","dataQF","publicationDate","release"
"0225c7c7-6a56-4171-815a-0f11fba93b9f",2019-10-29,"UNDE_008.basePlot.bgc","D05","UNDE","UNDE_008","distributed",2019-07-15 20:34:00,"UNDE_008-M-8-14.5-20190715","A00000077124","UNDE_008-M-8-14.5-20190715-CN","A00000077318","soil","N",1.7,-26.3,0.14,2.46,17.1,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,"20201218T084834Z","RELEASE-2021"
"01875658-a649-4e35-91ab-4c12103bc08a",2019-10-29,"UNDE_008.basePlot.bgc","D05","UNDE","UNDE_008","distributed",2019-07-15 20:57:00,"UNDE_008-M-13-32-20190715","A00000077122","UNDE_008-M-13-32-20190715-CN","A00000077320","soil","N",6,-23.6,0.15,2.36,16.3,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,"20201218T084834Z","RELEASE-2021"
"2779b59b-79a1-42ed-bcdb-e269fe17ec8b",2019-10-29,"UNDE_037.basePlot.bgc","D05","UNDE","UNDE_037","tower",2019-07-17 14:31:00,"UNDE_037-M-35.5-30.5-20190717","A00000077013","UNDE_037-M-35.5-30.5-20190717-CN","A00000077428","soil","N",0.2,-28,0.18,3.92,21.7,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,"20201218T084834Z","RELEASE-2021"
"fec9e480-11bd-416a-a803-d96d86ffca1b",2019-10-29,"UNDE_037.basePlot.bgc","D05","UNDE","UNDE_037","tower",2019-07-17 15:03:00,"UNDE_037-O-27.5-0.5-20190717","A00000077016","UNDE_037-O-27.5-0.5-20190717-CN","A00000077429","soil","N",0.5,-26.7,1.97,44.7,22.7,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201218T084834Z","RELEASE-2021"
"47a95e01-64f1-42a9-b1c6-50e393a1d97b",2019-10-29,"UNDE_037.basePlot.bgc","D05","UNDE","UNDE_037","tower",2019-07-17 15:56:00,"UNDE_037-O-1-26-20190717","A00000077014","UNDE_037-O-1-26-20190717-CN","A00000077430","soil","N",3.4,-26,1.77,38.43,21.7,"OK","OK","OK","OK",2,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201218T084834Z","RELEASE-2021"
"5e662c0f-9dad-4da6-9abb-61ef0c43a614",2019-10-29,"UNDE_037.basePlot.bgc","D05","UNDE","UNDE_037","tower",2019-07-17 15:56:00,"UNDE_037-O-1-26-20190717","A00000077014","UNDE_037-O-1-26-20190717-CN","A00000077430","soil","N",-0.2,-28.4,1.66,36.02,21.7,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201218T084834Z","RELEASE-2021"
"6a20d5e8-b1f5-47ab-9eff-cc5e171f6445",2019-10-29,"UNDE_037.basePlot.bgc","D05","UNDE","UNDE_037","tower",2019-07-17 16:12:00,"UNDE_037-M-1-26-20190717","A00000077015","UNDE_037-M-1-26-20190717-CN","A00000077431","soil","N",0.6,-28,0.14,3.39,24.7,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,"20201218T084834Z","RELEASE-2021"
"74ae6856-2c5a-43da-b766-4fff66e7df47",2019-10-29,"UNDE_043.basePlot.bgc","D05","UNDE","UNDE_043","tower",2019-07-17 17:24:00,"UNDE_043-M-18.5-3.5-20190717","A00000077027","UNDE_043-M-18.5-3.5-20190717-CN","A00000077425","soil","N",-4.7,-28.4,0.18,2.71,14.8,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,"20201218T084834Z","RELEASE-2021"
"46fc2789-f160-47a4-92d8-8218d78f3e60",2019-10-29,"UNDE_038.basePlot.bgc","D05","UNDE","UNDE_038","tower",2019-07-17 17:34:00,"UNDE_038-O-7-20-20190717","A00000077020","UNDE_038-O-7-20-20190717-CN","A00000077421","soil","N",4.3,-26.6,1.79,45.93,25.7,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201218T084834Z","RELEASE-2021"
"2103fad7-44f0-4cda-a1f5-bcfe4470049c",2019-10-31,"UNDE_043.basePlot.bgc","D05","UNDE","UNDE_043","tower",2019-07-17 18:02:00,"UNDE_043-M-21-33-20190717","A00000077026","UNDE_043-M-21-33-20190717-CN","A00000077426","soil","N",4.2,-26.9,0.08,1.22,14.3,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,"20201218T084834Z","RELEASE-2021"
"4cc05ecd-a340-4464-b652-1c1f048ba020",2019-10-29,"UNDE_043.basePlot.bgc","D05","UNDE","UNDE_043","tower",2019-07-17 18:21:00,"UNDE_043-M-13.5-34-20190717","A00000077011","UNDE_043-M-13.5-34-20190717-CN","A00000077427","soil","N",-4.7,-28.4,0.17,3.13,18.4,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,"20201218T084834Z","RELEASE-2021"
"f34a85d8-297a-4e06-9c77-dd2d96a4d8d7",2019-10-29,"UNDE_038.basePlot.bgc","D05","UNDE","UNDE_038","tower",2019-07-17 18:26:00,"UNDE_038-O-1-6-20190717","A00000077023","UNDE_038-O-1-6-20190717-CN","A00000077616","soil","N",1,-26.5,1.87,46.81,25.1,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201218T084834Z","RELEASE-2021"
"5409abad-3f01-4e1a-b987-5e827bf97758",2019-10-29,"UNDE_038.basePlot.bgc","D05","UNDE","UNDE_038","tower",2019-07-17 18:59:00,"UNDE_038-O-39-5.5-20190717","A00000077018","UNDE_038-O-39-5.5-20190717-CN","A00000077423","soil","N",0.4,-27.4,1,26.96,26.8,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201218T084834Z","RELEASE-2021"
"1d36b0b1-af3c-4487-9285-a17ea755ff0a",2019-10-29,"UNDE_038.basePlot.bgc","D05","UNDE","UNDE_038","tower",2019-07-17 19:15:00,"UNDE_038-M-39-5.5-20190717","A00000077019","UNDE_038-M-39-5.5-20190717-CN","A00000077424","soil","N",-1.8,-27.7,0.24,6.38,26.6,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,"20201218T084834Z","RELEASE-2021"
"cbaede7c-b332-4447-abc0-eedf9c11912e",2019-10-28,"UNDE_044.basePlot.bgc","D05","UNDE","UNDE_044","tower",2019-07-17 20:05:00,"UNDE_044-M-31-9.5-20190717","A00000077032","UNDE_044-M-31-9.5-20190717-CN","A00000077418","soil","N",1.5,-26.5,0.19,3.73,19.6,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,"20201218T084834Z","RELEASE-2021"
"0198953a-c7c7-4ff5-993d-336968bf94d1",2019-10-31,"UNDE_044.basePlot.bgc","D05","UNDE","UNDE_044","tower",2019-07-17 20:38:00,"UNDE_044-M-5.5-23-20190717","A00000077030","UNDE_044-M-5.5-23-20190717-CN","A00000077417","soil","N",3.3,-26.7,0.1,1.31,13.2,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,"20201218T084834Z","RELEASE-2021"
"95e03247-0a61-40dd-938c-ea87d6317503",2019-10-28,"UNDE_044.basePlot.bgc","D05","UNDE","UNDE_044","tower",2019-07-17 21:05:00,"UNDE_044-O-27.5-38.5-20190717","A00000077035","UNDE_044-O-27.5-38.5-20190717-CN","A00000077419","soil","N",-0.5,-27.4,0.92,14.61,16,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==","dryingProtocolError","20201218T084834Z","RELEASE-2021"
"7fe16591-1c86-4397-8933-f6dc28d68cd3",2019-10-28,"UNDE_044.basePlot.bgc","D05","UNDE","UNDE_044","tower",2019-07-17 21:12:00,"UNDE_044-M-27.5-38.5-20190717","A00000077034","UNDE_044-M-27.5-38.5-20190717-CN","A00000077420","soil","N",3.7,-26.1,0.23,4.42,18.9,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,"20201218T084834Z","RELEASE-2021"
"a72256ae-922e-414c-b169-d174be3bd73a",2019-10-28,"UNDE_044.basePlot.bgc","D05","UNDE","UNDE_044","tower",2019-07-17 21:12:00,"UNDE_044-M-27.5-38.5-20190717","A00000077034","UNDE_044-M-27.5-38.5-20190717-CN","A00000077420","soil","N",3.7,-26.1,0.21,3.95,18.8,"OK","OK","OK","OK",2,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,"20201218T084834Z","RELEASE-2021"
"1d94b351-ebf1-461f-b53f-11ad710bc7e4",2019-07-23,"KONA_006.basePlot.bgc","D06","KONA","KONA_006","distributed",2019-06-17 14:14:00,"KONA_006-M-35.5-17-20190617","A00000079583","KONA_006-M-35.5-17-20190617-CN","A00000079642","soil","N",5.2,-20.4,0.11,0.95,8.8,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,"20201218T061224Z","RELEASE-2021"
"f9aaedd6-0772-422f-abda-1bb4f62c48f8",2019-07-23,"KONA_006.basePlot.bgc","D06","KONA","KONA_006","distributed",2019-06-17 14:41:00,"KONA_006-M-0-19.5-20190617","A00000079581","KONA_006-M-0-19.5-20190617-CN","A00000079619","soil","N",5.2,-22.1,0.13,1.06,8.5,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,"20201218T061224Z","RELEASE-2021"
"928fa0a6-be0f-42b6-9527-c1f6166ae30d",2019-07-23,"KONA_005.basePlot.bgc","D06","KONA","KONA_005","distributed",2019-06-17 14:42:00,"KONA_005-M-28-6.5-20190617","A00000079596","KONA_005-M-28-6.5-20190617-CN","A00000079637","soil","N",7.6,-16.8,0.14,1.38,10,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,"20201218T061224Z","RELEASE-2021"
"f2130ca0-327e-4dbd-8c1d-92ba418dfda3",2019-07-23,"KONA_006.basePlot.bgc","D06","KONA","KONA_006","distributed",2019-06-17 15:08:00,"KONA_006-M-13-35.5-20190617","A00000079582","KONA_006-M-13-35.5-20190617-CN","A00000079621","soil","N",4.7,-21.9,0.11,1,8.9,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,"20201218T061224Z","RELEASE-2021"
"bab97e11-5d93-474d-81f5-2b5d811da80a",2019-07-23,"KONA_005.basePlot.bgc","D06","KONA","KONA_005","distributed",2019-06-17 15:16:00,"KONA_005-M-34-28-20190617","A00000079595","KONA_005-M-34-28-20190617-CN","A00000079635","soil","N",7.9,-15.6,0.13,1.32,9.9,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,"20201218T061224Z","RELEASE-2021"
"80d5f9a9-bd30-4668-88b4-b0c09bfe05dd",2019-07-23,"KONA_005.basePlot.bgc","D06","KONA","KONA_005","distributed",2019-06-17 15:43:00,"KONA_005-M-1-39-20190617","A00000079598","KONA_005-M-1-39-20190617-CN","A00000079631","soil","N",8.5,-17,0.14,1.4,9.7,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,"20201218T061224Z","RELEASE-2021"
"6a25e3f9-60b3-42ee-9b50-f7a7ef0be539",2019-07-23,"KONA_002.basePlot.bgc","D06","KONA","KONA_002","distributed",2019-06-17 16:40:00,"KONA_002-M-8-1-20190617","A00000079584","KONA_002-M-8-1-20190617-CN","A00000079638","soil","N",6.7,-18.6,0.14,1.39,9.8,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,"20201218T061224Z","RELEASE-2021"
"78a864d8-cd8f-4f0b-be05-8d468aee78c7",2019-07-23,"KONA_003.basePlot.bgc","D06","KONA","KONA_003","distributed",2019-06-17 17:19:00,"KONA_003-M-4.5-13-20190617","A00000079577","KONA_003-M-4.5-13-20190617-CN","A00000079620","soil","N",5.4,-19,0.19,1.83,9.8,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,"20201218T061224Z","RELEASE-2021"
"b5f2e6ee-55ce-4868-a45e-61a935214ad3",2019-07-23,"KONA_002.basePlot.bgc","D06","KONA","KONA_002","distributed",2019-06-17 17:29:00,"KONA_002-M-38.5-35.5-20190617","A00000079585","KONA_002-M-38.5-35.5-20190617-CN","A00000079636","soil","N",7.1,-17.3,0.13,1.37,10.3,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,"20201218T061224Z","RELEASE-2021"
"c5f8fb9c-ce94-4ac0-a2c4-1eec61fbc49f",2019-07-23,"KONA_003.basePlot.bgc","D06","KONA","KONA_003","distributed",2019-06-17 17:50:00,"KONA_003-M-4-27-20190617","A00000079578","KONA_003-M-4-27-20190617-CN","A00000079622","soil","N",6.6,-18.4,0.14,1.4,10.1,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,"20201218T061224Z","RELEASE-2021"
"c33d45d6-f905-484e-96a9-cb533d401385",2019-07-23,"KONA_003.basePlot.bgc","D06","KONA","KONA_003","distributed",2019-06-17 18:16:00,"KONA_003-M-37-27-20190617","A00000079576","KONA_003-M-37-27-20190617-CN","A00000079633","soil","N",6.6,-19.1,0.16,1.65,10.2,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,"20201218T061224Z","RELEASE-2021"
"eb0fe834-b01d-4af3-ad22-dd68dbeab296",2019-07-23,"KONA_059.basePlot.bgc","D06","KONA","KONA_059","tower",2019-06-18 13:37:00,"KONA_059-M-30-34-20190618","A00000079604","KONA_059-M-30-34-20190618-CN","A00000079615","soil","N",6.9,-17.5,0.17,1.89,11.5,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,"20201218T061224Z","RELEASE-2021"
"39f2a83c-a9c7-45e8-bc20-f85fa913e3d9",2019-07-23,"KONA_059.basePlot.bgc","D06","KONA","KONA_059","tower",2019-06-18 14:15:00,"KONA_059-M-36-8.5-20190618","A00000079605","KONA_059-M-36-8.5-20190618-CN","A00000079613","soil","N",6.4,-18.8,0.17,1.91,11.6,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,"20201218T061224Z","RELEASE-2021"
"c83fed87-8557-4557-8d94-c8778032401c",2019-07-23,"KONA_059.basePlot.bgc","D06","KONA","KONA_059","tower",2019-06-18 14:49:00,"KONA_059-M-7.5-5.5-20190618","A00000079609","KONA_059-M-7.5-5.5-20190618-CN","A00000079639","soil","N",6,-18.3,0.18,2.12,11.6,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,"20201218T061224Z","RELEASE-2021"
"39ae6708-6023-4a8e-8d25-f0a11b549312",2019-07-23,"KONA_048.basePlot.bgc","D06","KONA","KONA_048","tower",2019-06-18 15:25:00,"KONA_048-M-27-36-20190618","A00000079608","KONA_048-M-27-36-20190618-CN","A00000079626","soil","N",6.7,-16.1,0.12,1.27,10.6,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,"20201218T061224Z","RELEASE-2021"
"675504f5-f2ca-4a53-9305-26db25d285c0",2019-07-23,"KONA_048.basePlot.bgc","D06","KONA","KONA_048","tower",2019-06-18 15:46:00,"KONA_048-M-7-18.5-20190618","A00000079607","KONA_048-M-7-18.5-20190618-CN","A00000079625","soil","N",6.3,-18,0.13,1.33,10.5,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,"20201218T061224Z","RELEASE-2021"
"6e5b0708-29b6-4d0f-a5d8-46aa8ac03fab",2019-07-23,"KONA_054.basePlot.bgc","D06","KONA","KONA_054","tower",2019-06-18 15:47:00,"KONA_054-M-0.5-7-20190618","A00000079594","KONA_054-M-0.5-7-20190618-CN","A00000079630","soil","N",6.4,-19.2,0.13,1.43,10.7,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,"20201218T061224Z","RELEASE-2021"
"409152e2-fb06-4a62-a0d9-6a9844bc170b",2019-07-23,"KONA_048.basePlot.bgc","D06","KONA","KONA_048","tower",2019-06-18 16:01:00,"KONA_048-M-1.5-27-20190618","A00000079600","KONA_048-M-1.5-27-20190618-CN","A00000079629","soil","N",6.5,-16.3,0.12,1.26,10.3,"OK","OK","OK","OK",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA,"20201218T061224Z","RELEASE-2021"
