"uid","domainID","siteID","pitNamedLocation","pitID","horizonID","horizonName","setDate","collectDate","horizonTopDepth","horizonBottomDepth","nrcsDescriptionID","remarks","publicationDate","release"
"846615e7-7afd-47c8-bf87-c4998300d7a9","D18","BARR","MEGAPT100964","D18_BARR_PIT1","D18_BARR_PIT1_WF","Wf",2016-05-14,2016-05-14,45,58,"S2016AK185002","Frozen water layer. Soil horizons described from intact frozen soil cores","20201217T145323Z","RELEASE-2021"
"5cc236ff-1237-4c19-9aa6-9f4b7643015a","D18","TOOL","MEGAPT106787","D18_TOOL_PIT1","D18_TOOL_PIT1_OA","Oa",2016-04-20,2016-04-20,17,21,"S2016AK185001","Soil horizons described from intact frozen cores. Insufficient material collected for a bulk density or archive sample","20201217T164542Z","RELEASE-2021"
"51da8372-ac7d-43c7-849d-41fb5d7c06c8","D18","TOOL","MEGAPT106787","D18_TOOL_PIT1","D18_TOOL_PIT1_OE","Oe",2016-04-20,2016-04-20,6,17,"S2016AK185001","Soil horizons described from intact frozen cores. Insufficient material collected for a bulk density or archive sample","20201217T164542Z","RELEASE-2021"
"7fe2228f-7e1f-4f6e-9f92-93bd9b9ce752","D18","TOOL","MEGAPT106787","D18_TOOL_PIT1","D18_TOOL_PIT1_OI","Oi",2016-04-20,2016-04-20,0,6,"S2016AK185001","Soil horizons described from intact frozen cores. Insufficient material collected for a bulk density or archive sample","20201217T164542Z","RELEASE-2021"
"4650531e-fb75-4d02-b4af-0f51ed39420e","D18","TOOL","MEGAPT106787","D18_TOOL_PIT1","D18_TOOL_PIT1_CG","Cg",2016-04-20,2016-04-20,45,73,"S2016AK185001","Soil horizons described from intact frozen soil cores. Insufficient material for an archive sample","20201217T164542Z","RELEASE-2021"
"b81bb9ef-bcb6-40c0-b9b6-dec3be075a16","D18","TOOL","MEGAPT106787","D18_TOOL_PIT1","D18_TOOL_PIT1_BG","Bg",2016-04-20,2016-04-20,21,45,"S2016AK185001","Soil horizons described from intact frozen soil cores","20201217T164542Z","RELEASE-2021"
"2fdde513-d497-48e6-b467-c9c0f9ec8277","D19","BONA","MEGAPT112075","D19_BONA_PIT1","D19_BONA_PIT1_CGF2","Cgf2",2017-03-20,2017-03-20,88,131,"S2017AK090001_MP","Soil horizons described from intact frozen soil cores","20201217T225450Z","RELEASE-2021"
"1f7ac609-7f8c-40ae-a360-c15b7c0d2f83","D19","BONA","MEGAPT112075","D19_BONA_PIT1","D19_BONA_PIT1_CGF3","Cgf3",2017-03-20,2017-03-20,131,193,"S2017AK090001_MP","Soil horizons described from intact frozen soil cores","20201217T225450Z","RELEASE-2021"
"8297386d-99eb-4233-a602-3b770818c9b3","D19","BONA","MEGAPT112075","D19_BONA_PIT1","D19_BONA_PIT1_OE","Oe",2017-03-20,2017-03-20,0,10,"S2017AK090001_MP","Soil horizons described from intact frozen soil cores","20201217T225450Z","RELEASE-2021"
"9938884f-5be4-45f6-88a8-75ae20c659af","D19","BONA","MEGAPT112075","D19_BONA_PIT1","D19_BONA_PIT1_CGF1","Cgf1",2017-03-20,2017-03-20,56,88,"S2017AK090001_MP","Soil horizons described from intact frozen soil cores","20201217T225450Z","RELEASE-2021"
"d78f8d97-cdc7-4b43-ad5b-844e78e870fd","D19","BONA","MEGAPT112075","D19_BONA_PIT1","D19_BONA_PIT1_OA","Oa",2017-03-20,2017-03-20,10,22,"S2017AK090001_MP","Soil horizons described from intact frozen soil cores","20201217T225450Z","RELEASE-2021"
"7bc3b6e8-59b0-4094-80db-58623e6d59a9","D19","BONA","MEGAPT112075","D19_BONA_PIT1","D19_BONA_PIT1_BG/OAJJ","Bg/Oajj",2017-03-20,2017-03-20,22,38,"S2017AK090001_MP","Soil horizons described from intact frozen soil cores","20201217T225450Z","RELEASE-2021"
"0a30f81a-d2c0-463a-bcd1-8f0033abc13b","D19","BONA","MEGAPT112075","D19_BONA_PIT1","D19_BONA_PIT1_CG","Cg",2017-03-20,2017-03-20,38,56,"S2017AK090001_MP","Soil horizons described from intact frozen soil cores","20201217T225450Z","RELEASE-2021"
"449178b9-fba0-4d7c-8667-8d7be684b3ae","D19","DEJU","MEGAPT103797","D19_DEJU_PIT1","19_DEJU_PIT1_OE","Oe",2015-07-28,2015-07-28,0,5,"S2015AK240001",NA,"20201217T053202Z","RELEASE-2021"
"7853aec7-6862-4e44-a0a7-d9c9c2deeafa","D19","DEJU","MEGAPT103797","D19_DEJU_PIT1","19_DEJU_PIT1_A","A",2015-07-28,2015-07-28,5,16,"S2015AK240001",NA,"20201217T053202Z","RELEASE-2021"
"bab98724-6f0b-4510-bf0f-83e1e1b80f3e","D19","DEJU","MEGAPT103797","D19_DEJU_PIT1","19_DEJU_PIT1_BC","BC",2015-07-28,2015-07-28,30,72,"S2015AK240001",NA,"20201217T053202Z","RELEASE-2021"
"8bd70df5-e8b2-4c85-bb93-d27a477d5e52","D19","DEJU","MEGAPT103797","D19_DEJU_PIT1","19_DEJU_PIT1_C","C",2015-07-28,2015-07-28,72,125,"S2015AK240001","Boundary between C and 2BC1 slopes downward to right of pit (125cm average). Pin marking boundary in photo is not at 125cm because of this.","20201217T053202Z","RELEASE-2021"
"7294853c-2ede-4340-a013-68f0f721036a","D19","DEJU","MEGAPT103797","D19_DEJU_PIT1","19_DEJU_PIT1_BW","Bw",2015-07-28,2015-07-28,16,30,"S2015AK240001",NA,"20201217T053202Z","RELEASE-2021"
"7a20a70e-d6cb-48b5-98bd-65ab58729599","D19","DEJU","MEGAPT103797","D19_DEJU_PIT1","19_DEJU_PIT1_2BC2","2BC2",2015-07-28,2015-07-28,210,300,"S2015AK240001",NA,"20201217T053202Z","RELEASE-2021"
"5beff8d7-70aa-4fce-93e2-c60b152ba6a9","D19","DEJU","MEGAPT103797","D19_DEJU_PIT1","19_DEJU_PIT1_2BC1","2BC1",2015-07-28,2015-07-28,125,210,"S2015AK240001","Boundary between C and 2BC1 slopes downward to right of pit (125cm average). Pin marking boundary in photo is not at 125cm because of this.","20201217T053202Z","RELEASE-2021"
"f59ab4f2-68af-49be-bb46-b13c8db6520f","D19","HEAL","MEGAPT100974","D19_HEAL_PIT1","D19_HEAL_PIT1_OE","Oe",2015-11-04,2015-11-04,9,22,"S2016AK068001_MP","Soil horizons described from intact frozen soil cores","20201217T054241Z","RELEASE-2021"
"6e4b3ff4-4c42-4f9a-af03-04acd29981e9","D19","HEAL","MEGAPT100974","D19_HEAL_PIT1","D19_HEAL_PIT1_OA","Oa",2015-11-04,2015-11-04,22,31,"S2016AK068001_MP","Soil horizons described from intact frozen soil cores","20201217T054241Z","RELEASE-2021"
"98fe075c-3243-40e5-b102-61a66a8340b4","D19","HEAL","MEGAPT100974","D19_HEAL_PIT1","D19_HEAL_PIT1_CJJF","Cjjf",2015-11-04,2015-11-04,50,84,"S2016AK068001_MP","Soil horizons described from intact frozen soil cores","20201217T054241Z","RELEASE-2021"
"4940b3d8-57bc-4ad3-86ef-8bc581c2b3bf","D19","HEAL","MEGAPT100974","D19_HEAL_PIT1","D19_HEAL_PIT1_A/CJJ","A/Cjj",2015-11-04,2015-11-04,31,50,"S2016AK068001_MP","Soil horizons described from intact frozen soil cores","20201217T054241Z","RELEASE-2021"
"ccc16d0e-c8cc-4f4f-b549-34241c34d147","D19","HEAL","MEGAPT100974","D19_HEAL_PIT1","D19_HEAL_PIT1_OI","Oi",2015-11-04,2015-11-04,0,9,"S2016AK068001_MP","Soil horizons described from intact frozen soil cores","20201217T054241Z","RELEASE-2021"
"d5430316-9bbc-4f41-8f35-a709680fadba","D20","PUUM","MEGAPT113656","D20_PUUM_PIT1","D20_PUUM_PIT1_2BW2","2Bw2",2018-06-25,2018-06-25,59,90,"S2018HI001001_MP","Horizons described from pit with horizontal dimensions of approximately 0.3 x 0.6 m","20201218T041158Z","RELEASE-2021"
"9eb07fac-02da-460e-993d-a9b9e16fb200","D20","PUUM","MEGAPT113656","D20_PUUM_PIT1","D20_PUUM_PIT1_A","A",2018-06-25,2018-06-25,2,17,"S2018HI001001_MP","Horizons described from pit with horizontal dimensions of approximately 0.3 x 0.6 m","20201218T041158Z","RELEASE-2021"
"1f72bcbc-3d89-4a91-9955-77370eb3f76d","D20","PUUM","MEGAPT113656","D20_PUUM_PIT1","D20_PUUM_PIT1_3C","3C",2018-06-25,2018-06-25,90,110,"S2018HI001001_MP","Horizons described from pit with horizontal dimensions of approximately 0.3 x 0.6 m","20201218T041158Z","RELEASE-2021"
"1b6e9109-d797-4f8b-a11e-3580765c5104","D20","PUUM","MEGAPT113656","D20_PUUM_PIT1","D20_PUUM_PIT1_2BW1","2Bw1",2018-06-25,2018-06-25,17,59,"S2018HI001001_MP","Horizons described from pit with horizontal dimensions of approximately 0.3 x 0.6 m","20201218T041158Z","RELEASE-2021"
"3c6bc40f-24fd-4c8f-ad75-08c242a06340","D20","PUUM","MEGAPT113656","D20_PUUM_PIT1","D20_PUUM_PIT1_OE","Oe",2018-06-25,2018-06-25,0,2,"S2018HI001001_MP","Horizons described from pit with horizontal dimensions of approximately 0.3 x 0.6 m","20201218T041158Z","RELEASE-2021"
