"uid","domainID","siteID","pitNamedLocation","pitID","horizonID","biogeoID","horizonName","biogeoHorizonProportion","biogeoSampleType","setDate","collectDate","coarseFrag2To5","coarseFrag5To20","sandTotal","siltTotal","clayTotal","carbonateClay","clayFineContent","siltFineContent","siltCoarseContent","sandVeryFineContent","sandFineContent","sandMediumContent","sandCoarseContent","sandVeryCoarseContent","carbonTot","nitrogenTot","sulfurTot","estimatedOC","airDryOvenDry","alMjelm","caMjelm","feMjelm","kMjelm","mgMjelm","mnMjelm","naMjelm","pMjelm","siMjelm","srMjelm","tiMjelm","zrMjelm","phCacl2","phH2o","ec12pre","gypsumConc","caco3Conc","caNh4d","kNh4d","mgNh4d","naNh4d","cecdNh4","alSatCecd33","baseSumCecd10","bsesatCecd10","ececCecd33","alKcl","feKcl","mnKcl","bSatx","brSatx","caSatx","clSatx","co3Satx","ecSatp","flSatx","waterSatx","hco3Sx","kSatx","mgSatx","naSatx","no2Satx","no3Satx","pSatx","phSp","resist","so4Satx","laboratoryName","labProjID","biogeoTopDepth","biogeoBottomDepth","biogeoCenterDepth","remarks","publicationDate","release"
"e61fedd7-1a35-4a41-826d-cea7422ba195","D02","SCBI","MEGAPT100991","2_SCBI_PIT1","2_SCBI_PIT1_2BT4","2_SCBI_PIT1_114-146_BIOGEO_2BT4","2Bt4",1,"Regular",2013-05-13,2013-05-13,30,33,14.1,51,34.9,NA,NA,38.1,12.9,7,2.9,2.5,1.4,0.3,1.1,0.4,0.1,1,1.035,100567,6208,139717,1249,8020,2595,1687,888,189414,84,22112,248,4.7,5.4,0.04,NA,0,8.9,0.1,5.7,0,16.5,NA,14.7,89,NA,1,NA,3.4,NA,0,0.3,0.2,0,0.07,0,84.5,0,0,0.2,0,0,0,0,5.1,NA,0.1,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USVA087",114,146,130,NA,"20201217T032359Z","RELEASE-2021"
"80f179c5-0314-428c-b4d1-cc5e62059f9c","D02","SCBI","MEGAPT100991","2_SCBI_PIT1","2_SCBI_PIT1_OI","2_SCBI_PIT1_0-2_BIOGEO_OI","Oi",1,"Regular",2013-05-13,2013-05-13,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,381.1,11.1,1.1,381,1.092,21512,24173,37322,2300,2579,1124,304,917,80618,267,6412,64,5.4,5.6,NA,NA,0,58.6,3.5,12.8,0,55.4,NA,75.7,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USVA087",0,2,1,NA,"20201217T032359Z","RELEASE-2021"
"ab5f6d89-5c76-462c-8f94-ed6a63d761f9","D02","SCBI","MEGAPT100991","2_SCBI_PIT1","2_SCBI_PIT1_2BT5","2_SCBI_PIT1_146-179_BIOGEO_2BT5","2Bt5",1,"Regular",2013-05-13,2013-05-13,50,6,10.1,52.3,37.6,NA,NA,41.5,10.8,3.9,3.1,1.9,1,0.2,1,0.2,0.1,1,1.03,111610,2050,133390,964,6262,2409,739,602,189966,29,23861,248,5,5.6,0.03,NA,0,7.2,0.1,6,0,14.5,NA,13.3,92,NA,0.2,NA,2.2,NA,0,0.3,0.2,0,0.07,0,92.1,0,0,0.2,0,0,0,0,5.2,NA,0.1,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USVA087",146,179,162.5,NA,"20201217T032359Z","RELEASE-2021"
"d81a3862-ec25-4214-a11e-6a90b4da5265","D02","SCBI","MEGAPT100991","2_SCBI_PIT1","2_SCBI_PIT1_BT3","2_SCBI_PIT1_59-114_BIOGEO_BT3","Bt3",1,"Regular",2013-05-13,2013-05-13,89,306,18.3,44.6,37.1,NA,NA,32.9,11.7,6.1,4.5,1.7,2.7,3.3,1.5,0.3,0.2,1,1.025,92078,5699,135042,4290,3471,1656,721,804,221132,83,19947,236,4.7,5.5,0.04,NA,0,3.9,0.1,1.3,0,10.4,NA,5.3,51,NA,0.9,NA,3.7,NA,0,0.3,0.4,0,0.09,0,64,0.2,0,0.1,0,0,0,0,5.1,NA,0.1,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USVA087",59,114,86.5,NA,"20201217T032359Z","RELEASE-2021"
"6c05636f-827c-448f-bb44-6b2527b2f9db","D02","SCBI","MEGAPT100991","2_SCBI_PIT1","2_SCBI_PIT1_A","2_SCBI_PIT1_2-7_BIOGEO_A","A",1,"Regular",2013-05-13,2013-05-13,122,193,16.4,51.5,32.1,NA,NA,38,13.5,5.4,4,2.3,3,1.7,60.5,3.7,0.2,60,1.034,63592,12452,111888,4308,2821,1960,891,1166,208280,157,21375,195,6.8,7.4,0.43,NA,0,21.5,0.8,3.7,0,23.7,NA,26,100,NA,NA,NA,NA,NA,0,6.7,0.5,0,1.07,0,82.6,7.6,1.1,2.8,0,0.2,0.1,0,7,NA,0.6,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USVA087",2,7,4.5,NA,"20201217T032359Z","RELEASE-2021"
"e2a86f91-d59d-4965-bae5-d3695e701a1f","D02","SCBI","MEGAPT100991","2_SCBI_PIT1","2_SCBI_PIT1_BT1","2_SCBI_PIT1_14-34_BIOGEO_BT1","Bt1",1,"Regular",2013-05-13,2013-05-13,68,206,17.3,53.4,29.3,NA,NA,41.3,12.1,4.6,3.7,3.1,4.1,1.8,6.7,0.8,0.1,6,1.019,64593,8951,116311,5242,2507,1615,1194,896,247500,134,23670,240,4.9,5.7,0.05,NA,0,1.7,0,0.6,0,6.7,NA,2.3,34,NA,0.4,NA,3.5,NA,0,0.3,0.2,0,0.1,0,50.6,0.3,0.1,0.2,0,0,0.1,0,5.4,NA,0.2,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USVA087",14,34,24,NA,"20201217T032359Z","RELEASE-2021"
"259cd35d-aae4-42f7-a6c2-54ba76a68723","D02","SERC","MEGAPT100992","2_SERC_PIT1","2_SERC_PIT1_C","2_SERC_PIT1_BIOGEO_147-156_C1","C",1,"Regular",2014-05-05,2014-05-05,0,0,64.4,17.7,17.9,NA,NA,9.6,8.1,22.8,32.7,8.5,0.3,0.1,0.9,0.1,0,1,1.031,29669,675,37541,12180,5082,91,1383,1344,337609,37,4478,129,4,4.9,0.06,NA,NA,1.3,0.2,2.2,0,11.8,59,3.7,31,9,5.3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USMD052",147,156,151.5,NA,"20201217T043440Z","RELEASE-2021"
"86bea6af-8a3d-4e85-82f2-f0e149a34be1","D02","SERC","MEGAPT100992","2_SERC_PIT1","2_SERC_PIT1_BTG2","2_SERC_PIT1_BIOGEO_131-147_BTG2","Btg2",1,"Regular",2014-05-05,2014-05-05,0,0,50.5,26.2,23.3,NA,NA,14.9,11.3,22.5,25.4,2.3,0.2,0.1,1,0.2,0,1,1.032,33486,757,27940,12891,4727,97,1697,617,319512,37,4837,194,4,5,0.05,NA,NA,1.7,0.4,2.7,0,13.7,59,4.8,35,11.6,6.8,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USMD052",131,147,139,NA,"20201217T043440Z","RELEASE-2021"
"b80733c3-00b2-4324-ab3f-435ed10f97ef","D02","SERC","MEGAPT100992","2_SERC_PIT1","2_SERC_PIT1_CG","2_SERC_PIT1_BIOGEO_156-187_CG","Cg",1,"Regular",2014-05-05,2014-05-05,2,1,62.8,17.3,19.9,NA,NA,8.7,8.6,29.1,30.7,2.1,0.8,0.1,0.9,0.2,0,1,1.028,31671,784,25743,12513,5389,107,1577,480,353573,51,4927,163,3.9,4.9,0.04,NA,NA,1.5,0.4,2.6,0,12,58,4.5,38,10.6,6.1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USMD052",156,187,171.5,NA,"20201217T043440Z","RELEASE-2021"
"eaaf8f04-3f4c-417d-8ad8-8febb16f93e8","D02","SERC","MEGAPT100992","2_SERC_PIT1","2_SERC_PIT1_EA","2_SERC_PIT1_BIOGEO_13-23_EA","EA",1,"Regular",2014-05-05,2014-05-05,0,0,61.7,26.6,11.7,NA,NA,16.5,10.1,20.8,35.8,4.3,0.7,0.1,8.8,0.7,0,8,1.014,23551,927,24041,10769,3497,347,1398,319,353851,29,5040,159,4.7,5.9,0.05,NA,0,2.1,0.2,0.7,0,7.5,NA,3,40,NA,0.6,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USMD052",13,23,18,NA,"20201217T043440Z","RELEASE-2021"
"d1d92cd7-28dc-4222-9cc8-d0a3fdfce530","D02","SERC","MEGAPT100992","2_SERC_PIT1","2_SERC_PIT1_C1","2_SERC_PIT1_BIOGEO_187-200_C2","C1",1,"Regular",2014-05-05,2014-05-05,7,5,80.7,7.7,11.6,NA,NA,4.5,3.2,10,44,22.3,4.1,0.3,1.1,0,0,1,1.022,22020,497,35233,12513,5666,127,775,317,362453,22,5057,103,5.3,4.9,0.05,NA,NA,1.3,0.3,2.1,0,9.3,53,3.7,40,7.9,4.2,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USMD052",187,200,193.5,NA,"20201217T043440Z","RELEASE-2021"
"a289da8b-bbf8-4bcb-ae02-161ff55ccd81","D02","SERC","MEGAPT100992","2_SERC_PIT1","2_SERC_PIT1_BT3","2_SERC_PIT1_BIOGEO_?-?_?","Bt3",1,"Audit",2014-05-05,2014-05-05,0,0,50.8,19.5,29.7,NA,NA,12.1,7.4,19.3,27,3.9,0.5,0.1,1.8,0.5,0,2,1.042,39571,722,59060,15522,7088,155,1134,1015,310029,34,4405,125,4.2,5.1,0.07,NA,NA,2.6,0.5,4,0,16.1,49,7.1,44,13.9,6.8,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USMD052",75,85,80,NA,"20201217T043440Z","RELEASE-2021"
"82e9f06e-7ac8-4c90-844b-9dbb5f491f8e","D02","SERC","MEGAPT100992","2_SERC_PIT1","2_SERC_PIT1_E","2_SERC_PIT1_BIOGEO_23-37_E","E",1,"Regular",2014-05-05,2014-05-05,0,0,60.8,24.6,14.6,NA,NA,15.8,8.8,16.6,37,6.3,0.9,0,2.9,0.1,0,2,1.017,26328,656,30419,12889,4413,218,1351,327,353426,28,5284,183,4.2,5.4,0.04,NA,0,1,0.2,0.8,0,7.9,NA,2,25,NA,4,NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USMD052",23,37,30,NA,"20201217T043440Z","RELEASE-2021"
"c8d2d4b8-71a3-43f1-ab0b-f0da6de85dda","D02","SERC","MEGAPT100992","2_SERC_PIT1","2_SERC_PIT1_OE","2_SERC_PIT1_BIOGEO_0-2_O","Oe",1,"Regular",2014-05-05,2014-05-05,0,0,61.7,26.8,11.5,NA,NA,16.2,10.6,20.6,35.5,4.9,0.7,0,79.9,4.4,0.4,79,1.03,20012,3602,19324,9160,3384,297,1235,442,301884,46,4452,149,5.9,6.8,0.42,NA,0,14.2,0.5,3.6,0,20.7,NA,18.3,88,NA,NA,NA,NA,NA,0,6.1,0.6,0,0.91,0,88.6,4.8,0.5,3.9,0,0.1,0.1,0,5.7,NA,0.4,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USMD052",0,2,1,NA,"20201217T043440Z","RELEASE-2021"
"481bc9b3-15f5-487c-9d05-93dfc2ba28a8","D02","SERC","MEGAPT100992","2_SERC_PIT1","2_SERC_PIT1_BT3","2_SERC_PIT1_BIOGEO_75-85_BT3","Bt3",1,"Regular",2014-05-05,2014-05-05,0,0,50.9,19.9,29.2,NA,NA,12.5,7.4,20.1,27.7,2.4,0.7,0,1.9,0.1,0,2,1.042,38011,685,56564,15327,6507,155,1186,993,304780,32,4535,149,4.1,5.1,0.06,NA,NA,2.6,0.5,4,0,16.1,48,7.1,44,13.7,6.6,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USMD052",75,85,80,NA,"20201217T043440Z","RELEASE-2021"
"0a6a7c19-81ce-4a79-8f3b-b14db1f5f145","D02","SERC","MEGAPT100992","2_SERC_PIT1","2_SERC_PIT1_BTG1","2_SERC_PIT1_BIOGEO_85-131_BTG1","Btg1",1,"Regular",2014-05-05,2014-05-05,0,0,53.1,22.6,24.3,NA,NA,13.5,9.1,17.5,31.6,3.7,0.3,0,1,0.1,0,1,1.035,38935,770,34996,14920,6157,125,1569,549,342559,40,5265,192,4,5.1,0.05,NA,NA,2.2,0.4,3.2,0,14.7,55,5.8,39,13,7.2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USMD052",85,131,108,NA,"20201217T043440Z","RELEASE-2021"
"a329dd5c-cd13-417f-8706-88e9aa9f5805","D02","SERC","MEGAPT100992","2_SERC_PIT1","2_SERC_PIT1_BT1","2_SERC_PIT1_BIOGEO_37-60_BT1","Bt1",1,"Regular",2014-05-05,2014-05-05,0,0,52.7,16.1,31.2,NA,NA,10.8,5.3,16.6,30.6,5,0.5,0,3.1,0.3,0.1,3,1.041,42765,830,50277,18027,8099,151,1115,595,315822,35,4535,150,4.1,5.3,0.05,NA,NA,2.7,0.6,3.8,0,17.4,52,7.1,41,14.9,7.8,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USMD052",37,60,48.5,NA,"20201217T043440Z","RELEASE-2021"
"2c04eb73-a64d-4a5d-ab7c-fc8ec45893f2","D02","SERC","MEGAPT100992","2_SERC_PIT1","2_SERC_PIT1_BT2","2_SERC_PIT1_BIOGEO_60-75_BT2","Bt2",1,"Regular",2014-05-05,2014-05-05,0,0,52.8,15.5,31.7,NA,NA,9.4,6.1,19,29.4,4.3,0.1,0,1.8,0.2,0.1,2,1.047,41888,816,51606,18330,8225,157,1014,618,310713,33,4589,147,4.1,5.2,0.07,NA,NA,3.4,0.7,5.1,0,18.9,47,9.2,49,17.2,8,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USMD052",60,75,67.5,NA,"20201217T043440Z","RELEASE-2021"
"d52b1ae1-687a-4073-91fa-8bca0d0a18c4","D02","SERC","MEGAPT100992","2_SERC_PIT1","2_SERC_PIT1_A","2_SERC_PIT1_BIOGEO_2-13_A","A",1,"Regular",2014-05-05,2014-05-05,0,0,61.6,25.8,12.6,NA,NA,16.3,9.5,20.8,32.2,8.1,0.4,0.1,33.8,2.1,0.4,33,1.021,21836,1753,22697,9836,3431,302,1326,369,339762,35,4913,165,5.1,6.3,0.12,NA,0,6.3,0.3,1.8,0,13.6,NA,8.4,62,NA,0.4,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2014USMD052",2,13,7.5,NA,"20201217T043440Z","RELEASE-2021"
"5df41789-3821-4507-8637-394780da7f4b","D03","DSNY","MEGAPT100970","3_DISNEY_PIT1","3_DISNEY_PIT1_B'H","3_DISNEY_PIT1_152-200_BIOGEO_B'H","B'h",1,"Regular",2013-02-04,2013-02-04,0,0,96.5,3.3,0.2,NA,NA,2,1.3,6.4,43.2,44.8,2.1,0,2,0,0,2,1.001,3126,55,1594,108,99,28,9,88,408994,3,4485,67,5.1,5.9,0.01,NA,0,0.4,0,0,0,1.8,NA,0.4,22,NA,0.2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USFL055",152,200,176,NA,"20201217T021903Z","RELEASE-2021"
"995b81a6-1299-4dfd-b6f9-eeb5bf89d056","D03","DSNY","MEGAPT100970","3_DISNEY_PIT1","3_DISNEY_PIT1_E'2","3_DISNEY_PIT1_99-134_BIOGEO_E'2","E'2",1,"Regular",2013-02-04,2013-02-04,0,0,97.1,2.2,0.7,NA,NA,1.3,0.9,3.8,43.7,47.1,2.5,0,1.1,0.1,0,1,1.001,3531,50,1337,90,99,11,0,118,398403,0,2576,18,5.1,5.8,0.01,NA,0,0.5,0,0,0,0.4,NA,0.5,100,NA,0.3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USFL055",99,134,116.5,NA,"20201217T021903Z","RELEASE-2021"
"04e8ccb9-3262-4c74-8483-0451670c8f94","D03","DSNY","MEGAPT100970","3_DISNEY_PIT1","3_DISNEY_PIT1_AP","3_DISNEY_PIT1_0-9_BIOGEO_A","Ap",1,"Regular",2013-02-04,2013-02-04,0,0,94,5.3,0.7,NA,NA,2.2,3.1,7.6,39.2,45.5,1.6,0.1,22.9,1.4,0.1,22,1.004,4057,760,1248,199,217,17,26,181,398003,0,2937,43,4.9,5.9,0.06,NA,10,3.6,0.1,0.5,0,5.7,NA,4.2,74,NA,0.1,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USFL055",0,9,4.5,NA,"20201217T021903Z","RELEASE-2021"
"9d762ea8-f632-45b7-9eea-285029dcf1d2","D03","DSNY","MEGAPT100970","3_DISNEY_PIT1","3_DISNEY_PIT1_E","3_DISNEY_PIT1_26-43_BIOGEO_E","E",1,"Regular",2013-02-04,2013-02-04,0,0,96.7,3.3,0,NA,NA,0.9,2.4,4.5,44.5,45.4,2.3,0,2.5,0,0,2,1,1188,146,895,87,74,12,0,128,408745,0,2773,22,4.7,5.6,0.01,NA,0,1,0,0,0,0.7,NA,1,100,NA,0.1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USFL055",26,43,34.5,NA,"20201217T021903Z","RELEASE-2021"
"a2daa3a3-bf53-4bc4-8e6d-35ed3ee32260","D03","DSNY","MEGAPT100970","3_DISNEY_PIT1","3_DISNEY_PIT1_BH2","3_DISNEY_PIT1_55-69_BIOGEO_BH2","Bh2",1,"Regular",2013-02-04,2013-02-04,0,0,95.5,3.2,1.3,NA,NA,1.9,1.3,6.3,39.3,47.8,2.1,0,12.8,0.1,0,13,1.007,6510,180,1180,124,134,13,0,180,398161,0,2639,28,5.2,5.5,0.02,NA,NA,1.3,0,0,0,5.5,52,1.3,24,2.7,1.4,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USFL055",55,69,62,NA,"20201217T021903Z","RELEASE-2021"
"b1072fd1-fb58-4c99-afed-b9ad717c5a4a","D03","DSNY","MEGAPT100970","3_DISNEY_PIT1","3_DISNEY_PIT1_E'3","3_DISNEY_PIT1_134-152_BIOGEO_E'3","E'3",1,"Regular",2013-02-04,2013-02-04,0,0,97.2,2.8,0,NA,NA,1,1.8,7.2,47.6,40.3,2.1,0,0.4,0,0,0,1,2360,60,1284,161,105,18,0,120,453127,0,3652,33,5.3,6,0.01,NA,0,0.4,0,0,0,0,NA,0.4,NA,NA,0.1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USFL055",134,152,143,NA,"20201217T021903Z","RELEASE-2021"
"f6edb897-373e-4d67-a445-85024cf81d70","D03","DSNY","MEGAPT100970","3_DISNEY_PIT1","3_DISNEY_PIT1_E'1","3_DISNEY_PIT1_69-99_BIOGEO_E'1","E'1",1,"Regular",2013-02-04,2013-02-04,1,0,97.3,2.7,0,NA,NA,1.5,1.2,6.5,43.1,46.4,1.2,0.1,1.2,0,0,1,1.001,2897,62,1144,144,107,14,0,116,389182,0,2900,20,5.4,5.9,0.01,NA,NA,0.5,0,0,0,0.4,29,0.5,100,0.7,0.2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USFL055",69,99,84,NA,"20201217T021903Z","RELEASE-2021"
"981c2409-6dd9-44f4-aedd-dfbfcde5cfb4","D03","DSNY","MEGAPT100970","3_DISNEY_PIT1","3_DISNEY_PIT1_AE","3_DISNEY_PIT1_9-26_BIOGEO_AE","AE",1,"Regular",2013-02-04,2013-02-04,0,0,97.2,2.8,0,NA,NA,1.6,1.2,5.1,38.9,52.2,1,0,9.1,0.4,0.1,9,1.002,1578,449,899,131,91,11,10,129,388895,0,2527,16,4.7,5.8,0.02,NA,0,2.6,0,0,0,2.8,NA,2.6,93,NA,0.1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USFL055",9,26,17.5,NA,"20201217T021903Z","RELEASE-2021"
"bbb84944-cefb-421d-8dfb-5b3382a57d15","D03","DSNY","MEGAPT100970","3_DISNEY_PIT1","3_DISNEY_PIT1_BH1","3_DISNEY_PIT1_43-55_BIOGEO_BH1","Bh1",1,"Regular",2013-02-04,2013-02-04,0,0,94.5,4,1.5,NA,NA,2.4,1.6,6.1,42.5,42.1,3.7,0.1,22.1,0.6,0.1,22,1.007,5334,605,1254,164,154,18,10,382,388238,4,3939,48,4.6,5.5,0.04,NA,NA,2.9,0,0,0,7.5,26,2.9,39,3.9,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USFL055",43,55,49,NA,"20201217T021903Z","RELEASE-2021"
"6fc94826-ced3-4fb5-bdd3-705b67c5ff6f","D03","JERC","MEGAPT100975","3_JONES_PIT1","3_JONES_PIT1_BT1","3_JONES_PIT1_68-105_BIOGEO_BT1","Bt1",1,"Regular",2012-12-10,2012-12-10,8,0,81.1,11.2,7.7,NA,NA,5.5,5.7,10.2,23.4,24.3,17.9,5.3,1.2,0.2,0.1,1,1.003,18435,176,6265,514,510,61,72,65,11284,0,636,8,4.7,5.5,0.02,NA,NA,0.4,0,0.4,0,1.6,11,0.8,50,0.9,0.1,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USGA039",68,105,86.5,NA,"20201216T225139Z","RELEASE-2021"
"1365b67b-23d9-4c60-874d-3a0d27c5f994","D03","JERC","MEGAPT100975","3_JONES_PIT1","3_JONES_PIT1_BT3","3_JONES_PIT1_185-200_BIOGEO_BT3","Bt3",1,"Regular",2012-12-10,2012-12-10,22,0,80.1,8.6,11.3,NA,NA,2.2,6.4,9.2,21.3,26,17.3,6.3,0.2,0,0,0,1.003,24962,99,8130,425,412,38,92,40,363577,0,2926,66,4.5,5.5,0.01,NA,NA,0.2,0,0.3,0,1.7,38,0.5,29,0.8,0.3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USGA039",185,200,192.5,NA,"20201216T225139Z","RELEASE-2021"
"2f78b6c5-73ab-4b66-9ccc-8297014f9fbc","D03","JERC","MEGAPT100975","3_JONES_PIT1","3_JONES_PIT1_BT2","3_JONES_PIT1_105-185_BIOGEO_BT2","Bt2",1,"Regular",2012-12-10,2012-12-10,11,0,76.4,8.6,15,NA,NA,3.4,5.2,9,19.6,28,14.4,5.4,0.5,0,0.1,1,1.005,30640,163,9785,616,579,42,95,102,348017,0,2852,50,4.6,5.4,0.02,NA,NA,0.5,0,0.6,0,2.3,15,1.1,48,1.3,0.2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USGA039",105,185,145,NA,"20201216T225139Z","RELEASE-2021"
"f87cb98b-dc4a-4c10-8dd3-5b02d143477f","D03","JERC","MEGAPT100975","3_JONES_PIT1","3_JONES_PIT1_E","3_JONES_PIT1_8-68_BIOGEO_E","E",1,"Regular",2012-12-10,2012-12-10,7,0,84.5,12.2,3.3,NA,NA,6.4,5.8,8.5,24.3,26.8,19.1,5.8,2.9,0.3,0.1,3,1.002,12489,143,4020,1044,365,221,143,54,371894,0,2803,50,4.4,5.4,0.02,NA,NA,0.1,0,0.1,0,1.6,50,0.2,13,0.4,0.2,NA,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USGA039",8,68,38,NA,"20201216T225139Z","RELEASE-2021"
"2199b759-8123-4631-8e9b-1013f6c1226a","D03","JERC","MEGAPT100975","3_JONES_PIT1","3_JONES_PIT1_A","3_JONES_PIT1_0-8_BIOGEO_A","A",1,"Regular",2012-12-10,2012-12-10,133,0,86.2,12,1.8,NA,NA,4.9,7.1,10.7,22.3,28.5,19.4,5.3,13.9,0.7,0.1,14,1.004,8393,470,2964,542,327,295,110,128,372788,0,2424,55,4.7,5.7,0.06,NA,NA,1.2,0,0.3,0,3.9,12,1.5,38,1.7,0.2,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory - Lincoln - NE","I2013USGA039",0,8,4,NA,"20201216T225139Z","RELEASE-2021"
