plotID,horizon,sandTotal,siltTotal,clayTotal,bulkDensThirdBar,bulkDensOvenDry,waterRetentionThirdBar,caco3Conc,gypsumConc,phCacl2,phH2o,bSatx,brSatx,caSatx,clSatx,co3Satx,ecSatp,flSatx,waterSatx,hco3Sx,kSatx,mgSatx,naSatx,no2Satx,no3Satx,pSatx,phSp,so4Satx,alKcl,feKcl,mnKcl,alSatCecd33,carbonTot,nitrogenTot,ctonRatio,estimatedOC,alOxalate,feOxalate,mnOxalate,pOxalate,siOxalate
BLAN_012,M,23.4,58.300000000000004,18.3,1.4433333333333334,1.4833333333333334,16.866666666666667,NaN,0,4.5,4.833333333333333,NaN,0,12.65,0.4,0,1.93,0,52.25,0.2,0.6,3.5,0.35,0,17.2,0,4.6,0.3,0.6666666666666667,NaN,73.86666666666667,17.666666666666668,11.7,1.3666666666666667,7.333333333333333,11.666666666666666,0.09333333333333334,0.18,1089.5333333333333,135.70000000000002,0.013333333333333334
BLAN_015,M,71.94999999999999,18.45,9.600000000000001,1.57,1.625,9.600000000000001,NaN,NaN,5.65,6.15,NaN,0,9,0.3,0,1.22,0,58,0.8,0.2,2.2,0.3,1.9,7.5,0,5.5,0.5,NaN,NaN,NaN,NaN,7.8,0.8,9,7.5,0.04,0.13,344.8,132.5,0.01
BLAN_016,M,39.15,45.3,15.55,1.615,1.65,17.700000000000003,NaN,NaN,5,5.4,NaN,0,9.7,0.3,0,1.61,0,46.1,0,0.8,2.2,0.3,0,13.6,0,4.4,0.2,0.7,NaN,79.9,21,7.2,0.95,6,7.5,0.07,0.14,691.85,137.45,0.015
BLAN_017,M,15.766666666666667,59.46666666666667,24.766666666666666,1.4166666666666667,1.47,21.2,NaN,0,5.2,5.6,NaN,0,10.7,0.2,0,1.94,0,70.9,1.6,1.4,6.3,0.2,1.7,13.7,0,5.6,0.7,0.4,NaN,20.7,7,15.366666666666665,1.4,10.666666666666666,15.333333333333334,0.1,0.13,893.3,119.39999999999999,0.01
BLAN_019,M,26.200000000000003,49.349999999999994,24.45,1.525,1.605,19.95,NaN,NaN,5.55,6.1,NaN,0,6.7,0.2,0,0.93,0,52.3,0.5,0.1,1.2,0.3,1.1,5.8,0,5.3,0.2,NaN,NaN,NaN,NaN,10.25,1.25,8,10.5,0.09,0.23,995.5999999999999,171.10000000000002,0.02
BLAN_020,M,14.2,68.45,17.35,1.3,1.335,26.85,NaN,0,5.35,5.6,NaN,0,16.5,0.5,0,2.65,0,68,0.9,1.4,6.8,0.7,1.6,20.9,0,5.2,0.9,NaN,NaN,NaN,NaN,17.55,2,8.5,17.5,0.09,0.14,651.4000000000001,225.45,0.01
BLAN_031,M,19.9,63.5,16.6,NaN,NaN,NaN,NaN,NaN,5.699999999999999,6.1,NaN,0,7.4,0.4,0,1.08,0,52.1,0.8,0.2,2,0.4,0.6,7.7,0,5.5,0.5,NaN,NaN,NaN,NaN,9.45,1.15,8,9.5,0.07500000000000001,0.08,543.7,172.8,0.01
BLAN_032,M,17.9,61.75,20.35,NaN,NaN,NaN,NaN,NaN,5.15,5.6,NaN,0,6.1,0.2,0,1.02,0,52.5,0.5,0.7,2.1,0.3,0.8,7.3,0,5.4,0.2,NaN,NaN,NaN,NaN,7.55,1.0499999999999998,7,8,0.065,0.08499999999999999,544.85,115.4,0.01
BONA_001,M,24.5,62.8,12.7,NaN,NaN,NaN,NaN,NaN,3.75,4.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.55,NaN,5.6,NaN,45.55,2.2,20.5,45.5,0.30000000000000004,0.665,30.5,132.3,0.02
BONA_001,O,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,3.8,4.3,NaN,0,2.1,0.7,0,1.61,0.1,489.9,0,3.7,1.3,0.3,0,0,7.4,4.2,1.8,0.5,NaN,221.2,NaN,490.5,20.5,24,491,0.11,0.22,261.4,763.9,0.01
BONA_002,M,23.35,64.75,11.899999999999999,NaN,NaN,NaN,NaN,NaN,3.8499999999999996,4.45,NaN,0,0.8,0.4,0,0.32,0,152.6,0,0.3,0.6,0.3,0,1.1,0,4.3,0.3,7.15,NaN,41.9,NaN,83.15,5.6000000000000005,15,83.5,0.43,1.0150000000000001,218.95,1127.85,0.025
BONA_002,O,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,4.4,4.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2,NaN,822.4,NaN,506.7,27.5,18,507,0.17,0.18,1487.5,958.3,0.01
BONA_003,M,40.1,52.849999999999994,7.050000000000001,NaN,NaN,NaN,NaN,NaN,3.7,4.4,NaN,0,0.5,0.2,0,0.2,0,163.2,0,0.1,0.4,0.3,0,0,0,4.1,0.3,7.35,NaN,9.899999999999999,NaN,85.4,4.35,17,85,0.275,0.61,33.65,373.85,0.02
BONA_003,O,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,3.15,3.8,NaN,0,0.3,0.3,0,0.22,0.2,705.1,0,0.4,0.2,0.2,0,0.1,0,4,0.3,11.1,NaN,164.79999999999998,NaN,473.70000000000005,12.65,39,473.5,0.29,0.27,123.05000000000001,141.6,0.005
BONA_007,M,28.15,62.199999999999996,9.65,NaN,NaN,NaN,NaN,NaN,3.55,4.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.45,NaN,6.199999999999999,NaN,63.85,4.1499999999999995,15,63.5,0.30000000000000004,0.64,25.5,345.85,0.02
BONA_007,O,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,3.6,4.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4,NaN,247.4,NaN,464.5,16.6,28,465,0.08,0.15,209.4,928.3,0.01
BONA_008,M,21.2,65.4,13.4,NaN,NaN,NaN,NaN,NaN,4,4.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,NaN,13.1,NaN,37.5,1.9,19,38,0.3,0.77,71.5,177.7,0.03
BONA_008,O,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.1,4.5,NaN,0,3.3,0.9,0,1.35,0.2,359.1,0.4,2.1,2,0.3,0,7.1,0.3,4.5,0.6,0.8,NaN,196.6,NaN,339.3,18.9,18,339,0.36,0.59,1085.2,1154.5,0.02
BONA_010,M,13.8,80.2,6,NaN,NaN,NaN,NaN,NaN,4,4.8,NaN,0,0.7,0.3,0,0.23,0,154.4,0.1,0.1,0.5,0.5,0,0.5,0,4.6,0.6,5.5,NaN,13.1,NaN,139.7,6.5,21,140,0.32,1.57,17.5,519.8,0.03
BONA_010,O,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,3.4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.1,NaN,155.7,NaN,464.7,12.2,38,465,0.23,0.56,123.2,289,0.01
BONA_013,M,26.400000000000002,63.775000000000006,9.825,NaN,NaN,NaN,NaN,NaN,3.8,4.575,NaN,0,0.3,0.4,0,0.21,0.2,198.1,0,0.2,0.3,0.3,0,0,0,3.6,0.3,9.775,NaN,1.725,NaN,62.5,3.05,16.25,62.5,0.3125,0.525,59.75,353.47499999999997,0.025
BONA_013,O,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,3.8,4.3,NaN,0,1.2,0.8,0,1.24,0.3,625.4,0,2.9,1.2,0.2,0.1,0,8.8,4.2,0.1,0.8,NaN,215.5,NaN,503.8,21.1,24,504,0.13,0.15,169.5,956.3,0.01
BONA_015,M,18.5,69.8,11.7,NaN,NaN,NaN,NaN,NaN,3.8,4.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.5,NaN,5.8,NaN,59.3,3,20,59,0.37,0.81,34.9,199.9,0.03
BONA_015,O,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,4.6,NaN,0,2,0.7,0,1.45,0.1,316.5,0,1.3,0.8,0.4,0,4.4,0.3,4.6,1.3,1.3,NaN,94.6,NaN,429,21.8,20,429,0.38,0.52,343.8,980.1,0.02
BONA_016,M,52.3,41.45,6.25,NaN,NaN,NaN,NaN,NaN,3.95,4.7,NaN,0,1.1,0.3,0,0.2,0.1,217.2,0,0.2,0.4,0.2,0,0.1,0,4.5,0.6,3.1500000000000004,NaN,141.05,NaN,109.55,5.3999999999999995,19,110,0.16999999999999998,0.54,215.9,328.45,0.02
BONA_016,O,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.4,4.2,NaN,0,0.6,0.2,0,0.15,0.1,1525.4,0.1,0.5,0.2,0.2,0,0,0.4,4.1,0.1,1.5,NaN,289.1,NaN,495.2,9,55,495,0.06,0.08,207.5,82.1,0.01
BONA_018,M,21.2,68.15,10.65,NaN,NaN,NaN,0,NaN,3.55,4.4,NaN,0,0.2,0.3,0,0.18,0,182.9,0,0.2,0.2,0.3,0,0.1,0,4.2,0.6,10.1,NaN,6.4,NaN,86.55000000000001,6,15.5,86.5,0.425,1.07,29.25,1148.75,0.04
BONA_018,O,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,3.6,4.5,NaN,0,0.2,0.4,0,0.46,0.1,759.2,0,0.8,0.1,0.3,0,0,0.7,4.4,0.1,6.9,NaN,91.6,NaN,459.5,21.1,22,460,0.45,0.64,86.5,1519.6,0.01
BONA_019,M,36.650000000000006,55.15,8.2,NaN,NaN,NaN,0,NaN,3.8,4.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.733333333333333,NaN,17.4,NaN,109.39999999999999,3.1333333333333333,28.333333333333332,109.33333333333333,0.38666666666666666,0.6966666666666667,39.5,415.5,0.03
BONA_019,O,NaN,NaN,NaN,NaN,NaN,NaN,0,0,5.8,6.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,499.4,10.3,49,499,0.15,0.12,164.5,383,0.01
BONA_021,M,45.166666666666664,47.233333333333334,7.6,NaN,NaN,NaN,0,NaN,3.875,4.675,NaN,0,0.5,0.6,0,0.26,0.1,302.1,0,0.4,0.5,0.2,0,0.1,0,4.1,0.5,6.1,NaN,27.6,NaN,100.475,4.5,16,100.5,0.27,0.4875,104.94999999999999,699.1999999999999,0.015
BONA_021,O,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,3.9,4.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.7,NaN,527,NaN,496.3,20.1,25,496,0.31,0.25,918.3,903.2,0.01
BONA_022,M,23.2,68.2,8.6,NaN,NaN,NaN,0,NaN,3.95,4.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.2,NaN,28.55,NaN,215.95000000000002,9.55,21,216,0.255,1.025,26.25,506.34999999999997,0.015
BONA_022,O,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,3.8,4.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.7,NaN,163.5,NaN,479.2,15.3,31,479,0.27,1.25,133.5,791.3,0.03
BONA_023,M,27.95,62.25,9.8,NaN,NaN,NaN,0,NaN,3.75,4.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.4,NaN,1.7999999999999998,NaN,90.1,3.8499999999999996,23,90,0.445,1.005,29.45,374.8,0.02
BONA_023,O,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,3.2,4,NaN,0,0.2,0.4,0,0.25,0.2,937,0,1,0.2,0.2,0,0,0.3,4.1,0.2,12.7,NaN,77.1,NaN,450.5,11.9,38,450,0.46,0.22,66.7,541.2,0.01
BONA_027,M,30.599999999999998,60.33333333333333,9.066666666666666,NaN,NaN,NaN,NaN,NaN,3.933333333333333,4.733333333333333,NaN,0,0.1,0.6,0,0.26,0,128.9,0,0.2,0.3,0.3,0,0,0,4.2,0.2,7.133333333333333,NaN,3.1333333333333333,NaN,62.733333333333334,3.466666666666667,16.666666666666668,62.666666666666664,0.4066666666666667,0.7966666666666666,106.26666666666667,362,0.03333333333333333
BONA_027,O,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.2,3.7,NaN,0,0.9,0.7,0,0.96,2,634.2,0,2.5,1.2,0.2,0,0,6,3.8,0.1,2.9,NaN,170.7,NaN,517.7,19.8,26,518,0.13,0.14,132.2,874.5,0.01
BONA_028,O,5.7,84,10.3,NaN,NaN,NaN,NaN,NaN,3.6,4.3,NaN,0,0.3,0.6,0,0.21,0.1,179.9,0,0.2,0.3,0.3,0,0,0,4.6,0.3,7.8999999999999995,NaN,40.099999999999994,NaN,260.25,11.05,23.5,260,0.35,1.7149999999999999,36.85,474.45,0.02
CLBJ_034,M,46.65,36.15,17.2,1.49,1.57,16.6,805,0,7.35,7.85,NaN,0,11.95,0.30000000000000004,0,1.19,0,42.95,6.199999999999999,0.25,0.6,0.25,4,1.05,0,7.15,0.5,NaN,NaN,NaN,NaN,104.55,1.5,5.5,8.5,0.04,0.02,29.799999999999997,64.6,0.015
CLBJ_039,M,64.25,19,16.75,1.5150000000000001,1.625,14.85,0,NaN,5.2,5.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,12.3,NaN,6.95,0.45,16,7,0.055,0.05,46.25,20.65,0.005
CLBJ_044,M,75.6,17.5,6.9,1.42,1.4649999999999999,10.3,NaN,NaN,5.300000000000001,5.9,NaN,0,11,0.4,0,1.63,0,37.6,0.3,0.8,2.8,0.4,0.9,12.1,0,5.2,0.6,0,NaN,19.9,NaN,6.1,0.55,10.5,6.5,0.015,0.055,144.6,14.45,0.005
CLBJ_048,M,55.849999999999994,23.1,21.05,1.54,1.675,17.200000000000003,NaN,0,5.5,5.949999999999999,NaN,0,15.9,0.7,0,2.61,0,37.7,0.6,2.8,6.7,0.7,1.9,20.9,0,5.5,1.4,NaN,NaN,NaN,NaN,7.65,1,7,7.5,0.055,0.055,36.15,31.700000000000003,0.01
CLBJ_049,M,77.45,18.799999999999997,3.75,1.525,1.54,8.2,NaN,NaN,4.35,5.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2,NaN,14.95,12,2.5,0.3,8.5,3,0.015,0.015,62.1,9.95,0
CLBJ_050,M,71.5,16,12.5,1.47,1.5366666666666666,16.466666666666665,NaN,NaN,5.333333333333333,6.033333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.333333333333332,0.6333333333333333,12,8.333333333333334,0.03333333333333333,0.07333333333333333,24.466666666666665,19.133333333333333,0.006666666666666667
CLBJ_051,M,73.1,13.5,13.4,1.695,1.77,7.3999999999999995,0,NaN,5.35,6.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2,NaN,2.7,2,2.5,0.15000000000000002,22.5,2.5,0.035,0.035,90.35,14.600000000000001,0.01
CLBJ_052,M,73.6,21,5.4,1.4066666666666667,1.4466666666666665,6.333333333333333,0,0,4.733333333333333,5.166666666666667,NaN,0,34.4,0.8,0,4.14,0,51.8,1.3,1.1,7.8,0.3,1.6,35.5,0,5.4,2.2,0.35,NaN,14.35,17.5,16.333333333333332,1.1333333333333333,21.666666666666668,16.333333333333332,0.026666666666666665,0.043333333333333335,159.3,40.9,0.006666666666666667
CLBJ_054,M,69.55000000000001,25.95,4.5,1.4,1.4300000000000002,7.8,0,NaN,5.75,6.3,NaN,0,10.2,1.2,0,1.66,0,34.3,0.6,1.1,3.9,0.3,1.7,11.1,0,5.8,0.7,NaN,NaN,NaN,NaN,6.300000000000001,0.6,10,6.5,0.02,0.035,117.25,28.55,0.01
CLBJ_058,M,57.8,25.85,16.35,1.47,1.605,15.600000000000001,0,0,5.05,5.7,NaN,0,23.1,0.4,0,2.93,0,42.2,2,1,5.3,0.2,3.7,21.4,0,6,1.3,3,NaN,0.5,21,9.7,1.1,8.5,9.5,0.065,0.03,236.70000000000002,38.85,0.01
CLBJ_059,M,81.25,10.45,8.3,1.38,1.5,10,85,NaN,7.45,7.9,NaN,0,11.6,0.3,0,1.24,0,33.7,5.4,0.5,0.4,0.2,5.3,0.9,0,7.2,0.5,NaN,NaN,NaN,NaN,16.65,0.6,13.5,6.5,0.025,0.01,88.25,44.9,0.01
CPER_001,M,82.65,7.7,9.65,1.525,1.595,10.25,0,0,6.800000000000001,7.5,NaN,0,1.2,10.7,0,3.49,0.1,30.5,7.2,2.2,0.5,34,0,0.1,0.1,8.5,16.7,NaN,NaN,NaN,NaN,5.65,0.85,6.5,5.5,0.035,0,102.7,106.35,0.015
CPER_002,M,74.6,8.766666666666666,16.633333333333333,1.3466666666666667,1.5833333333333333,11.1,0,NaN,6,6.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.5,0.8,10.333333333333334,7.666666666666667,0.06666666666666667,0.0033333333333333335,129.23333333333335,130.33333333333331,0.016666666666666666
CPER_005,M,61.733333333333334,13.766666666666666,24.5,1.4466666666666665,1.58,16.633333333333333,20,NaN,7.1000000000000005,7.633333333333334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.066666666666666,1.0666666666666667,7.333333333333333,8.333333333333334,0.06,0,144.26666666666668,141.63333333333333,0.03
CPER_007,M,81.85,7.1,11.05,1.56,1.61,9.2,5,NaN,7.6,8.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.05,0.75,6.5,5.5,0.03,0,102.35000000000001,109.7,0.02
CPER_008,M,56.56666666666666,18.066666666666666,25.366666666666667,1.4466666666666668,1.5566666666666666,15.233333333333333,45,NaN,7.3,7.966666666666667,NaN,0,6.9,0.7,0,1.12,0,47.4,2,0.7,2.5,0,1.2,4.8,0,6.5,0.5,NaN,NaN,NaN,NaN,13.2,1.1666666666666667,8,9.333333333333334,0.060000000000000005,0.013333333333333334,167.56666666666666,131.66666666666666,0.016666666666666666
CPER_012,M,60.8,20.466666666666665,18.733333333333334,1.46,1.54,12.466666666666667,0,NaN,6.266666666666667,6.933333333333334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.266666666666667,1.1,6,7.333333333333333,0.043333333333333335,0.01,83.86666666666666,126.53333333333333,0.006666666666666667
CPER_013,M,34.8,32.599999999999994,32.6,1.06,1.38,24.4,50,NaN,7.65,8.2,NaN,0,4.9,0.5,0,0.69,0,59.9,4.4,1.5,0.7,0,1.1,0,0,7.7,0.3,NaN,NaN,NaN,NaN,19.6,1.65,8.5,14,0.11,0,185.85,343.9,0.060000000000000005
CPER_014,M,85.55000000000001,6.7,7.75,1.53,1.565,9.3,15,NaN,7.75,8.399999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.55,0.4,10,4,0.015,0,90.65,118.19999999999999,0.01
CPER_015,M,86.76666666666667,5.8,7.433333333333334,1.5633333333333335,1.59,5.8,0,NaN,6.866666666666666,7.533333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.8999999999999995,0.7000000000000001,6,4.666666666666667,0.023333333333333334,0,87.3,96.03333333333333,0.01
CPER_016,M,76.15,11.3,12.55,1.45,1.495,10.35,NaN,NaN,6.15,6.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.3500000000000005,0.75,10,7,0.03,0,174.1,133.45,0.005
CPER_017,M,57.55,20.5,21.950000000000003,1.4,1.455,15.549999999999999,60,NaN,7.699999999999999,8.35,NaN,0,5.7,0.9,0,0.67,0,42.6,4.3,0.8,0.4,0,0.7,0.2,0,7.7,0.2,NaN,NaN,NaN,NaN,14.1,1.1,6,7.5,0.065,0.04,115.65,173.95,0.03
CPER_018,M,79.05,9.05,11.9,1.45,1.6099999999999999,10.75,NaN,NaN,5.65,6.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,2.1,NaN,6.2,0.6,15,6.5,0.045,0,119.85,164,0.015
CPER_019,M,53.2,18.2,28.6,1.41,1.55,18.049999999999997,0,NaN,6.9,7.550000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.199999999999999,0.8999999999999999,8.5,7,0.045,0.005,232.85000000000002,170.45,0.015
CPER_020,M,75.5,9.75,14.75,1.415,1.495,12.8,NaN,NaN,6.65,7.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,0.85,7.5,7,0.04,0,66.95,89.75,0.015
CPER_022,M,75,10.600000000000001,14.4,1.45,1.51,11.85,0,NaN,6.550000000000001,7.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.95,1.05,7.5,8,0.055,0,132.75,130.7,0.025
CPER_023,M,71.9,14.3,13.8,1.525,1.5550000000000002,9.25,NaN,NaN,6.050000000000001,6.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.9,0.8500000000000001,7,6,0.04,0,186.25,146.95,0.015
CPER_030,M,71.7,10.15,18.15,1.395,1.49,15.65,0,NaN,6.85,7.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.5,0.8,7,5.5,0.04,0,86.85,99.2,0.025
DCFS_001,M,41.85,31.200000000000003,26.95,1.135,1.2349999999999999,28.5,110,NaN,7.3,7.699999999999999,NaN,0,6.45,0.25,0,0.8700000000000001,0,91.94999999999999,4.8,0.5,3,0.25,2.15,0.75,0,7.35,0.45,NaN,NaN,NaN,NaN,43.8,3.55,8,30.5,0.085,0.14,527.7,258.95,0.035
DCFS_004,M,74.9,14.950000000000001,10.149999999999999,1.03,1.14,29.6,140,0,7.45,7.75,NaN,0,16,0.1,0,2.35,0,112.9,4.1,1,7,0.2,3.5,14.5,0,7.1,0.9,NaN,NaN,NaN,NaN,43.15,3.35,7,26,0.065,0.155,814.4,308.15,0.025
DCFS_007,M,47.2,28.35,24.450000000000003,1.125,1.255,27.549999999999997,10,NaN,7.25,7.75,NaN,0,5.5,0.2,0,0.71,0,90.4,6.1,0.8,2.3,0.2,0.1,0,0,7,0.3,NaN,NaN,NaN,NaN,27.099999999999998,2.9000000000000004,8.5,26,0.065,0.11,847.2,227.60000000000002,0.035
DCFS_010,M,37.9,38.65,23.450000000000003,1.27,1.3849999999999998,26.25,NaN,NaN,5.9,6.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.7,1.9500000000000002,9.5,19,0.055,0.22999999999999998,991.85,168.9,0.03
DCFS_011,M,35.400000000000006,41.150000000000006,23.45,1.205,1.325,27.1,NaN,NaN,6.1,6.7,NaN,0,3.7,0.2,0,0.73,0,104.2,1.5,0.4,2.8,0.4,2.2,1.9,0,6.1,0.6,NaN,NaN,NaN,NaN,30.35,2.9499999999999997,9.5,30.5,0.07500000000000001,0.22999999999999998,678.15,223.5,0.035
DCFS_014,M,40.1,34,25.9,1.02,1.15,30.2,NaN,NaN,6.2,6.6,NaN,0,4.9,0.1,0,0.96,0,93.9,2.4,1.7,2.8,0.2,3,2.4,0,6.4,0.6,NaN,NaN,NaN,NaN,42,4.2,10,42,0.08,0.1,759.9,307.8,0.03
DCFS_016,M,35,35.05,29.95,1.235,1.4,24.4,50,NaN,6.5,6.949999999999999,NaN,0,2.7,0.2,0,0.495,0,88.05000000000001,2.3,0.8,1.6,0.3,0.35,1.05,0,6.75,0.30000000000000004,NaN,NaN,NaN,NaN,32.75,3.0999999999999996,8.5,30,0.08499999999999999,0.13,627.5,265.65,0.03
DCFS_020,M,39.85,34.5,25.65,1.24,1.37,22.95,10,0,6.6,6.949999999999999,NaN,0,4.85,0.25,0,0.835,0,84.85,3.25,1.05,2.95,0.25,1.9,1.7,0,6.75,0.4,NaN,NaN,NaN,NaN,29.799999999999997,3.1,9,29,0.1,0.155,641.75,237.35,0.035
DCFS_022,M,40.65,30.55,28.8,1.26,1.4249999999999998,26.6,20,NaN,7,7.4,NaN,0,2.4,0.35,0,0.695,0,67.45,3.7,0.9,3.75,0.75,1.3,0.45,0,6.949999999999999,0.55,NaN,NaN,NaN,NaN,26,2.7,8.5,24.5,0.05500000000000001,0.15,624.05,227.05,0.04
DCFS_023,M,70.5,14.75,14.75,1.23,1.3599999999999999,20.4,15,NaN,7.15,7.6,NaN,0,6.8,0.3,0,0.99,0,52.7,5.1,0.6,3.7,0.2,2.6,0.6,0,6.9,0.7,NaN,NaN,NaN,NaN,19.5,2.05,8,18,0.07500000000000001,0.135,637.5,238.65,0.03
DCFS_027,M,43.45,33.15,23.4,1.2349999999999999,1.345,21.15,NaN,0,5.7,6.25,NaN,0,6.8,0.7,0,1.43,0,80.9,0.7,1.6,5,0.4,1,9.2,0,5.6,1,NaN,NaN,NaN,NaN,30.9,3.25,9,31,0.13,0.175,604.75,253.35,0.03
DCFS_029,M,29.5,42.5,28,0.995,1.135,33.2,NaN,NaN,6.3,7.85,NaN,0,5.15,0.2,0,0.8,0,80.5,1.75,0.3,2.55,0.3,2.25,2.3,0,6.2,0.45,NaN,NaN,NaN,NaN,48.55,4.699999999999999,10,48.5,0.10500000000000001,0.19,1112.25,345.15,0.04
DCFS_030,M,72.46666666666667,15.433333333333334,12.100000000000001,1.22,1.33,22.3,150,NaN,7.066666666666666,7.5,NaN,0,5.85,0.35,0,0.865,0.05,57.6,3.5,0.25,3.05,0.25,1.95,1.5,0,6.85,0.4,NaN,NaN,NaN,NaN,32.1,2.4,7.666666666666667,20,0.06999999999999999,0.23666666666666666,826.9,282.9,0.03666666666666667
