"","plotID","horizon","year","collectDate","mean_pH_CaCl","mean_pH_water","sd_pH_CaCl","sd_pH_water"
"3788","ORNL_046","M",2017,2017-06-21,3.88333333333333,4.92,0.138684293751431,0.219317121994613
"3789","ORNL_046","M",2017,2017-10-26,3.95,4.93,0.121243556529821,0.155241746962601
"3790","ORNL_046","M",2019,2019-03-26,4.24666666666667,5.20333333333333,0.193476958145753,0.136503968196289
"3791","ORNL_046","M",2019,2019-06-12,4.64,5.43333333333333,0.144222051018559,0.119303534454489
"3792","ORNL_046","M",2019,2019-11-06,4.11333333333333,4.89,0.110604400153581,0.158745078663876
"3793","ORNL_046","M",2020,2020-06-02,4.35333333333333,5.03,0.135030860670194,0.14422205101856
"3794","ORNL_046","M",2020,2020-10-26,4.41666666666667,5.07,0.0702376916856852,0.0600000000000001
"3795","ORNL_046","O",2015,2015-08-14,4.02,4.88333333333333,0.487544869729956,0.6198655768256
"3796","ORNL_046","O",2016,2016-03-01,4.63666666666667,NA,0.527857303949972,NA
"3797","ORNL_046","O",2016,2016-07-27,4.09333333333333,4.75666666666667,0.316596483450675,0.31005375877956
"3798","ORNL_046","O",2016,2016-11-03,4.39333333333333,5.07666666666667,0.267644042215278,0.228108161479008
"3799","ORNL_046","O",2017,2017-04-06,4.07666666666667,5.15,0.189032625050104,0.252388589282479
"3800","ORNL_046","O",2017,2017-06-21,3.77666666666667,4.71666666666667,0.462853468533329,0.524436205208349
"3801","ORNL_046","O",2017,2017-10-26,4.04666666666667,4.87666666666667,0.357258076652346,0.646941522344434
"3802","ORNL_046","O",2018,2018-03-28,4.98,5.77666666666667,0.404474968323134,0.356417358350198
"3803","ORNL_046","O",2018,2018-07-18,4.34666666666667,5.36,0.370045042303411,0.372424488990722
"3804","ORNL_046","O",2018,2018-10-22,4.8,5.51333333333333,0.0721110255092801,0.0288675134594812
"3805","ORNL_049","M",2015,2015-08-14,4.06,4.93666666666667,0.236431808350738,0.141891977691952
"3806","ORNL_049","M",2017,2017-04-06,4.37,5.13666666666667,0.0899999999999999,0.201080415091409
"3807","ORNL_049","M",2017,2017-06-21,4.05333333333333,4.97,0.0251661147842358,0.0699999999999998
"3808","ORNL_049","M",2017,2017-10-26,4.49666666666667,5.47333333333333,0.398036849215413,0.47056703383613
"3809","ORNL_049","M",2019,2019-03-25,4.53666666666667,5.41333333333333,0.341223289552946,0.224796204001165
"3810","ORNL_049","M",2019,2019-06-12,4.16333333333333,5.12333333333333,0.0602771377334171,0.0945163125250525
"3811","ORNL_049","M",2019,2019-11-06,4.66666666666667,5.49333333333333,0.613297100379036,0.622923216242044
"3812","ORNL_049","M",2020,2020-06-02,4.42,5.15,0.322335229225724,0.300499584026335
"3813","ORNL_049","M",2020,2020-10-26,4.81,5.615,0.0282842712474619,0.0777817459305205
"3814","ORNL_049","O",2015,2015-08-14,4.85333333333333,5.59666666666667,0.536780526224018,0.60011110082495
"3815","ORNL_049","O",2016,2016-03-01,5.93,NA,0.182482875908947,NA
"3816","ORNL_049","O",2016,2016-07-27,5.30666666666667,6.06,0.094516312525052,0.1113552872566
"3817","ORNL_049","O",2016,2016-11-03,5.17333333333333,5.73,0.152752523165195,0.240208242989286
"3818","ORNL_049","O",2017,2017-04-06,4.79666666666667,5.93666666666667,0.470141822574139,0.344286702231343
"3819","ORNL_049","O",2017,2017-06-21,4.24666666666667,5.07666666666667,0.706847461149386,0.525769277662107
"3820","ORNL_049","O",2017,2017-10-26,5.51,6.20333333333333,0.972162537850538,0.949333099250907
"3821","ORNL_049","O",2018,2018-03-28,5.81,6.37,0.363730669589464,0.391535439009038
"3822","ORNL_049","O",2018,2018-07-18,4.68333333333333,5.45666666666667,1.33357914400808,1.3636104037933
"3823","ORNL_049","O",2018,2018-10-23,4.36333333333333,5.10666666666667,0.678257571526727,0.684202699010559
"3824","ORNL_049","O",2020,2020-10-26,5.37,5.8,NA,NA
"3825","ORNL_053","M",2015,2015-08-14,4.22,4.88,0.105830052442584,0.0818535277187245
"3826","ORNL_053","M",2017,2017-04-06,4.54,5.14333333333333,0.165227116418583,0.032145502536643
"3827","ORNL_053","M",2017,2017-06-21,4.11,4.72,0.0519615242270662,0.326036807738022
"3828","ORNL_053","M",2017,2017-10-26,4.31666666666667,5.2,0.280416357107308,0.338082830087539
"3829","ORNL_053","M",2019,2019-03-26,4.57,5.39333333333333,0.659393660873381,0.430387422368885
"3830","ORNL_053","M",2019,2019-06-12,4.35,5.22,0.426731765867037,0.329089653438087
"3831","ORNL_053","M",2019,2019-11-06,3.86,4.70333333333333,0.176918060129541,0.267270150472015
"3832","ORNL_053","M",2020,2020-06-02,4.44,5.19333333333333,0.153948043183407,0.162890556304941
"3833","ORNL_053","M",2020,2020-10-26,4.55333333333333,5.21333333333333,0.0862167810425171,0.120138808606267
"3834","ORNL_053","O",2015,2015-08-14,4.34333333333333,5.20333333333333,0.332315111503123,0.299388265189759
"3835","ORNL_053","O",2016,2016-03-01,4.46,NA,0.614410286372226,NA
"3836","ORNL_053","O",2016,2016-07-27,4.21666666666667,5.01,0.126622799421484,0.25
"3837","ORNL_053","O",2016,2016-11-03,4.27,5.01,0.0793725393319379,0.212837966537928
"3838","ORNL_053","O",2017,2017-04-06,4.42,5.36333333333333,0.684178339323893,0.759232068167128
"3839","ORNL_053","O",2017,2017-06-21,4.12,4.85,0.296141857899217,0.447995535692042
"3840","ORNL_053","O",2017,2017-10-26,4.75333333333333,5.74333333333333,0.210317220724631,0.0321455025366433
"3841","ORNL_053","O",2018,2018-03-28,5.13666666666667,5.84333333333333,0.364600237703342,0.291433239925258
"3842","ORNL_053","O",2018,2018-07-18,4.45,5.35666666666667,0.312409987036266,0.235442845152137
"3843","ORNL_053","O",2018,2018-10-22,4.63666666666667,5.39333333333333,0.22233608194203,0.315013227235513
"3844","OSBS_001","M",2014,2014-07-01,3.02,4.345,0.15556349186104,0.205060966544099
"3845","OSBS_001","M",2014,2014-08-18,3.17,4.52,NA,NA
"3846","OSBS_001","M",2016,2016-04-20,2.89666666666667,4.03333333333333,0.109696551146029,0.167729941672122
"3847","OSBS_001","M",2017,2017-04-06,2.71,3.68,0.183303027798234,0.177763888346312
"3848","OSBS_001","M",2017,2017-10-24,2.86666666666667,3.86666666666667,0.198578280114753,0.106926766215636
"3849","OSBS_001","M",2018,2018-03-21,3.04333333333333,4.34333333333333,0.0923760430703399,0.144683562761405
"3850","OSBS_001","M",2018,2018-07-09,3.12666666666667,4.47,0.247857485933617,0.356791255498225
"3851","OSBS_001","M",2018,2018-10-29,2.97333333333333,3.97,0.0416333199893227,0.127671453348037
"3852","OSBS_001","M",2019,2019-03-11,3.16,4.65,NA,NA
"3853","OSBS_001","M",2020,2020-07-06,2.84,3.72,NA,NA
"3854","OSBS_001","M",2020,2020-10-12,3.45,4.25,0.219317121994613,0.183303027798234
"3855","OSBS_001","O",2016,2016-08-24,2.83,3.90666666666667,0.0608276253029822,0.258134331953991
"3856","OSBS_001","O",2016,2016-10-14,2.99333333333333,4.25333333333333,0.047258156262526,0.0923760430703402
"3857","OSBS_001","O",2017,2017-07-12,2.72,3.66666666666667,0.121655250605964,0.106926766215636
"3858","OSBS_001","O",2019,2019-03-11,3.24,4.075,0.707106781186548,0.247487373415292
"3859","OSBS_001","O",2019,2019-07-02,3.27666666666667,4.23,0.566156633214991,0.538423625038872
"3860","OSBS_001","O",2019,2019-10-14,3.2,4.19,0.31,0.348711915483254
"3861","OSBS_001","O",2020,2020-07-06,2.975,3.71,0.0494974746830582,0.169705627484772
"3862","OSBS_002","M",2014,2014-03-14,4.38,5.60666666666667,0.0499999999999998,0.191398362932741
"3863","OSBS_002","M",2014,2014-07-01,4.72,5.79,NA,NA
"3864","OSBS_002","M",2014,2014-08-18,4.17,5.295,0.169705627484772,0.162634559672906
"3865","OSBS_002","M",2016,2016-04-19,4.25,5.26,0.403608721412211,0.42
"3866","OSBS_002","M",2016,2016-08-25,4.58,5.73,0.334514573673555,0.437149859887888
"3867","OSBS_002","M",2016,2016-10-14,4.33,5.31666666666667,0.13,0.140118997046558
"3868","OSBS_002","M",2017,2017-04-06,4.07333333333333,5.02,0.185831464863552,0.276224546338663
"3869","OSBS_002","M",2017,2017-07-11,4.51333333333333,5.55,0.215019378971602,0.219317121994613
"3870","OSBS_002","M",2017,2017-10-23,4.23666666666667,5.22666666666667,0.18717193521822,0.340783411176855
"3871","OSBS_002","M",2018,2018-03-22,4.51333333333333,5.63333333333333,0.426653645634645,0.482320778459039
"3872","OSBS_002","M",2018,2018-07-09,4.24666666666667,5.40333333333333,0.297713508819021,0.295014123955673
"3873","OSBS_002","M",2018,2018-10-29,4.36666666666667,5.29,0.146401275039985,0.0556776436282999
"3874","OSBS_002","M",2019,2019-03-11,4.11,5.46,0.19672315572906,0.0899999999999999
"3875","OSBS_002","M",2019,2019-07-01,4.44666666666667,5.57666666666667,0.0763762615825975,0.175023807904334
"3876","OSBS_002","M",2019,2019-10-14,4.38333333333333,5.46,0.21548395145192,0.268514431641951
"3877","OSBS_002","M",2020,2020-07-06,4.31,5.42333333333333,0.180277563773199,0.255799400572662
"3878","OSBS_002","M",2020,2020-10-12,4.72,5.5,0.0624499799839836,0.10816653826392
"3879","OSBS_003","M",2014,2014-03-14,3.99333333333333,5.02,0.0750555349946515,0.416773319683494
"3880","OSBS_003","M",2014,2014-07-01,3.915,4.965,0.0353553390593273,0.120208152801713
"3881","OSBS_003","M",2014,2014-08-18,4.13,5.24,NA,NA
"3882","OSBS_003","M",2016,2016-04-19,3.94333333333333,4.78333333333333,0.225018517756502,0.287286152352203
"3883","OSBS_003","M",2016,2016-08-23,4.1,5.07,0,0.0989949493661164
"3884","OSBS_003","M",2016,2016-10-13,4.06666666666667,5.09333333333333,0.0832666399786454,0.146401275039985
"3885","OSBS_003","M",2017,2017-04-06,3.97,4.775,0.014142135623731,0.190918830920368
"3886","OSBS_003","M",2017,2017-07-11,4.15,5.14,0.113137084989848,0.0282842712474619
"3887","OSBS_003","M",2017,2017-10-23,4.37,5.36666666666667,0.320468407179241,0.438786204584115
"3888","OSBS_003","M",2018,2018-03-22,4.20666666666667,5.2,0.0513160143944686,0.121655250605964
"3889","OSBS_003","M",2018,2018-07-09,4.00666666666667,5.00333333333333,0.115902257671424,0.162583311976762
"3890","OSBS_003","M",2018,2018-10-29,4.16666666666667,5.07333333333333,0.0680685928555405,0.0472581562625264
"3891","OSBS_003","M",2019,2019-03-12,4.20666666666667,5.42333333333333,0.152752523165195,0.180369990112916
"3892","OSBS_003","M",2019,2019-10-14,4.07,5.12,NA,NA
"3893","OSBS_003","M",2020,2020-07-06,4.19666666666667,5.18666666666667,0.122202018532156,0.115036226178249
"3894","OSBS_003","M",2020,2020-10-12,4.22,4.92,NA,NA
"3895","OSBS_003","O",2017,2017-04-06,2.79,3.58,NA,NA
"3896","OSBS_003","O",2017,2017-07-11,2.77,3.81,NA,NA
"3897","OSBS_003","O",2019,2019-07-01,3.33333333333333,4.28,0.360185137579736,0.530282943342514
"3898","OSBS_003","O",2019,2019-10-14,3.18,4.325,0.254558441227157,0.304055915910215
"3899","OSBS_003","O",2020,2020-10-12,3.545,4.005,0.120208152801713,0.0777817459305198
"3900","OSBS_004","M",2014,2014-03-14,4.64,5.61333333333333,0.565597029695171,0.716961179795206
"3901","OSBS_004","M",2014,2014-06-11,4.51,5.45,NA,NA
"3902","OSBS_004","M",2014,2014-08-13,4.16,5.21,NA,NA
"3903","OSBS_004","M",2014,2014-08-18,4.22,5.31,NA,NA
"3904","OSBS_004","M",2020,2020-07-08,4.31333333333333,5.35,0.0850490054811538,0.17058722109232
"3905","OSBS_004","M",2020,2020-10-12,4.79666666666667,5.59333333333333,0.232450711621482,0.311822599138249
"3906","OSBS_005","M",2014,2014-06-11,2.99,3.43,NA,NA
"3907","OSBS_005","M",2014,2014-07-01,3.22,4.07,NA,NA
"3908","OSBS_005","M",2014,2014-08-18,2.77,3.04,NA,NA
"3909","OSBS_005","M",2016,2016-04-20,3.02,3.87,NA,NA
"3910","OSBS_005","M",2016,2016-10-14,3.07,4.11,0.0282842712474619,0.0848528137423858
"3911","OSBS_005","M",2018,2018-03-21,3.215,4.165,0.0212132034355963,0.0777817459305198
"3912","OSBS_005","M",2019,2019-07-01,3.09,4.06,NA,NA
"3913","OSBS_005","M",2020,2020-10-13,3.4,3.72,NA,NA
"3914","OSBS_005","O",2016,2016-04-20,2.92,3.655,0.0989949493661167,0.0919238815542514
"3915","OSBS_005","O",2016,2016-08-24,2.78,3.475,0.0282842712474619,0.0494974746830582
"3916","OSBS_005","O",2017,2017-04-05,2.60333333333333,3.34666666666667,0.115902257671425,0.0378593889720019
"3917","OSBS_005","O",2017,2017-07-12,2.53,3.35333333333333,0.14525839046334,0.221434715736565
"3918","OSBS_005","O",2019,2019-10-15,3.09,3.93,0.0700000000000001,0.211660104885167
"3919","OSBS_005","O",2020,2020-07-06,2.81333333333333,3.69,0.0635085296108588,0.17058722109232
"3920","OSBS_005","O",2020,2020-10-13,3.23,3.44,NA,NA
"3921","OSBS_006","M",2014,2014-02-27,4.36,5.09,NA,NA
"3922","OSBS_006","M",2014,2014-03-14,4.34,5.035,0.183847763108502,0.275771644662754
"3923","OSBS_022","M",2014,2014-03-14,3.23,3.74,NA,NA
"3924","OSBS_022","M",2014,2014-07-01,3.28,3.86,NA,NA
"3925","OSBS_022","M",2014,2014-08-18,3.29,3.63,NA,NA
"3926","OSBS_022","M",2016,2016-04-19,3.49,3.88,NA,NA
"3927","OSBS_022","M",2016,2016-10-13,3.41,4.04,NA,NA
"3928","OSBS_022","M",2018,2018-03-21,3.64,4.6,NA,NA
"3929","OSBS_022","M",2019,2019-10-14,3.68,5.02,NA,NA
"3930","OSBS_022","O",2016,2016-04-19,3.375,3.89,0.106066017177982,0.113137084989848
"3931","OSBS_022","O",2016,2016-08-23,3.34666666666667,3.87333333333333,0.0585946527708233,0.244404037064311
"3932","OSBS_022","O",2016,2016-10-13,3.445,3.925,0.162634559672906,0.0636396103067895
"3933","OSBS_022","O",2017,2017-04-06,3.17666666666667,3.69333333333333,0.161658075373095,0.29022979401387
"3934","OSBS_022","O",2017,2017-07-11,3.14,3.88333333333333,0.0700000000000002,0.111504857891185
"3935","OSBS_023","M",2018,2018-03-21,3.39,4.49,NA,NA
"3936","OSBS_023","M",2018,2018-07-09,3.45,4.93,NA,NA
"3937","OSBS_023","M",2018,2018-10-29,3.34,4.73,NA,NA
"3938","OSBS_023","M",2019,2019-10-14,3.26,4.55,0.29698484809835,0.282842712474619
"3939","OSBS_023","O",2016,2016-04-20,2.84666666666667,3.74666666666667,0.0321455025366432,0.0493288286231624
"3940","OSBS_023","O",2016,2016-08-23,2.67666666666667,3.88,0.635164020811423,0.42154477816716
"3941","OSBS_023","O",2016,2016-10-13,2.935,3.88,0.148492424049175,0.381837661840736
"3942","OSBS_023","O",2017,2017-04-06,2.64666666666667,3.47666666666667,0.0513160143944689,0.160416125540213
"3943","OSBS_023","O",2017,2017-07-11,2.62,3.49666666666667,0.0435889894354067,0.0907377172587747
"3944","OSBS_025","M",2014,2014-06-11,4.8,5.36,NA,NA
"3945","OSBS_025","M",2014,2014-08-18,4.305,5.315,0.0353553390593273,0.0212132034355966
"3946","OSBS_026","M",2014,2014-07-01,4.33,5.22,NA,NA
"3947","OSBS_026","M",2014,2014-07-10,4.31,5.27,NA,NA
"3948","OSBS_026","M",2014,2014-08-05,4.47,5.52,NA,NA
"3949","OSBS_026","M",2016,2016-04-18,4.58666666666667,5.57,0.179536440126603,0.216564078277077
"3950","OSBS_026","M",2016,2016-08-22,4.515,5.6,0.162634559672906,0.240416305603426
"3951","OSBS_026","M",2016,2016-10-01,4.69,6.18,NA,NA
"3952","OSBS_026","M",2016,2016-10-04,4.755,6.075,0.0494974746830585,0.0777817459305205
"3953","OSBS_026","M",2017,2017-04-05,4.34666666666667,5.43,0.0702376916856848,0.115325625946708
"3954","OSBS_026","M",2017,2017-07-11,4.41,5.42333333333333,0.158745078663875,0.170098010962307
"3955","OSBS_026","M",2017,2017-10-25,4.77,5.93,NA,NA
"3956","OSBS_026","M",2018,2018-03-22,4.77,5.72666666666667,0.496689037527506,0.45785732857882
"3957","OSBS_026","M",2018,2018-07-10,4.32333333333333,5.36,0.110604400153581,0.180277563773199
"3958","OSBS_026","M",2018,2018-10-29,4.34333333333333,5.35,0.387599449604013,0.410731055558257
"3959","OSBS_026","M",2019,2019-03-12,5.36,6.53,1.37807837222707,0.801311425102625
"3960","OSBS_026","M",2019,2019-07-02,4.71,5.82,0.104403065089106,0.1113552872566
"3961","OSBS_026","M",2019,2019-10-15,4.47,5.49666666666667,0.174355957741627,0.255799400572662
"3962","OSBS_026","M",2020,2020-07-08,4.47333333333333,5.81333333333333,0.0808290376865472,0.118462370959446
"3963","OSBS_026","M",2020,2020-10-12,4.91333333333333,5.6,0.145028732785381,0.17
"3964","OSBS_027","M",2014,2014-05-21,4.3,5.12,NA,NA
"3965","OSBS_027","M",2014,2014-08-05,5.19,5.96,NA,NA
"3966","OSBS_027","M",2014,2014-08-18,4.32,5.21,NA,NA
"3967","OSBS_027","M",2016,2016-04-19,4.89,5.68333333333333,1.1877289253024,0.87751543196307
"3968","OSBS_027","M",2016,2016-08-25,4.34,5.54666666666667,0.16,0.183393929379719
"3969","OSBS_027","M",2016,2016-10-04,4.49666666666667,5.74,0.0814452781524706,0.0435889894354068
"3970","OSBS_027","M",2017,2017-04-05,4.40333333333333,5.54,0.128970280814354,0.242487113059643
"3971","OSBS_027","M",2017,2017-07-11,4.31333333333333,5.41333333333333,0.202319878739914,0.140118997046558
"3972","OSBS_027","M",2017,2017-10-25,4.56666666666667,5.57666666666667,0.0493288286231624,0.0351188458428426
"3973","OSBS_027","M",2018,2018-03-22,4.44333333333333,5.52,0.165025250593154,0.19
"3974","OSBS_027","M",2018,2018-07-10,4.39,5.51666666666667,0.127671453348037,0.17156145643277
"3975","OSBS_027","M",2018,2018-10-29,4.42666666666667,5.45,0.330201958403238,0.284780617317963
"3976","OSBS_027","M",2019,2019-03-12,4.71,6.06333333333333,0.410365690573664,0.613297100379036
"3977","OSBS_027","M",2019,2019-07-02,4.4,5.38666666666667,0.295465734053883,0.329595711946216
"3978","OSBS_027","M",2019,2019-10-15,4.43,5.47333333333333,0.0871779788708135,0.132035348802256
"3979","OSBS_027","M",2020,2020-07-08,4.42666666666667,5.56666666666667,0.110604400153581,0.159478316185409
"3980","OSBS_027","M",2020,2020-10-12,4.67333333333333,5.44333333333333,0.220529665426975,0.132035348802256
"3981","OSBS_029","M",2016,2016-04-18,4.07333333333333,5.15333333333333,0.0709459888459762,0.153079500042734
"3982","OSBS_029","M",2016,2016-08-22,4.35,5.29,0.138924439894498,0.112694276695846
"3983","OSBS_029","M",2016,2016-10-04,4.46333333333333,5.56333333333333,0.0550757054728607,0.032145502536643
"3984","OSBS_029","M",2017,2017-04-05,4.28666666666667,5.19,0.215947524489941,0.13
"3985","OSBS_029","M",2017,2017-07-12,4.38,5.21333333333333,0.0556776436283004,0.105987420637231
"3986","OSBS_029","M",2017,2017-10-25,4.33,5.36666666666667,0.317490157327751,0.395516539898565
"3987","OSBS_029","M",2018,2018-03-22,4.36666666666667,5.31333333333333,0.238607068908977,0.29022979401387
"3988","OSBS_029","M",2018,2018-07-10,4.40333333333333,5.25,0.0493288286231624,0.217025344142107
"3989","OSBS_029","M",2018,2018-10-29,4.38666666666667,5.3,0.125033328890074,0.17
"3990","OSBS_029","M",2019,2019-03-12,4.35666666666667,5.56,0.292631736715848,0.21
"3991","OSBS_029","M",2019,2019-07-02,4.28,5.23333333333333,0.186815416922694,0.176729548557487
"3992","OSBS_029","M",2019,2019-10-15,4.37666666666667,5.28666666666667,0.0351188458428426,0.0550757054728607
"3993","OSBS_029","M",2020,2020-07-08,4.28,5.36333333333333,0.0984885780179612,0.15534906930308
"3994","OSBS_029","M",2020,2020-10-12,4.8,5.33,0.104403065089106,0.151327459504216
"3995","OSBS_031","M",2016,2016-04-18,4.20333333333333,5.17333333333333,0.0115470053837923,0.0288675134594817
"3996","OSBS_031","M",2016,2016-08-25,4.56,5.76333333333333,0.14525839046334,0.140118997046558
"3997","OSBS_031","M",2016,2016-10-05,4.65666666666667,5.87666666666667,0.316596483450675,0.211974841274462
"3998","OSBS_031","M",2017,2017-04-05,3.99666666666667,4.96,0.678699737242717,0.690869017976635
"3999","OSBS_031","M",2017,2017-07-10,4.15,5.34333333333333,0.667308024828115,0.28936712552281
"4000","OSBS_031","M",2017,2017-10-24,4.4,5.47666666666667,0.308058436014987,0.300055550412475
"4001","OSBS_031","M",2018,2018-03-22,4.22333333333333,5.24,0.0585946527708232,0.13
"4002","OSBS_031","M",2018,2018-07-10,3.99333333333333,5.11333333333333,0.170391705588428,0.206478408879314
"4003","OSBS_031","M",2018,2018-10-29,4.52333333333333,5.58666666666667,0.145716619962629,0.162583311976763
"4004","OSBS_031","M",2019,2019-03-12,4.38666666666667,5.67333333333333,0.414045086111807,0.435239397726508
"4005","OSBS_031","M",2019,2019-07-01,4.33333333333333,5.46333333333333,0.063508529610859,0.100166528008778
"4006","OSBS_031","M",2019,2019-10-15,4.41666666666667,5.45333333333333,0.0838649708360606,0.0709459888459761
"4007","OSBS_031","M",2020,2020-07-08,4.52,5.64666666666667,0.121655250605964,0.198578280114753
"4008","OSBS_031","M",2020,2020-10-12,4.81,5.65666666666667,0.200748598998848,0.232450711621482
"4009","OSBS_063","M",2020,2020-07-06,4.76333333333333,5.92333333333333,0.396274315762873,0.351615320106126
"4010","OSBS_063","M",2020,2020-10-13,4.77,5.50666666666667,0.270739727413618,0.268576494379782
"4011","PUUM_004","M",2018,2018-11-13,4.47,5.35666666666667,0.295465734053883,0.457092259104585
"4012","PUUM_004","M",2019,2019-01-09,4.775,5.64,0.0636396103067892,0.0848528137423858
"4013","PUUM_004","M",2019,2019-01-10,4.75,5.53,NA,NA
"4014","PUUM_004","M",2019,2019-06-12,4.78333333333333,5.33,0.31005375877956,0.260576284415907
"4015","PUUM_004","M",2019,2019-11-05,4.46,5.42,NA,NA
"4016","PUUM_004","M",2019,2019-11-06,4.8,5.795,0.113137084989848,0.0919238815542511
"4017","PUUM_004","M",2020,2020-01-14,4.79666666666667,5.16666666666667,0.240069434400411,0.366651514838454
"4018","PUUM_004","M",2020,2020-06-23,5.24,6.13,NA,NA
"4019","PUUM_004","M",2020,2020-06-24,4.67,5.24,NA,NA
"4020","PUUM_004","O",2020,2020-06-24,4.8,5.5,NA,NA
"4021","PUUM_004","O",2020,2020-11-05,4.39333333333333,5.06333333333333,0.369097999633341,0.364737348421207
"4022","PUUM_006","M",2018,2018-11-10,3.93,4.85,NA,NA
"4023","PUUM_006","M",2018,2018-11-11,3.78,4.61,0.0989949493661167,0.14142135623731
"4024","PUUM_006","M",2019,2019-01-07,3.46,4.38,NA,NA
"4025","PUUM_006","M",2019,2019-01-08,4.05,4.75,0.254558441227157,0.678822509939086
"4026","PUUM_006","M",2019,2019-06-10,3.63,4.21,NA,NA
"4027","PUUM_006","M",2019,2019-06-11,4.23,4.82,0.226274169979695,0.183847763108502
"4028","PUUM_006","O",2018,2018-11-10,3.455,4.28,0.176776695296637,0.0848528137423858
"4029","PUUM_006","O",2018,2018-11-11,3.58,4.4,NA,NA
"4030","PUUM_006","O",2019,2019-01-07,3.205,4.225,0.827314933988261,0.940452018978108
"4031","PUUM_006","O",2019,2019-01-08,3.96,4.87,NA,NA
"4032","PUUM_006","O",2019,2019-06-10,3.94,4.59,NA,NA
"4033","PUUM_006","O",2019,2019-06-11,4.145,4.78,0.304055915910216,0.212132034355964
"4034","PUUM_006","O",2019,2019-11-04,3.78,4.61333333333333,0.360970912955601,0.319739477283199
"4035","PUUM_006","O",2020,2020-01-06,3.91666666666667,4.46333333333333,0.240069434400411,0.148436293854749
"4036","PUUM_006","O",2020,2020-06-23,3.61,4.23,0.437149859887888,0.491121166312347
"4037","PUUM_006","O",2020,2020-11-02,3.86333333333333,4.57,0.0814452781524707,0.0754983443527072
"4038","PUUM_007","M",2018,2018-11-12,4.63333333333333,5.55333333333333,0.165630109984065,0.132790561913614
"4039","PUUM_007","M",2019,2019-01-09,4.59333333333333,5.54666666666667,0.190087699058443,0.215715862498179
"4040","PUUM_007","M",2019,2019-06-11,4.78666666666667,5.25333333333333,0.145716619962629,0.105039675043925
"4041","PUUM_007","O",2018,2018-11-12,4.12333333333333,4.73333333333333,0.558957362715023,0.460036230457269
"4042","PUUM_007","O",2019,2019-01-09,4.19666666666667,5.08666666666667,0.569766033853663,0.692122339860037
"4043","PUUM_007","O",2019,2019-06-11,4.60666666666667,5.11,0.102632028788938,0.0692820323027551
"4044","PUUM_007","O",2019,2019-11-05,4.31666666666667,5.16333333333333,0.398036849215413,0.352325606979302
"4045","PUUM_007","O",2020,2020-01-14,4.69,5.16,0.410365690573664,0.471274866717927
"4046","PUUM_007","O",2020,2020-06-23,4.54,5.15333333333333,0.272213151776324,0.306648550189518
"4047","PUUM_007","O",2020,2020-11-04,4.6,5.22,NA,NA
"4048","PUUM_007","O",2020,2020-11-05,4.645,5.425,0.0212132034355966,0.0212132034355966
"4049","PUUM_010","M",2018,2018-11-12,4.275,4.965,0.304055915910216,0.134350288425444
"4050","PUUM_010","M",2018,2018-11-13,4.52,5.21,NA,NA
"4051","PUUM_010","M",2019,2019-01-09,4.59666666666667,5.53,0.133166562369588,0.0608276253029822
"4052","PUUM_010","M",2019,2019-06-10,4.43,5.11666666666667,0.278747197295327,0.266895734947813
"4053","PUUM_010","O",2018,2018-11-12,4.12,4.81,0.49386232899463,0.797558775263617
"4054","PUUM_010","O",2019,2019-01-09,4.40666666666667,5.26,0.460036230457269,0.434050688284214
"4055","PUUM_010","O",2019,2019-06-10,3.77666666666667,4.47,0.359072880253206,0.386910842443062
"4056","PUUM_010","O",2019,2019-11-04,4.01333333333333,4.97,0.535941539100426,0.600999168052669
"4057","PUUM_010","O",2020,2020-01-06,4.06,4.69,0.711898869222307,0.711055553385247
"4058","PUUM_010","O",2020,2020-06-23,4.09666666666667,4.79666666666667,0.46306946923041,0.443771713083803
"4059","PUUM_010","O",2020,2020-11-03,4.25,4.96333333333333,0.50586559479767,0.439810565281614
"4060","PUUM_014","O",2018,2018-11-10,4.50666666666667,5.17,0.698665394400877,0.555697759577992
"4061","PUUM_014","O",2019,2019-01-07,4.16,4.89,0.628649345820068,0.749866654812707
"4062","PUUM_014","O",2019,2019-06-12,4.04666666666667,4.73,0.698164259564562,0.58025856305616
"4063","PUUM_014","O",2019,2019-11-04,3.83,4.75,NA,NA
"4064","PUUM_014","O",2019,2019-11-05,3.99,4.53,0.325269119345812,0.226274169979695
"4065","PUUM_014","O",2020,2020-01-07,4.09,4.73333333333333,0.757165767847438,0.888219192166739
"4066","PUUM_014","O",2020,2020-06-18,4.16666666666667,4.65333333333333,0.505206228517952,0.560743553982864
"4067","PUUM_014","O",2020,2020-11-02,4.6,5.17,0.381968585095686,0.367559518989782
"4068","PUUM_015","M",2018,2018-11-13,4.30666666666667,5.25666666666667,0.176729548557487,0.33291640592397
"4069","PUUM_015","M",2019,2019-01-10,4.38666666666667,5.4,0.291947483861967,0.401123422402631
"4070","PUUM_015","M",2019,2019-06-11,4.51,5.19,0.326036807738022,0.37589892258425
"4071","PUUM_015","M",2020,2020-11-04,4.66,5.43,NA,NA
"4072","PUUM_015","O",2018,2018-11-13,3.73,4.57666666666667,0.173493515728975,0.161967074843418
"4073","PUUM_015","O",2019,2019-01-10,3.47666666666667,4.45666666666667,0.318799832705937,0.341516227042484
"4074","PUUM_015","O",2019,2019-06-11,3.92666666666667,4.61666666666667,0.343559795862865,0.291604755333882
