ID,AGS,bp,Genomes,reads,GC,GC_bact,AA_CN,siteID,collectDate,dnaSampleID,sampleTotalReadNumber,sampleFilteredReadNumber,soilID,plotID,year,nlcdClass,horizon,Nuc_CN,Genome_CN,Genome_C,Genome_N,mean_pH_CaCl,mean_pH_water,sd_pH_CaCl,sd_pH_water,domainID.x,mean_cn,mean_OrgC,mean_Org13C,mean_15n,mean_N,root_d15N_m,root_d13C_m,root_NPerc,root_CPerc,root_CN,root_live_mass,root_dead_mass,root_liveC,root_liveN,root_d15N_m_Coarse,root_d15N_m_Fine,root_d13C_m_Coarse,root_d13C_m_Fine,root_NPerc_Coarse,root_NPerc_Fine,root_CPerc_Coarse,root_CPerc_Fine,root_CN_Coarse,root_CN_Fine,root_live_mass_Coarse,root_live_mass_Fine,root_dead_mass_Coarse,root_dead_mass_Fine,root_liveN_Coarse,root_liveN_Fine,root_liveC_Coarse,root_liveC_Fine,field_mean_elevation_m,field_mean_annual_precipitation_mm,field_mean_annual_temperature_C,field_avg_number_of_green_days,domainID.y,ltr_sum_g_litt_per_m_per_d,ltr_mean_g_litt_per_m_per_d,ltr_sd_g_litt_per_m_per_d,ltr_mean_carbon,ltr_mean_nitrogen,ltr_mean_CNratio,ltr_sum_leafdryMass,ltr_mean_g_leaf_per_m_per_d,ltr_sd_g_leaf_per_m_per_d,ltr_gCperDay,ltr_gNperDay,ltr_mean_lignin,ltr_mean_cellulose,ltr_site_mean_gCperDay,ltr_site_se_gCperDay,ltr_site_mean_gNperDay,ltr_site_se_gNperDay,ltr_site_mean_CN_inputs,ltr_site_se_CN_inputs,ltr_site_mean_litterRate,ltr_site_se_litterRate,sandTotal,siltTotal,clayTotal,bulkDensThirdBar,bulkDensOvenDry,waterRetentionThirdBar,caco3Conc,gypsumConc,phCacl2,phH2o,bSatx,brSatx,caSatx,clSatx,co3Satx,ecSatp,flSatx,waterSatx,hco3Sx,kSatx,mgSatx,naSatx,no2Satx,no3Satx,pSatx,phSp,so4Satx,alKcl,feKcl,mnKcl,alSatCecd33,carbonTot,nitrogenTot,ctonRatio,estimatedOC,alOxalate,feOxalate,mnOxalate,pOxalate,siOxalate,soil_OrgCtoN,long,lat,spi30d,spi90d,spi180d,spi270d,spi1y,spi2y,spi5y,spei30d,spei90d,spei180d,spei270d,spei1y,spei2y,spei5y,test,X,verticalPosition,VSWC_ann_mean,VSWC_ann_var,VSWC_max,VSWC_min,VSWC_median,VSWC_range,VSIC_ann_mean,VSIC_ann_var,VSIC_max,VSIC_min,VSIC_median,VSIC_range,days,FtoB,GC_adj,lipids_total,lipid_fungi_perc,lipid_gram_pos_perc,lipid_gram_neg_perc,lipid_FtoB,mega_coarseFrag2To5,mega_coarseFrag5To20,mega_sandTotal,mega_siltTotal,mega_clayTotal,mega_carbonateClay,mega_clayFineContent,mega_siltFineContent,mega_siltCoarseContent,mega_sandVeryFineContent,mega_sandFineContent,mega_sandMediumContent,mega_sandCoarseContent,mega_sandVeryCoarseContent,mega_carbonTot,mega_nitrogenTot,mega_sulfurTot,mega_estimatedOC,mega_airDryOvenDry,mega_alMjelm,mega_caMjelm,mega_feMjelm,mega_kMjelm,mega_mgMjelm,mega_mnMjelm,mega_naMjelm,mega_pMjelm,mega_siMjelm,mega_srMjelm,mega_tiMjelm,mega_zrMjelm,mega_phCacl2,mega_phH2o,mega_ec12pre,mega_gypsumConc,mega_caco3Conc,mega_caNh4d,mega_kNh4d,mega_mgNh4d,mega_naNh4d,mega_cecdNh4,mega_alSatCecd33,mega_baseSumCecd10,mega_bsesatCecd10,mega_ececCecd33,mega_alKcl,mega_feKcl,mega_mnKcl,mega_bSatx,mega_brSatx,mega_caSatx,mega_clSatx,mega_co3Satx,mega_ecSatp,mega_flSatx,mega_waterSatx,mega_hco3Sx,mega_kSatx,mega_mgSatx,mega_naSatx,mega_no2Satx,mega_no3Satx,mega_pSatx,mega_phSp,mega_so4Satx,mega_cton,AGS_marker,GC_marker,Coding_density_marker,num_taxa_marker,refPlotID,fourth_plot
BMI_Plate41WellG7,9112347.65931,343251744,37.6688595336,1411243,0.4011335380677428,0.5869329003795488,3.4760763545113385,KONA,2017-08-07,KONA_003-M-20170807-COMP-DNA1,1325469,1167817,KONA_003-M,KONA_003,2017,cultivatedCrops,M,1.250395369527637,11394037.318727227,85775139.9521544,69134770.25611562,5.75666666666667,6.43333333333333,0.0814452781524706,0.0450924975282293,NA,9.853333333333337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,323,850,12.7,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,49.05,47.45,1.49,1.905,26.6,NA,NA,6.1,6.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,1.4,7,10,0.14500000000000002,0.16999999999999998,370.6,140,0.045,9.919172932330833,-96.599283,39.215287,-0.800000011920929,-1.0099999904632568,-0.23999999463558197,-0.23999999463558197,0.4699999988079071,0.8999999761581421,0.3199999928474426,-0.6200000047683716,-0.8999999761581421,-0.38999998569488525,-0.23999999463558197,0.17000000178813934,0.17000000178813934,-0.029999999329447746,-96.599283,55,502,0.234497355079578,0.0618589754948995,0.367902856714628,0.101576105442177,0.248224692730126,0.266326751272451,1498.7821641093,85.5184318960179,1808.35521041667,1375.63539375,1477.47502227386,432.719816666667,340,0.107179473994413,0.594461131873757,54.30444444444444,8.313333333333333,27.843333333333334,19.56,0.17544444444444446,0.5,0,4.65,55.95,39.4,0.9,NA,26.35,29.6,4.25,0.3,0.05,0.05,0,17.950000000000003,2.8,0.1,18,1.05,60272.5,7746,24506,20396,6355.5,551.5,6736,443,316009.5,110,4203,173,7,7.550000000000001,0.205,NA,0,25.799999999999997,1,3.5999999999999996,0,26.25,NA,30.4,100,NA,NA,NA,NA,NA,0,6.6,0.4,0,0.75,0,56.4,2,0.1,0.6,0,0.5,3.2,0,7.6,0.8,6.410714285714287,5960789.011460375,0.6315644773869573,0.878676718775686,40.5,KONA_003,NA
BMI_Plate19WellA9,5763905.29285,169325498,29.3768702637,725958,0.7000631283738356,0.7038186751979622,3.4544163812284685,STER,2016-08-16,STER_026-M-20160816-COMP-DNA1,1519458,591815,STER_026-M,STER_026,2016,cultivatedCrops,M,1.214912187886333,7002638.790106008,53582308.74131979,44404081.2371302,5.61666666666667,6.26,0.00577350269189613,0.0953939201416948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1365,433,9.7,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.46111111111111,30.655555555555555,22.883333333333333,1.3644444444444446,1.4955555555555555,21.26111111111111,16.666666666666668,NA,6.405555555555555,6.911111111111111,NA,0,4.2,0.3,0,0.67,0,48.3,3.4,1.3,0.7,0,0,0.6,0,7.2,0.6,NA,NA,NA,NA,9.055555555555555,0.9944444444444445,6.555555555555555,7,0.05555555555555555,0.002777777777777778,189.89444444444445,123.95555555555555,0.03111111111111111,10.633016135705418,-103.0243,40.474713,-0.3199999928474426,-0.029999999329447746,0.029999999329447746,0.23999999463558197,-0.3199999928474426,0.7099999785423279,0.029999999329447746,-0.23999999463558197,-0.17000000178813934,-0.029999999329447746,0.029999999329447746,-0.46000000834465027,0.7099999785423279,-0.23999999463558197,-103.0243,63,502,0.251536402347111,0.0516432175572562,0.372676041666667,0.1415,0.265061764705882,0.231176041666667,1619.51122398509,133.072742849961,2050.86398369565,1342.703,1574.4161,708.160983695652,321,NA,NA,1343.32,1.9725,9.70125,7.336250000000001,0.16375,0,0,44.900000000000006,35.5,19.6,NA,NA,15.85,19.65,16.55,12.05,11.3,4.35,0.65,11.100000000000001,0.8,0.05,10.5,1.021,58744,10328,18167.5,23305,5313.5,465.5,12209,517.5,315410.5,222.5,2728.5,144.5,6.5,7.15,0.20500000000000002,NA,5,14.45,1.6,2.05,0,16.5,NA,18.1,99.5,NA,NA,NA,NA,NA,0,2.55,0.2,0,0.42500000000000004,0,42.2,2.65,0.65,0.65,0,0.55,0.05,0,6.8,0.4,13.875000000000002,5853678.088415577,0.6162654344412347,0.8761262002489683,57.4,STER_026,NA
BMI_Plate72WellH3,7407975.40765,7845173113,1059.01716478,2000000,0.6002234768659963,0.6173025164019454,3.542433847980899,GRSM,2016-07-20,GRSM_003-O-20160720-COMP-DNA1,28686880,10397457,GRSM_003-O,GRSM_003,2016,deciduousForest,O,1.2411760218065524,9194601.446107801,69506792.21591394,56428789.71413608,3.30333333333333,4.28333333333333,0.894557618788937,0.932755773679978,NA,26.59642857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,575,1375,13.1,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.9,3.8,NA,0,0.3,0.5,0,0.56,0.2,465.8,0,0.9,0.3,0.6,0,0,2.7,3.7,0.9,3.6,NA,32.1,36,517.6,18.4,28,518,0.09,0.06,24.9,176.8,0.01,25.3186394557823,-83.474563,35.67661,-0.6200000047683716,-0.8999999761581421,-1.1299999952316284,-0.38999998569488525,-0.46000000834465027,-0.23999999463558197,2.0899999141693115,-0.3199999928474426,-0.800000011920929,-1.1299999952316284,-0.3199999928474426,-0.46000000834465027,-0.17000000178813934,1.2799999713897705,-83.474563,18,501,0.169638521266991,0.0405251456852281,0.24439792532779,0.0681140923659674,0.171713098516949,0.176283832961823,1191.08458979795,52.9847492416981,1497.85306189694,1086.472921875,1187.53312708333,411.380140021944,345.5,0.0218412137265487,0.622761867768881,2567.786666666667,18.939999999999998,14.93,7.69,0.8273333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6568184.541568905,0.6377840124049391,0.8693171642749717,29,NA,NA
BMI_Plate81WellF9,7422522.766260001,3032072760,408.496255987,2000000,0.5962098964752084,0.6051422272891619,3.5408095187931607,OSBS,2018-07-10,OSBS_029-M-20180710-COMP-DNA1,10986848,6974470,OSBS_029-M,OSBS_029,2018,evergreenForest,M,1.2448675381443617,9240057.642854564,69733545.70372091,56449341.3226991,4.40333333333333,5.25,0.0493288286231624,0.217025344142107,NA,29.28684210526316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,1302,20.9,245,D03,47.6331631682628,0.491063537817142,0.905485452700163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.974526595325064,0.0810496749633723,96.30000000000001,2.3,1.4,NA,NA,NA,NA,NA,3.95,4.45,NA,0,2.1,1.1,0,1.2,0.1,42.8,0,1.2,1.4,0.6,0,6.1,0.2,4.1,1.4,0.65,NA,3.0250000000000004,38.5,21.125,0.7,23.75,21.25,0.04,0.0225,2.775,79.575,0.0025,15.49195310947745,-81.989891,29.692504,1.2799999713897705,1.690000057220459,1.690000057220459,2.0899999141693115,2.0899999141693115,2.0899999141693115,2.0899999141693115,1.1299999952316284,2.0899999141693115,1.690000057220459,2.0899999141693115,2.0899999141693115,2.0899999141693115,2.0899999141693115,-81.989891,71,502,0.102359601756218,0.0392420542298923,0.192485328014184,0.0257608198221757,0.108574166666667,0.166724508192009,945.045898099325,101.510305999842,1216.82700287162,678.385436919181,970.36135625,538.441565952441,348.5,0.00834069662881735,0.610039031370348,NA,NA,NA,NA,NA,0,0,97.3,1.75,0.95,NA,NA,0.95,0.8,2.45,23.85,61.150000000000006,9.5,0.35,3.75,0.05,0.30000000000000004,3.5,1.0015,3582.5,106.5,1237,111.5,66.5,20.5,162.5,30,421899,2.5,796.5,17.5,4.699999999999999,5.65,0.02,NA,NA,0,0,0,0,0.8,NA,0,2,NA,0.15000000000000002,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,6460330.463132204,0.635997903877349,0.8677318248564654,31.6,OSBS_029,NA
BMI_Plate71WellC1,7229243.71649,10076645958,1393.87276915,2000000,0.6413571338390872,0.6451116643944009,3.502660061641686,LENO,2016-08-30,LENO_006-M-20160830-COMP-DNA1,35324287,14660710,LENO_006-M,LENO_006,2016,woodyWetlands,M,1.2327339590231283,8911734.227371791,67628767.71864237,55268375.461687624,4.26333333333333,5.19333333333333,0.0808290376865474,0.21548395145192,NA,10.485833333333327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,1386,18.1,265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.55,40.85,55.599999999999994,1.1800000000000002,1.545,36.1,NA,NA,4.3,5,NA,0,3.75,3.5500000000000003,0,0.6799999999999999,0,96.1,0.65,0.15000000000000002,0.7,1.35,0.65,0.1,0,4.949999999999999,0.5,5.95,NA,50.400000000000006,NA,14.200000000000001,1.45,9.5,14.5,0.26,1.2349999999999999,2174.85,496.45000000000005,0.045,10.311767702496184,-88.187361,31.814261,-0.38999998569488525,0.23999999463558197,0.4699999988079071,0.8999999761581421,0.5400000214576721,0.4699999988079071,2.0899999141693115,-0.17000000178813934,-0.029999999329447746,0.3199999928474426,0.800000011920929,0.4699999988079071,0.17000000178813934,2.0899999141693115,-88.187361,79,502,0.2179905194247,0.0797785760616282,0.37812311827957,0.091771875,0.215438541666667,0.28635124327957,1415.34163501095,52.6782031705335,1595.43310502283,1307.00625,1406.89871945701,288.426855022831,331,NA,NA,567.7511111111111,7.967777777777778,17.165555555555557,12.384444444444444,0.2991111111111111,1,0,44.166666666666664,34.43333333333333,21.400000000000002,0,NA,14.866666666666667,19.566666666666666,32.266666666666666,10.866666666666667,0.8333333333333334,0.13333333333333333,0.06666666666666667,27.8,1.7333333333333334,0.06666666666666667,27.666666666666668,1.025,39522.333333333336,2606.6666666666665,18637.333333333332,10731.333333333334,3010,568.6666666666666,2560.3333333333335,495,311275.3333333333,59.333333333333336,4266.666666666667,154.33333333333334,4.633333333333334,5.3,0.13666666666666666,NA,NA,10.166666666666666,0.36666666666666664,1.7,0,17.8,28.5,12.233333333333334,65.33333333333333,10.95,3.4499999999999997,NA,1.3499999999999999,NA,0,4.2,1.5,0,0.7,0.8,87.3,3.3,0.6,1.6,0,0.1,0,0,5.7,0.5,16.038461538461537,7066389.52891052,0.6409504975666347,0.8675903370835251,21.2,LENO_006,NA
BMI_Plate42WellA11,7065885.2674,7632227609,1080.15164699,2000000,0.6345003199994209,0.6417335820650535,3.5139158649062696,UKFS,2017-08-02,UKFS_044-M-20170802-COMP-DNA1,28075104,18217088,UKFS_044-M,UKFS_044,2017,deciduousForest,M,1.2337594483016803,8717602.709270395,66124436.810890704,53995612.73490929,6.36333333333333,7.09666666666667,0.240069434400411,0.187705443004015,NA,11.89916666666667,NA,NA,NA,NA,-2.04180960937693,-29.1807290421671,0.91808735647343,45.3209494802957,58.11649178337,1.01099166666667,0.181816666666667,0.453695185833333,0.00894416833333333,-1.6,-2.28452785369467,-30.3,-28.5658318646608,0.61,1.08734221348114,45.7,45.112709381625,80.2,45.9844099341864,0.358475,0.652516666666667,0.1297,0.0521166666666667,0.0016892175,0.00725495083333333,0.1628903,0.290804885833333,322,990,12.7,255,D06,219.454457918097,3.71956708335758,3.9139032555612,47.92,0.96,49.9,1420.761,2.62803162877069,3.62445625948875,1.25935275650691,0.0252291036361986,26.94,25.97,1.02937742324215,0.0515271240338505,0.0253612550244123,0.00161610745686491,42.2313820049852,1.96746031838658,2.69282666274541,0.128750902808203,3.4,47.1,49.5,1.15,1.44,34.4,0,NA,7,7.3,NA,0,8.8,0.4,0,0.82,0,72.9,6.4,0.2,0.8,0,0,0,0,7,0.6,NA,NA,NA,NA,49.7,4.7,10,49,0.17,0.23,916.1,257.8,0.03,11.772244355909699,-95.187902,39.038041,0.5400000214576721,0.10000000149011612,0.7099999785423279,0.38999998569488525,0.6299999952316284,0.3199999928474426,-0.23999999463558197,0.3199999928474426,-0.10000000149011612,0.10000000149011612,-0.10000000149011612,0.38999998569488525,-0.10000000149011612,-0.6200000047683716,-95.187902,87,502,0.251491744372441,0.0501842830459051,0.334450960365854,0.0989583333333333,0.273834791666667,0.23549262703252,1447.03569382352,56.911390854125,1809.24593137692,1340.51806638418,1443.30228793705,468.72786499274,349.5,0.00424010496394693,0.645521117353081,566.3088888888889,6.464444444444444,21.67222222222222,7.177777777777778,0.21433333333333335,120.5,5,8.25,53.849999999999994,37.9,1.6,NA,35.5,18.35,6.550000000000001,1.1,0.25,0.2,0.15000000000000002,59,6.8999999999999995,0.4,57.5,1.064,62560.5,13478.5,32481.5,19134.5,5881,1020.5,5698,749.5,272409.5,125,4222.5,171,7.300000000000001,7.85,0.275,NA,10,53.9,0.95,2.9,0,38.8,NA,57.75,100,NA,NA,NA,NA,NA,0,7,0.3,0,0.71,0,77.1,5.6,0.2,0.7,0,0.7,0,0,7.5,0.5,8.55072463768116,5873089.810183057,0.6273796525958089,0.873676653311506,35,UKFS_044,NA
BMI_Plate2WellD12,7376658.631360001,2406697030,326.25842543,2000000,0.6824997744846162,0.6859576345263266,3.46212743551207,DSNY,2016-07-13,DSNY_004-O-20160713-COMP-DNA3,11487268,6143683,DSNY_004-O,DSNY_004,2016,woodyWetlands,O,1.2203342895187936,9001989.469923383,68706511.0081241,56696685.724995926,2.91333333333333,4.03333333333333,0.172433562085034,0.266520793435209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,1216,22.5,260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-81.399974,28.099732,-0.10000000149011612,1.1299999952316284,2.0899999141693115,1.4500000476837158,1.4500000476837158,1.690000057220459,2.0899999141693115,-0.46000000834465027,0.800000011920929,1.2799999713897705,1.2799999713897705,0.8999999761581421,1.0099999904632568,2.0899999141693115,-81.399974,94,501,0.205542150274565,0.100053016302799,0.377865364583333,0.047421875,0.187989270833333,0.33044348958333303,1194.59534255838,97.05771365861,1662.48028730823,952.985708865248,1188.15182415534,709.49457844298,303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6055325.829078874,0.6123379587926019,0.869792639958771,21.5,NA,NA
BMI_Plate4WellE2,7009299.697110001,2099884637,299.585511783,2000000,0.6080585860781083,0.6111865669901321,3.5005065040655667,SCBI,2015-11-13,SCBI_003-M-2.5-0.5-20151113-GEN-DNA2,12919090,6540241,SCBI_003-M,SCBI_003,2015,deciduousForest,M,1.243032649306567,8712788.372282363,65809007.15221838,53349087.69865164,5.69333333333333,6.27666666666667,0.277908857961263,0.141891977691951,NA,11.834666666666664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,352,1126,11.6,245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.15,53.175,25.675,1.35,1.38,22.3,0,0,5.475,5.775,NA,0,12.75,0.25,0,1.98,0,96.55,3.55,1.7,4.05,0,6.4,7.5,0,6.25,0.45,1.9,NA,2.5,53,47.25,4.1,10.25,47,0.3925,0.8049999999999999,3038.425,903.525,0.015,12.124583514414025,-78.120371,38.883308,-0.17000000178813934,-0.029999999329447746,1.0099999904632568,1.0099999904632568,0.5400000214576721,0.4699999988079071,0.23999999463558197,-0.17000000178813934,-0.10000000149011612,0.8999999761581421,0.8999999761581421,0.6299999952316284,0.4699999988079071,-0.3199999928474426,-78.120371,103,502,0.258692113860197,0.0438422955677133,0.373531597222222,0.121683680555556,0.25935192917864,0.251847916666667,1374.11647498264,87.5130692476805,1893.66390146199,1263.18428694737,1359.24045983212,630.47961451462,305,0.00241677221552165,0.615858738276384,1314.6788888888889,6.23,18.8825,10.643333333333333,0.198,88.66666666666667,185.33333333333334,17,51.8,31.200000000000003,NA,NA,39.03333333333333,12.766666666666666,5.233333333333333,3.7666666666666666,3.3666666666666667,2.933333333333333,1.7,31.966666666666665,2.3333333333333335,0.13333333333333333,31.333333333333332,1.026,65440.666666666664,10911,116725,4609,2698.3333333333335,1866.6666666666667,981.3333333333334,1043,225071.33333333334,148.66666666666666,22733.666666666668,222.66666666666666,6.033333333333333,6.766666666666667,0.23333333333333334,NA,0,11.933333333333334,0.43333333333333335,2.1333333333333333,0,15.166666666666666,NA,14.5,78,NA,0.4,NA,3.5,NA,0,3.6333333333333333,0.43333333333333335,0,0.6033333333333334,0,65.2,4.133333333333333,0.6,1.5333333333333332,0,0.1,0.06666666666666667,0,6.366666666666667,0.43333333333333335,13.7,6086811.802859377,0.6365181777751605,0.8737289242342159,84.5,SCBI_003,NA
BMI_18S_05_0382,7980573.391369999,1836959598,230.178899174,2000000,0.6288965830755129,0.6328671811843446,3.512784718126344,MLBS,2018-06-12,MLBS_061-M-20180612-COMP-DNA1,6599787,4287722,MLBS_061-M,MLBS_061,2018,deciduousForest,M,1.236451034283324,9867588.22393341,74755090.92726888,60914656.72602112,3.30666666666667,4.10666666666667,0.232450711621482,0.0750555349946511,D07,20.4,2.28333333333333,-26.9333333333333,6.36666666666667,0.11,-0.491907389599008,-28.0229633649895,0.74601869239881,48.2553252287539,80.3089268345364,4.03818333333333,0.708958333333333,1.95020684,0.0294443516666667,-1,0.130758714864602,-27.7,-28.4187540855114,0.63,0.888199282633955,47.275,49.4567111154996,90.95,67.2683207725386,2.223675,1.81450833333333,0.251925,0.457033333333333,0.01346233,0.0159820216666667,1.05268753,0.89751931,1170,1227,8.8,200,D07,160.791744913329,3.6543578389393,3.52826760873081,50.84,1.26,40.4,985.03,3.52375977254781,3.28358416474326,1.79147946836331,0.0443993731341025,28.56,19.02,2.09321806737508,0.105398923945798,0.0529545983688914,0.00358157900714555,40.6217446459514,1.74465831989299,4.53795820605849,0.192682736329133,77.56666666666666,16.233333333333334,6.2,NA,NA,NA,NA,NA,3.2333333333333334,3.933333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,NA,2.1,87,31.466666666666665,1.8333333333333333,16,31.666666666666668,0.06333333333333334,0.04,1.7,3.6666666666666665,0,20.75757575757573,-80.5198,37.376631,0.6299999952316284,1.690000057220459,1.1299999952316284,0.7099999785423279,0.800000011920929,0.800000011920929,0.6299999952316284,0.7099999785423279,1.690000057220459,1.1299999952316284,0.7099999785423279,0.7099999785423279,0.6299999952316284,0.5400000214576721,-80.5198,43,502,0.179438684620228,0.0374415464150227,0.289502993782879,0.111601458333333,0.185888020833333,0.177901535449546,1172.816191446,61.3237404876648,1774.51415560772,1066.36235052083,1167.53765845404,708.151805086884,349,0.00637339142823033,0.637497363848827,348.4,14.739090909090908,13.333636363636364,6.11,0.7592727272727272,5,4,78.8,14.6,6.6,NA,NA,11.1,3.5,12.1,51.7,14.1,0.8,0.1,32.7,1.8,0,33,1.011,10660,264,1729,1740,532,13,251,283,378511,15,2031,127,3.6,4.3,0.05,NA,NA,0,0,0.1,0,14,99,0.1,1,6.9,6.8,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.166666666666668,NA,NA,NA,NA,MLBS_061,NA
BMI_Plate71WellH11,5510006.29743,6714989503,1218.689987,2000000,0.6343287622827298,0.653227629235,3.51401962737489,ONAQ,2016-07-28,ONAQ_012-M-20160728-COMP-DNA1,23498848,9937012,ONAQ_012-M,ONAQ_012,2016,evergreenForest,M,1.230270183982232,6778796.461282464,51500774.623559885,42169332.43275012,7.91666666666667,8.26333333333333,0.470779495447001,0.240901086202062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1662,288,9,205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.45,49.9,23.65,1.1400000000000001,1.205,26.700000000000003,85,0,7.35,7.75,NA,0,15.65,0.35,0,1.6,0,53.7,6.1,0.2,1.65,0.8,4.15,4.95,0,7.4,0.85,NA,NA,NA,NA,31.5,2.3,9,20.5,0.14500000000000002,0.07500000000000001,376.45,574.5,0.07500000000000001,15.725473071324597,-112.529543,40.184944,-0.8999999761581421,-0.029999999329447746,-0.38999998569488525,0.029999999329447746,0.10000000149011612,0.10000000149011612,-0.7099999785423279,-0.7099999785423279,-0.029999999329447746,-0.5400000214576721,0.029999999329447746,0.029999999329447746,0.17000000178813934,-0.8999999761581421,-112.529543,111,502,0.166345691780258,0.0504525966318246,0.273875479166667,0.05043203125,0.16051939525463,0.223443447916667,2199.00905142642,277.446985048165,2791.21703645833,1576.38655855175,2220.98204622883,1214.83047790659,349,0.00745280369681267,0.659093935867433,NA,NA,NA,NA,NA,2,1.3333333333333333,50.4,37.6,12,1.8,NA,15.833333333333334,21.766666666666666,33.86666666666667,15.066666666666666,1.3,0.13333333333333333,0.03333333333333333,20.6,0.8,0.03333333333333333,8,1.0216666666666667,41823.666666666664,46683.333333333336,17259,16190.666666666666,8561,537,5147.666666666667,839,311388.3333333333,211,2509.6666666666665,113,7.866666666666667,8.433333333333334,0.20666666666666667,NA,106.66666666666667,49.266666666666666,1.5666666666666667,2.8333333333333335,0.03333333333333333,11.133333333333333,NA,53.7,100,NA,NA,NA,NA,NA,0,5.2,0.3,0,0.58,0,44.2,5,0.4,0.7,0,0.1,0,0,7.9,0.4,25.75,5390969.190806045,0.6579957382387525,0.888233245534415,150,ONAQ_012,NA
